"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","105",1
"2","109",2
"3","107",3
"4","121",4
"5","191",5
"6","175",6
"7","101",7
"8","123",8
"9","189",9
"10","113",10
"11","141",10
"12","169",11
"13","111",12
"14","110",13
"15","129",14
"16","135",15
"17","183",16
"18","185",17
"19","131",18
"20","177",19
"21","127",20
"23","195",21
"22","119",22
"25","161",23
"26","103",24
"27","117",25
"24","157",25
"28","163",26
"29","153",27
"30","147",28
"33","145",29
"31","171",29
"39","173",29
"42","104",29
"44","112",30
"40","187",30
"32","143",30
"34","118",31
"43","126",31
"37","139",31
"35","128",31
"46","181",31
"38","149",31
"49","192",31
"48","190",31
"50","134",32
"45","116",32
"36","151",32
"52","176",32
"54","108",32
"56","197",32
"41","167",32
"53","174",32
"47","71",32
"55","130",32
"51","159",32
"61","162",32
"60","152",33
"58","102",34
"59","138",34
"63","51",34
"57","155",34
"64","1",34
"62","165",34
"65","125",35
"66","188",36
"67","115",37
"68","137",37
"70","146",38
"69","186",38
"73","199",38
"78","193",39
"75","133",40
"74","114",41
"71","164",41
"72","178",41
"79","136",41
"76","168",41
"77","179",41
"80","77",42
"82","148",43
"83","156",44
"81","106",45
"87","7",45
"84","69",45
"88","91",45
"92","97",45
"86","67",45
"93","3",45
"95","95",46
"96","150",46
"90","124",46
"98","59",46
"94","61",46
"97","196",47
"99","5",47
"100","57",48
"89","122",48
"104","21",48
"91","140",48
"110","45",48
"105","89",48
"85","158",48
"101","73",49
"111","15",49
"102","182",49
"109","33",49
"113","79",49
"107","9",49
"108","11",50
"112","93",50
"115","49",50
"116","4",51
"117","13",52
"118","39",52
"119","99",52
"123","81",52
"103","132",52
"122","53",52
"125","35",53
"121","80",53
"126","41",53
"124","180",53
"127","85",53
"130","17",54
"133","75",54
"106","172",54
"114","142",55
"132","23",56
"135","25",56
"136","27",56
"138","37",56
"120","198",56
"139","43",56
"137","31",57
"129","166",57
"128","160",58
"142","19",58
"151","55",58
"143","63",58
"145","144",59
"140","29",59
"131","170",59
"144","120",59
"134","184",59
"150","36",59
"141","47",59
"188","76",59
"165","30",60
"153","87",60
"184","68",60
"183","66",61
"189","8",61
"146","194",61
"182","65",61
"172","48",62
"158","16",63
"160","2",63
"148","28",63
"195","90",63
"178","6",64
"175","54",65
"155","100",66
"147","200",66
"194","88",66
"191","83",67
"166","32",68
"193","86",68
"186","72",69
"149","34",69
"196","92",69
"167","38",70
"156","12",71
"187","74",72
"198","96",72
"179","60",73
"163","24",74
"168","40",75
"199","98",75
"152","78",75
"159","18",76
"180","62",77
"174","52",78
"154","10",79
"171","46",79
"181","64",79
"162","22",80
"176","56",81
"190","82",82
"161","20",83
"157","14",84
"169","42",84
"170","44",85
"164","26",86
"197","94",87
"173","50",88
"177","58",88
"185","70",88
"200","154",88
"192","84",89
