"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","122",1
"2","165",2
"3","192",3
"4","188",4
"5","112",5
"6","146",6
"7","108",7
"8","174",7
"9","106",8
"10","130",9
"11","162",9
"12","124",10
"13","180",10
"14","138",11
"15","152",11
"16","104",12
"17","168",13
"18","178",13
"19","110",14
"20","126",15
"21","102",16
"22","190",16
"23","103",17
"25","164",18
"26","166",18
"27","148",19
"28","176",20
"29","156",21
"30","140",22
"31","134",23
"32","144",23
"34","142",24
"35","160",24
"36","186",25
"37","172",26
"24","136",26
"33","158",27
"38","198",28
"41","120",28
"39","150",28
"40","132",29
"42","118",30
"43","128",31
"44","114",32
"45","116",33
"48","170",34
"49","182",34
"46","101",34
"50","125",34
"51","184",34
"47","196",34
"52","194",35
"53","105",36
"55","109",36
"56","111",36
"54","107",37
"57","113",38
"58","139",38
"63","171",39
"61","161",40
"65","177",40
"66","185",40
"62","169",41
"64","175",42
"59","123",43
"60","143",43
"69","119",44
"68","187",44
"71","117",44
"67","163",44
"73","137",44
"74","141",45
"75","191",45
"70","153",45
"72","127",46
"80","157",46
"79","147",47
"83","155",48
"86","72",48
"76","129",48
"77","181",48
"84","193",48
"85","2",49
"82","151",49
"78","189",49
"90","8",49
"88","121",50
"87","135",50
"91","200",50
"81","167",50
"92","62",50
"93","159",51
"89","183",51
"96","149",52
"99","12",53
"100","145",54
"94","131",54
"95","133",54
"97","94",54
"105","4",54
"102","36",54
"106","6",54
"107","52",55
"109","98",56
"98","78",56
"112","100",56
"110","24",56
"111","30",56
"116","56",56
"103","28",56
"108","54",56
"117","84",56
"114","16",57
"118","86",57
"101","34",57
"120","42",57
"119","90",57
"104","18",57
"122","76",57
"121","74",58
"127","96",58
"124","10",59
"113","195",59
"125","115",59
"123","82",59
"115","179",59
"130","48",59
"132","80",59
"128","20",60
"134","173",60
"129","32",60
"137","40",60
"126","26",60
"136","38",60
"138","46",60
"140","92",60
"131","60",60
"133","14",61
"135","197",61
"141","22",61
"139","66",61
"142","58",62
"143","88",62
"145","68",63
"146","44",64
"147","50",64
"198","95",64
"144","64",64
"184","70",64
"155","199",65
"181","67",66
"170","47",67
"183","7",68
"190","81",69
"187","75",70
"174","53",71
"148","1",72
"152","154",73
"172","5",73
"173","51",74
"161","3",75
"185","71",76
"191","83",76
"192","85",77
"195","9",78
"196","91",79
"154","19",80
"197","93",81
"153","17",82
"164","35",82
"167","41",82
"168","43",82
"169","45",82
"177","59",82
"162","31",83
"171","49",83
"186","73",83
"199","97",83
"188","77",84
"200","99",84
"157","23",85
"175","55",85
"150","13",86
"159","27",86
"166","39",87
"149","11",88
"160","29",89
"189","79",89
"158","25",90
"165","37",91
"180","65",92
"156","21",93
"151","15",94
"193","87",94
"176","57",95
"163","33",96
"178","61",97
"182","69",98
"179","63",99
"194","89",100
