"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","152",1
"2","188",2
"3","106",3
"4","174",4
"5","112",5
"6","138",6
"7","102",7
"8","132",7
"9","186",7
"11","134",8
"12","110",9
"13","113",9
"14","148",9
"15","162",10
"16","180",11
"17","192",11
"21","101",12
"22","190",12
"10","130",12
"18","108",13
"19","136",14
"27","160",14
"20","104",14
"28","176",14
"29","111",15
"26","119",15
"32","142",15
"33","166",15
"23","170",15
"24","126",16
"25","172",17
"31","146",18
"38","107",18
"34","178",18
"35","164",19
"30","114",19
"37","156",19
"40","117",19
"39","198",19
"44","105",19
"36","168",19
"41","124",20
"42","147",21
"46","139",21
"47","161",21
"43","122",21
"49","196",21
"48","4",21
"45","140",21
"53","187",21
"51","96",21
"55","116",21
"52","118",21
"54","128",22
"57","90",22
"50","150",22
"59","127",22
"58","158",22
"60","167",23
"61","182",23
"56","144",23
"62","157",23
"64","129",24
"66","30",24
"63","103",24
"65","177",25
"70","120",26
"71","54",26
"72","8",26
"73","200",27
"67","184",27
"74","80",27
"77","100",28
"76","2",28
"69","163",28
"68","153",29
"79","6",29
"81","98",29
"83","88",29
"80","86",29
"78","149",29
"75","175",29
"86","76",29
"85","183",29
"89","81",29
"87","84",29
"84","131",29
"93","16",29
"91","24",29
"88","28",29
"94","12",30
"90","137",30
"92","121",31
"82","169",31
"95","189",32
"100","197",32
"99","94",32
"97","18",32
"103","62",32
"101","32",32
"102","36",33
"108","50",33
"110","194",33
"107","191",33
"109","66",33
"96","143",33
"98","181",33
"104","151",34
"111","48",34
"117","5",34
"112","74",34
"106","133",34
"115","72",34
"116","109",34
"118","115",35
"121","38",36
"122","40",36
"105","52",36
"123","58",36
"126","63",37
"114","34",37
"133","68",37
"124","10",37
"125","22",37
"131","56",37
"127","92",37
"120","165",37
"132","60",37
"130","185",38
"119","125",38
"128","145",39
"113","123",39
"136","179",39
"143","193",39
"134","82",39
"135","14",39
"140","64",39
"149","77",39
"148","71",40
"137","20",40
"138","26",40
"139","42",40
"142","173",41
"129","159",41
"186","7",41
"199","97",42
"144","195",42
"160","199",42
"183","61",42
"188","75",43
"145","44",43
"147","70",43
"141","141",44
"158","171",44
"166","3",44
"146","67",44
"198","95",44
"153","135",45
"195","9",45
"156","155",46
"150","1",47
"174","45",47
"155","154",48
"197","93",49
"177","49",50
"190","79",50
"200","99",51
"191","83",52
"187","73",53
"189","78",54
"185","69",55
"157","17",56
"171","39",57
"152","13",58
"169","35",58
"181","57",58
"196","91",58
"172","41",59
"192","85",59
"164","27",60
"179","53",61
"173","43",62
"175","46",62
"167","31",63
"184","65",64
"151","11",65
"161","21",66
"180","55",66
"162","23",67
"178","51",67
"182","59",68
"168","33",69
"159","19",70
"165","29",71
"154","15",72
"163","25",73
"170","37",74
"194","89",75
"193","87",76
"176","47",77
