node,hopcount,latency,power,deploymentPenalty,cost
0,4,361,655.0,40,40
1,4,324,764.5,1,40
2,4,286,805.5,40,40
3,3,251,714.5,1,40
4,3,295,781.5,40,40
5,4,313,805.5,1,40
6,4,266,664.0,40,40
7,4,295,681.0,1,40
8,4,341,690.0,40,40
9,5,437,783.0,1,40
10,5,417,789.5,40,40
11,5,400,590.5,1,40
12,5,395,772.5,40,40
13,5,477,691.0,1,40
14,5,481,745.0,40,40
15,4,357,824.0,1,40
16,4,411,709.5,40,40
17,5,418,584.5,1,40
18,5,475,669.0,40,40
19,5,467,815.0,1,40
20,5,469,693.0,40,40
21,5,440,782.0,1,40
22,5,403,818.5,40,40
23,5,345,838.0,1,40
24,5,501,716.5,40,40
25,5,491,609.0,1,40
26,5,425,769.0,40,40
27,5,391,579.5,1,40
28,5,443,806.0,40,40
29,4,277,725.0,1,40
30,5,449,651.0,40,40
31,5,377,816.5,1,40
32,5,463,780.5,40,40
33,5,499,559.0,1,40
34,5,413,632.5,40,40
35,5,439,570.0,1,40
36,5,501,757.5,40,40
37,5,439,741.5,1,40
38,5,386,784.0,40,40
39,5,432,660.5,1,40
40,5,412,703.5,40,40
41,5,476,780.5,1,40
42,5,443,753.0,40,40
43,5,572,611.5,1,40
44,4,359,647.5,40,40
45,5,915,746.0,1,40
46,5,706,527.5,40,40
47,5,422,721.5,1,40
48,4,381,655.0,40,40
49,4,418,724.5,1,40
50,5,480,580.0,40,40
51,5,416,765.5,1,40
52,4,467,677.5,40,40
53,5,306,596.0,1,40
54,5,463,758.0,40,40
55,5,451,623.0,1,40
56,5,390,780.0,40,40
57,5,435,733.5,1,40
58,5,494,568.0,40,40
59,5,467,614.0,1,40
60,4,331,573.0,40,40
61,4,394,791.0,1,40
62,3,318,737.5,40,40
63,5,466,798.5,1,40
64,4,474,733.0,40,40
65,5,418,645.0,1,40
66,5,381,529.0,40,40
67,4,455,746.0,1,40
68,5,396,589.0,40,40
69,5,556,694.5,1,40
70,4,330,541.5,40,40
71,5,427,651.0,1,40
72,5,328,805.0,40,40
73,5,422,635.0,1,40
74,4,295,626.0,40,40
75,4,347,718.5,1,40
76,4,329,545.0,40,40
77,5,924,533.0,1,40
78,5,349,681.0,40,40
79,5,311,650.0,1,40
80,3,229,659.5,40,40
81,5,467,749.5,1,40
82,4,411,566.0,40,40
83,5,348,813.0,1,40
84,5,417,646.0,40,40
85,5,316,822.0,1,40
86,4,520,796.5,40,40
87,4,339,682.5,1,40
88,4,531,711.0,40,40
89,3,255,807.5,1,40
90,5,429,614.0,40,40
91,5,443,753.5,1,40
92,5,330,786.5,40,40
93,4,468,542.0,1,40
94,4,337,579.0,40,40
95,3,239,803.5,1,40
96,4,277,778.5,40,40
97,4,315,800.0,1,40
98,4,369,780.0,40,40
99,4,329,714.0,1,40
100,3,197,527.5,40,1
101,4,353,557.0,1,1
102,5,436,659.5,40,1
103,5,419,567.0,1,1
104,4,305,541.0,40,1
105,3,267,750.0,1,1
106,3,313,657.0,40,1
107,5,360,668.0,1,1
108,5,609,715.5,40,1
109,4,391,652.0,1,1
110,3,247,715.0,40,1
111,4,285,572.5,1,1
112,2,165,577.0,40,1
113,5,440,797.5,1,1
114,5,596,763.5,40,1
115,5,646,759.0,1,1
116,1,0,552.0,40,1
117,5,562,819.0,1,1
118,3,276,565.5,40,1
119,6,707,741.5,1,1
120,5,544,661.5,40,1
121,6,493,651.5,1,1
122,6,774,540.5,40,1
123,5,466,815.5,1,1
124,6,673,551.5,40,1
125,5,458,542.0,1,1
126,4,339,796.0,40,1
127,5,577,808.5,1,1
128,4,499,541.0,40,1
129,5,369,563.0,1,1
130,5,497,820.5,40,1
131,3,360,821.5,1,1
132,5,576,824.5,40,1
133,4,370,809.5,1,1
134,6,852,609.5,40,1
135,5,422,540.0,1,1
136,5,576,553.5,40,1
137,4,313,573.5,1,1
138,4,316,663.5,40,1
139,6,525,653.0,1,1
140,6,810,590.5,40,1
141,4,478,768.0,1,1
142,6,541,770.5,40,1
143,6,576,657.5,1,1
144,6,668,574.0,40,1
145,6,423,586.0,1,1
146,3,378,531.5,40,1
147,4,392,691.0,1,1
148,5,498,740.5,40,1
149,6,569,624.0,1,1
150,6,620,540.5,40,1
151,3,195,645.5,1,1
152,5,450,766.0,40,1
153,5,445,7500.0,1,1
154,6,1044,613.0,40,1
155,5,490,620.0,1,1
156,5,402,690.0,40,1
157,6,563,771.0,1,1
158,6,632,716.0,40,1
159,4,453,704.0,1,1
160,4,319,673.0,40,1
161,5,348,630.0,1,1
162,5,450,749.5,40,1
163,5,461,679.5,1,1
164,6,640,558.0,40,1
165,4,472,726.0,1,1
166,4,297,838.5,40,1
167,6,451,604.5,1,1
168,6,505,668.0,40,1
169,3,481,801.5,1,1
170,5,973,684.0,40,1
171,5,437,768.0,1,1
172,5,798,594.0,40,1
173,4,292,545.0,1,1
174,5,513,581.5,40,1
175,4,457,717.0,1,1
176,5,443,623.5,40,1
177,6,436,722.5,1,1
178,5,631,818.0,40,1
179,5,348,739.0,1,1
180,6,573,574.0,40,1
181,5,665,771.5,1,1
182,5,500,809.0,40,1
183,6,668,802.0,1,1
184,5,703,622.0,40,1
185,3,396,596.0,1,1
186,4,359,738.0,40,1
187,3,277,606.0,1,1
188,5,535,807.0,40,1
189,4,451,551.5,1,1
190,5,622,561.0,40,1
191,4,403,663.0,1,1
192,4,825,664.5,40,1
193,7,720,586.5,1,1
194,6,702,810.5,40,1
195,5,613,618.0,1,1
196,4,588,666.0,40,1
197,5,516,595.5,1,1
198,5,798,748.5,40,1
199,6,756,734.0,1,1
