node,hopcount,latency,power,deploymentPenalty,cost
0,4,193,655.0,1,40
1,4,391,764.5,40,40
2,4,267,805.5,1,40
3,4,239,714.5,40,40
4,3,127,781.5,1,40
5,3,237,805.5,40,40
6,4,203,664.0,1,40
7,4,138,681.0,40,40
8,4,173,690.0,1,40
9,5,280,783.0,40,40
10,4,237,789.5,1,40
11,5,467,590.5,40,40
12,4,319,772.5,1,40
13,4,401,691.0,40,40
14,5,313,745.0,1,40
15,3,177,824.0,40,40
16,4,243,709.5,1,40
17,5,355,584.5,40,40
18,5,318,669.0,1,40
19,5,310,815.0,40,40
20,5,301,693.0,1,40
21,5,377,782.0,40,40
22,5,246,818.5,1,40
23,5,188,838.0,40,40
24,4,321,716.5,1,40
25,4,415,609.0,40,40
26,4,349,769.0,1,40
27,4,211,579.5,40,40
28,4,367,806.0,1,40
29,5,265,725.0,40,40
30,4,373,651.0,1,40
31,4,197,816.5,40,40
32,5,295,780.5,1,40
33,4,319,559.0,40,40
34,4,337,632.5,1,40
35,5,271,570.0,40,40
36,4,321,757.5,1,40
37,4,259,741.5,40,40
38,5,323,784.0,1,40
39,5,413,660.5,40,40
40,5,349,703.5,1,40
41,5,543,780.5,40,40
42,5,286,753.0,1,40
43,4,216,611.5,40,40
44,3,162,647.5,1,40
45,5,381,746.0,40,40
46,5,245,527.5,1,40
47,5,403,721.5,40,40
48,5,369,655.0,1,40
49,4,392,724.5,40,40
50,5,547,580.0,1,40
51,4,311,765.5,40,40
52,5,472,677.5,1,40
53,5,243,596.0,40,40
54,4,399,758.0,1,40
55,4,375,623.0,40,40
56,4,210,780.0,1,40
57,5,409,733.5,40,40
58,4,333,568.0,1,40
59,4,287,614.0,40,40
60,4,163,573.0,1,40
61,4,226,791.0,40,40
62,4,207,737.5,1,40
63,4,231,798.5,40,40
64,5,396,733.0,1,40
65,5,250,645.0,40,40
66,5,503,529.0,1,40
67,4,287,746.0,40,40
68,4,216,589.0,1,40
69,4,411,694.5,40,40
70,4,235,541.5,1,40
71,4,247,651.0,40,40
72,5,309,805.0,1,40
73,5,403,635.0,40,40
74,5,413,626.0,1,40
75,5,565,718.5,40,40
76,5,439,545.0,1,40
77,4,355,533.0,40,40
78,4,285,681.0,1,40
79,5,427,650.0,40,40
80,5,321,659.5,1,40
81,5,336,749.5,40,40
82,4,243,566.0,1,40
83,5,329,813.0,40,40
84,5,407,646.0,1,40
85,4,293,822.0,40,40
86,4,352,796.5,1,40
87,5,335,682.5,40,40
88,4,163,711.0,1,40
89,4,381,807.5,40,40
90,4,273,614.0,1,40
91,4,367,753.5,40,40
92,4,341,786.5,1,40
93,4,504,542.0,40,40
94,5,325,579.0,1,40
95,4,289,803.5,40,40
96,3,213,778.5,1,40
97,4,309,800.0,40,40
98,4,343,780.0,1,40
99,4,329,714.0,40,40
100,4,265,527.5,1,1
101,2,69,557.0,40,1
102,5,503,659.5,1,1
103,5,251,567.0,40,1
104,4,221,541.0,1,1
105,5,312,750.0,40,1
106,4,299,657.0,1,1
107,4,369,668.0,40,1
108,4,373,715.5,1,1
109,5,379,652.0,40,1
110,3,221,715.0,1,1
111,4,401,572.5,40,1
112,4,257,577.0,1,1
113,6,550,797.5,40,1
114,3,312,763.5,1,1
115,6,634,759.0,40,1
116,5,422,552.0,1,1
117,6,550,819.0,40,1
118,5,368,565.5,1,1
119,6,576,741.5,40,1
120,6,532,661.5,1,1
121,6,560,651.5,40,1
122,5,538,540.5,1,1
123,6,454,815.5,40,1
124,6,740,551.5,1,1
125,5,374,542.0,40,1
126,5,465,796.0,1,1
127,6,565,808.5,40,1
128,5,485,541.0,1,1
129,5,485,563.0,40,1
130,5,329,820.5,1,1
131,5,452,821.5,40,1
132,5,570,824.5,1,1
133,5,356,809.5,40,1
134,5,616,609.5,1,1
135,1,0,540.0,40,1
136,5,408,553.5,1,1
137,4,287,573.5,40,1
138,6,408,663.5,1,1
139,5,534,653.0,40,1
140,5,574,590.5,1,1
141,4,452,768.0,40,1
142,5,361,770.5,1,1
143,6,557,657.5,40,1
144,6,500,574.0,1,1
145,6,545,586.0,40,1
146,5,470,531.5,1,1
147,5,460,691.0,40,1
148,6,494,740.5,1,1
149,6,685,624.0,40,1
150,5,544,540.5,1,1
151,5,287,645.5,40,1
152,5,566,766.0,1,1
153,6,563,7500.0,40,1
154,5,475,613.0,1,1
155,4,426,620.0,40,1
156,6,398,690.0,1,1
157,5,487,771.0,40,1
158,5,452,716.0,1,1
159,6,498,704.0,40,1
160,4,293,673.0,1,1
161,5,464,630.0,40,1
162,5,566,749.5,1,1
163,5,461,679.5,40,1
164,6,707,558.0,1,1
165,6,564,726.0,40,1
166,6,342,838.5,1,1
167,5,428,604.5,40,1
168,5,417,668.0,1,1
169,5,573,801.5,40,1
170,6,602,684.0,1,1
171,3,153,768.0,40,1
172,5,501,594.0,1,1
173,4,266,545.0,40,1
174,5,496,581.5,1,1
175,5,443,717.0,40,1
176,5,443,623.5,1,1
177,5,413,722.5,40,1
178,5,705,818.0,1,1
179,5,605,739.0,40,1
180,5,584,574.0,1,1
181,5,581,771.5,40,1
182,5,416,809.0,1,1
183,5,677,802.0,40,1
184,5,335,622.0,1,1
185,5,488,596.0,40,1
186,5,506,738.0,1,1
187,5,369,606.0,40,1
188,5,449,807.0,1,1
189,5,437,551.5,40,1
190,6,610,561.0,1,1
191,5,480,663.0,40,1
192,5,454,664.5,1,1
193,6,697,586.5,40,1
194,7,690,810.5,1,1
195,6,599,618.0,40,1
196,6,680,666.0,1,1
197,5,490,595.5,40,1
198,7,890,748.5,1,1
199,6,730,734.0,40,1
