"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","113",1
"2","167",2
"3","157",3
"4","119",4
"5","177",4
"6","101",5
"7","111",5
"8","117",6
"9","107",7
"10","149",7
"11","187",8
"12","147",9
"13","105",10
"14","106",11
"15","109",11
"18","163",12
"19","153",13
"20","103",14
"21","155",14
"22","175",15
"24","112",16
"16","139",16
"17","161",16
"26","185",16
"27","129",17
"29","123",18
"32","173",18
"31","152",19
"33","165",20
"23","127",20
"34","141",20
"25","171",20
"35","181",20
"28","169",20
"30","160",21
"38","125",21
"39","164",22
"40","162",23
"41","130",24
"45","135",24
"42","180",24
"37","75",24
"43","188",24
"46","197",24
"47","174",25
"50","102",26
"48","133",26
"36","137",26
"52","138",26
"44","151",26
"51","115",27
"53","186",28
"54","121",29
"58","146",29
"49","183",29
"55","159",30
"61","193",30
"59","108",30
"56","132",30
"60","189",30
"63","131",31
"64","191",32
"62","104",33
"65","134",34
"69","179",34
"70","1",35
"67","110",35
"57","136",35
"68","143",35
"73","145",35
"66","190",35
"71","65",36
"72","122",37
"74","176",38
"75","3",38
"78","81",38
"80","67",39
"76","166",39
"77","192",39
"79","150",40
"82","5",40
"83","89",40
"88","71",41
"89","199",41
"86","93",41
"81","142",41
"93","9",41
"91","148",41
"90","47",41
"98","63",41
"92","83",41
"95","95",42
"105","21",42
"87","126",42
"94","100",43
"84","170",43
"85","73",43
"101","15",43
"106","33",43
"107","7",43
"108","140",44
"109","85",45
"99","88",45
"96","144",45
"111","17",45
"112","35",45
"110","13",46
"117","43",46
"114","11",47
"97","198",47
"116","23",47
"103","168",47
"104","178",47
"121","27",47
"122","45",47
"102","158",47
"115","172",47
"123","8",47
"113","94",47
"100","124",47
"120","196",47
"118","59",47
"131","19",47
"127","29",47
"129","31",47
"130","53",47
"133","55",47
"134","99",47
"128","120",47
"119","77",47
"132","51",47
"124","114",47
"140","195",47
"141","25",48
"135","78",48
"142","37",48
"145","49",48
"143","39",49
"125","118",49
"126","128",49
"144","41",49
"148","91",49
"147","87",50
"137","116",51
"138","156",51
"136","184",51
"146","57",52
"149","97",53
"139","182",54
"151","61",55
"167","80",55
"160","4",56
"170","96",57
"169","90",58
"163","6",59
"171","98",60
"156","24",61
"165","69",61
"152","16",62
"166","79",63
"150","36",63
"164","66",63
"153","194",64
"154","2",64
"155","200",65
"157","28",66
"158","30",67
"168","84",67
"175","154",67
"188","56",68
"161","44",68
"162","48",68
"187","54",68
"196","74",69
"182","40",70
"172","10",71
"159","32",71
"198","82",71
"191","62",72
"177","20",73
"173","12",74
"181","38",75
"190","60",76
"200","92",76
"180","34",77
"185","50",78
"174","14",79
"186","52",80
"199","86",81
"179","26",82
"176","18",83
"189","58",84
"183","42",85
"195","72",86
"184","46",87
"193","68",87
"178","22",88
"192","64",89
"194","70",90
"197","76",90
