node,hopcount,latency,power,deploymentPenalty,cost
0,4,335,655.0,1,40
1,4,262,764.5,40,40
2,4,224,805.5,1,40
3,3,189,714.5,40,40
4,5,409,781.5,1,40
5,4,251,805.5,40,40
6,4,204,664.0,1,40
7,4,233,681.0,40,40
8,6,455,690.0,1,40
9,5,375,783.0,40,40
10,5,355,789.5,1,40
11,5,338,590.5,40,40
12,5,333,772.5,1,40
13,5,415,691.0,40,40
14,5,455,745.0,1,40
15,4,295,824.0,40,40
16,6,525,709.5,1,40
17,5,356,584.5,40,40
18,5,413,669.0,1,40
19,5,405,815.0,40,40
20,5,443,693.0,1,40
21,5,378,782.0,40,40
22,5,341,818.5,1,40
23,5,283,838.0,40,40
24,5,439,716.5,1,40
25,5,429,609.0,40,40
26,5,363,769.0,1,40
27,5,329,579.5,40,40
28,5,381,806.0,1,40
29,4,215,725.0,40,40
30,5,387,651.0,1,40
31,5,315,816.5,40,40
32,5,437,780.5,1,40
33,5,437,559.0,40,40
34,5,351,632.5,1,40
35,5,413,570.0,40,40
36,5,439,757.5,1,40
37,5,377,741.5,40,40
38,5,324,784.0,1,40
39,5,370,660.5,40,40
40,5,350,703.5,1,40
41,5,414,780.5,40,40
42,5,381,753.0,1,40
43,5,334,611.5,40,40
44,4,297,647.5,1,40
45,5,382,746.0,40,40
46,5,742,527.5,1,40
47,5,360,721.5,40,40
48,4,319,655.0,1,40
49,5,500,724.5,40,40
50,5,418,580.0,1,40
51,5,354,765.5,40,40
52,5,343,677.5,1,40
53,5,244,596.0,40,40
54,5,401,758.0,1,40
55,5,389,623.0,40,40
56,5,328,780.0,1,40
57,4,273,733.5,40,40
58,5,432,568.0,1,40
59,5,405,614.0,40,40
60,6,588,573.0,1,40
61,5,461,791.0,40,40
62,4,444,737.5,1,40
63,5,404,798.5,40,40
64,5,635,733.0,1,40
65,4,382,645.0,40,40
66,5,463,529.0,1,40
67,5,505,746.0,40,40
68,5,334,589.0,1,40
69,5,529,694.5,40,40
70,5,443,541.5,1,40
71,5,365,651.0,40,40
72,4,439,805.0,1,40
73,5,505,635.0,40,40
74,5,399,626.0,1,40
75,5,436,718.5,40,40
76,2,111,545.0,1,40
77,5,473,533.0,40,40
78,4,450,681.0,1,40
79,5,479,650.0,40,40
80,5,298,659.5,1,40
81,5,549,749.5,40,40
82,6,456,566.0,1,40
83,5,286,813.0,40,40
84,5,499,646.0,1,40
85,5,383,822.0,40,40
86,5,397,796.5,1,40
87,5,292,682.5,40,40
88,5,446,711.0,1,40
89,5,477,807.5,40,40
90,5,330,614.0,1,40
91,4,335,753.5,40,40
92,5,268,786.5,1,40
93,5,405,542.0,40,40
94,4,275,579.0,1,40
95,5,303,803.5,40,40
96,4,215,778.5,1,40
97,5,441,800.0,40,40
98,3,207,780.0,1,40
99,5,369,714.0,40,40
100,5,469,527.5,1,1
101,5,481,557.0,40,1
102,5,527,659.5,1,1
103,3,277,567.0,40,1
104,4,243,541.0,1,1
105,5,551,750.0,40,1
106,5,405,657.0,1,1
107,5,545,668.0,40,1
108,4,351,715.5,1,1
109,4,329,652.0,40,1
110,4,329,715.0,1,1
111,5,388,572.5,40,1
112,4,275,577.0,1,1
113,1,0,797.5,40,1
114,6,724,763.5,1,1
115,5,584,759.0,40,1
116,5,440,552.0,1,1
117,5,500,819.0,40,1
118,5,386,565.5,1,1
119,6,789,741.5,40,1
120,5,482,661.5,1,1
121,6,584,651.5,40,1
122,5,516,540.5,1,1
123,5,404,815.5,40,1
124,6,764,551.5,1,1
125,5,396,542.0,40,1
126,6,561,796.0,1,1
127,5,515,808.5,40,1
128,6,591,541.0,1,1
129,6,472,563.0,40,1
130,6,547,820.5,1,1
131,5,470,821.5,40,1
132,6,702,824.5,1,1
133,6,462,809.5,40,1
134,5,594,609.5,1,1
135,6,550,540.0,40,1
136,7,621,553.5,1,1
137,5,395,573.5,40,1
138,6,385,663.5,1,1
139,6,710,653.0,40,1
140,5,552,590.5,1,1
141,5,560,768.0,40,1
142,6,479,770.5,1,1
143,6,514,657.5,40,1
144,4,526,574.0,1,1
145,6,361,586.0,40,1
146,5,488,531.5,1,1
147,6,664,691.0,40,1
148,6,451,740.5,1,1
149,6,737,624.0,40,1
150,5,512,540.5,1,1
151,5,305,645.5,40,1
152,6,553,766.0,1,1
153,6,549,7500.0,40,1
154,6,593,613.0,1,1
155,5,428,620.0,40,1
156,6,355,690.0,1,1
157,5,455,771.0,40,1
158,6,570,716.0,1,1
159,6,737,704.0,40,1
160,5,401,673.0,1,1
161,6,451,630.0,40,1
162,6,553,749.5,1,1
163,6,501,679.5,40,1
164,6,731,558.0,1,1
165,6,541,726.0,40,1
166,6,581,838.5,1,1
167,6,518,604.5,40,1
168,5,528,668.0,1,1
169,5,591,801.5,40,1
170,6,551,684.0,1,1
171,6,761,768.0,40,1
172,6,959,594.0,1,1
173,5,374,545.0,40,1
174,5,474,581.5,1,1
175,6,549,717.0,40,1
176,4,385,623.5,1,1
177,6,503,722.5,40,1
178,6,881,818.0,1,1
179,6,451,739.0,40,1
180,6,718,574.0,1,1
181,5,603,771.5,40,1
182,5,438,809.0,1,1
183,6,853,802.0,40,1
184,6,618,622.0,1,1
185,5,506,596.0,40,1
186,5,481,738.0,1,1
187,5,387,606.0,40,1
188,5,473,807.0,1,1
189,4,487,551.5,40,1
190,5,560,561.0,1,1
191,6,494,663.0,40,1
192,6,935,664.5,1,1
193,7,787,586.5,40,1
194,6,640,810.5,1,1
195,7,705,618.0,40,1
196,6,698,666.0,1,1
197,6,598,595.5,40,1
198,7,908,748.5,1,1
199,7,838,734.0,40,1
