"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","101",2
"3","105",2
"4","136",3
"5","113",4
"6","115",4
"7","107",5
"8","161",5
"9","185",6
"10","119",7
"11","102",8
"12","109",9
"13","143",10
"15","137",11
"16","117",12
"17","147",13
"18","157",14
"20","129",15
"21","169",15
"22","139",16
"23","177",16
"24","159",17
"26","193",17
"27","123",18
"29","155",19
"30","151",20
"32","175",21
"33","173",22
"14","131",22
"35","103",22
"36","187",22
"25","183",22
"39","181",22
"40","141",23
"34","145",23
"38","149",24
"42","163",24
"43","121",25
"44","153",25
"47","135",25
"45","174",25
"28","189",25
"31","127",26
"48","138",26
"49","165",26
"37","172",26
"41","191",27
"50","125",27
"51","171",28
"46","104",28
"19","167",28
"53","152",28
"54","133",29
"55","197",29
"52","126",29
"56","106",30
"59","108",30
"57","112",30
"58","188",30
"60","110",31
"61","5",31
"63","179",32
"65","61",33
"66","178",34
"64","190",34
"67","45",34
"68","168",35
"71","156",35
"73","89",36
"70","71",36
"77","9",36
"72","69",36
"75","176",37
"78","1",37
"74","130",37
"76","83",37
"84","97",37
"62","134",37
"79","148",38
"82","186",38
"83","198",38
"88","7",38
"85","162",38
"81","164",38
"87","192",39
"69","47",39
"89","63",39
"80","142",39
"90","57",39
"92","91",40
"96","17",40
"95","160",41
"97","199",41
"94","11",41
"91","158",41
"99","140",41
"101","195",41
"103","3",42
"105","79",43
"102","95",43
"106","146",43
"104","43",43
"98","59",43
"86","132",43
"107","21",43
"109","15",44
"93","124",44
"100","23",45
"115","122",45
"116","144",45
"108","33",45
"117","166",45
"114","120",46
"122","19",46
"123","25",46
"126","81",47
"124","37",48
"121","13",49
"127","39",50
"130","35",50
"128","196",50
"134","41",50
"111","77",50
"118","182",50
"119","73",50
"133","31",50
"112","114",50
"129","180",50
"138","27",50
"135","49",50
"125","67",50
"110","170",50
"142","93",50
"143","99",50
"131","116",50
"139","65",50
"113","118",50
"120","128",51
"147","87",51
"136","150",51
"132","194",51
"145","29",51
"140","75",51
"141","85",51
"146","55",51
"144","200",52
"137","184",52
"149","53",52
"148","51",53
"189","8",54
"154","16",55
"161","28",56
"178","6",57
"170","44",58
"167","4",59
"185","72",60
"175","54",61
"165","36",62
"182","66",62
"163","32",63
"180","62",63
"166","38",64
"181","64",64
"162","30",65
"179","60",65
"183","68",66
"164","34",67
"159","24",68
"188","78",69
"150","10",70
"198","96",71
"174","52",72
"151","100",73
"193","86",73
"155","18",74
"199","98",75
"191","82",76
"194","88",76
"157","20",77
"196","92",77
"176","56",78
"192","84",79
"173","50",80
"153","14",81
"156","2",81
"195","90",81
"171","46",82
"158","22",83
"160","26",84
"184","70",84
"172","48",85
"186","74",85
"197","94",86
"177","58",87
"168","40",88
"190","80",89
"152","12",90
"200","154",90
"169","42",91
"187","76",91
