node,hopcount,latency,power,deploymentPenalty,cost
0,3,272,655.0,40,40
1,4,168,764.5,1,40
2,3,202,805.5,40,40
3,3,284,714.5,1,40
4,4,338,781.5,40,40
5,3,212,805.5,1,40
6,4,218,664.0,40,40
7,4,243,681.0,1,40
8,5,384,690.0,40,40
9,5,385,783.0,1,40
10,5,378,789.5,40,40
11,5,244,590.5,1,40
12,4,294,772.5,40,40
13,4,376,691.0,1,40
14,4,392,745.0,40,40
15,4,318,824.0,1,40
16,5,454,709.5,40,40
17,5,370,584.5,1,40
18,5,423,669.0,40,40
19,5,415,815.0,1,40
20,4,380,693.0,40,40
21,5,392,782.0,1,40
22,5,351,818.5,40,40
23,5,293,838.0,1,40
24,5,462,716.5,40,40
25,4,390,609.0,1,40
26,4,324,769.0,40,40
27,5,352,579.5,1,40
28,4,342,806.0,40,40
29,4,310,725.0,1,40
30,4,348,651.0,40,40
31,5,338,816.5,1,40
32,4,374,780.5,40,40
33,5,460,559.0,1,40
34,4,312,632.5,40,40
35,4,350,570.0,1,40
36,5,462,757.5,40,40
37,5,400,741.5,1,40
38,5,338,784.0,40,40
39,4,348,660.5,1,40
40,5,364,703.5,40,40
41,5,320,780.5,1,40
42,5,391,753.0,40,40
43,5,357,611.5,1,40
44,4,392,647.5,40,40
45,5,396,746.0,1,40
46,5,260,527.5,40,40
47,2,66,721.5,1,40
48,4,414,655.0,40,40
49,5,459,724.5,1,40
50,4,202,580.0,40,40
51,5,260,765.5,1,40
52,5,249,677.5,40,40
53,5,258,596.0,1,40
54,5,432,758.0,40,40
55,4,350,623.0,1,40
56,5,313,780.0,40,40
57,5,476,733.5,1,40
58,4,409,568.0,40,40
59,5,428,614.0,1,40
60,5,516,573.0,40,40
61,5,437,791.0,1,40
62,5,523,737.5,40,40
63,4,332,798.5,1,40
64,5,586,733.0,40,40
65,4,329,645.0,1,40
66,5,360,529.0,40,40
67,4,320,746.0,1,40
68,5,475,589.0,40,40
69,5,552,694.5,1,40
70,3,258,541.5,40,40
71,5,388,651.0,1,40
72,4,194,805.0,40,40
73,4,288,635.0,1,40
74,5,460,626.0,40,40
75,4,296,718.5,1,40
76,4,362,545.0,40,40
77,5,496,533.0,1,40
78,4,403,681.0,40,40
79,3,306,650.0,1,40
80,5,434,659.5,40,40
81,5,437,749.5,1,40
82,5,384,566.0,40,40
83,4,214,813.0,1,40
84,4,570,646.0,40,40
85,5,349,822.0,1,40
86,5,563,796.5,40,40
87,4,220,682.5,1,40
88,4,407,711.0,40,40
89,4,356,807.5,1,40
90,4,258,614.0,40,40
91,4,342,753.5,1,40
92,2,108,786.5,40,40
93,4,479,542.0,1,40
94,4,370,579.0,40,40
95,4,264,803.5,1,40
96,4,310,778.5,40,40
97,4,284,800.0,1,40
98,5,425,780.0,40,40
99,5,335,714.0,1,40
100,4,312,527.5,40,1
101,4,380,557.0,1,1
102,5,280,659.5,40,1
103,4,330,567.0,1,1
104,3,220,541.0,40,1
