"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","111",1
"2","113",2
"3","161",3
"4","105",4
"5","101",5
"6","174",6
"7","119",7
"8","109",8
"9","117",9
"10","107",10
"13","147",11
"11","185",11
"15","103",11
"12","139",11
"16","131",12
"17","137",13
"18","177",14
"20","175",15
"22","123",16
"23","151",16
"27","129",17
"28","138",17
"29","187",18
"31","115",19
"33","141",20
"34","145",20
"35","181",20
"36","169",21
"37","121",22
"39","163",23
"40","165",23
"14","167",23
"41","191",23
"19","189",23
"21","127",24
"44","125",24
"45","135",25
"26","157",25
"38","153",25
"30","198",25
"42","102",25
"43","155",26
"25","183",26
"47","159",26
"50","152",26
"32","179",26
"51","197",26
"46","149",26
"49","104",27
"24","133",27
"48","136",28
"56","188",28
"53","112",28
"62","193",28
"54","106",28
"59","108",28
"60","110",29
"57","126",29
"52","142",29
"58","143",29
"64","171",29
"65","173",29
"67","199",30
"66","5",30
"63","61",30
"55","146",30
"68","162",30
"61","172",30
"70","89",30
"71","9",30
"69","186",31
"72","130",32
"78","195",32
"73","67",32
"74","164",33
"79","168",33
"76","178",33
"77","192",33
"81","1",33
"80","71",33
"82","122",34
"86","83",34
"88","99",34
"87","190",35
"75","132",35
"90","7",35
"83","134",35
"85","47",35
"92","148",35
"95","81",36
"84","158",36
"91","77",36
"93","160",37
"96","17",37
"94","176",37
"98","85",38
"102","200",38
"99","13",39
"104","69",40
"100","140",40
"101","166",40
"97","3",40
"103","35",40
"89","114",40
"106","43",41
"111","95",41
"110","75",42
"109","27",43
"107","93",43
"112","57",44
"115","31",44
"116","144",45
"120","21",45
"121","33",46
"113","73",46
"122","11",46
"105","124",46
"118","180",46
"119","29",46
"125","15",46
"124","91",46
"108","170",46
"126","45",46
"127","120",47
"131","53",47
"123","59",47
"130","49",47
"117","128",47
"134","39",47
"114","118",47
"135","87",47
"132","156",48
"129","182",48
"142","41",48
"143","97",49
"136","116",49
"140","25",49
"133","196",49
"141","37",49
"128","51",49
"138","150",49
"144","63",50
"137","184",50
"139","194",50
"149","79",50
"147","65",51
"179","6",52
"156","19",53
"160","23",54
"173","50",54
"176","55",55
"181","62",56
"146","36",56
"167","4",56
"199","98",56
"183","66",57
"198","96",58
"145","28",58
"163","30",58
"175","54",59
"151","100",60
"157","2",61
"154","16",62
"170","44",62
"178","58",62
"184","68",63
"177","56",64
"196","92",65
"164","32",66
"191","82",66
"192","84",67
"193","86",67
"153","14",68
"195","90",69
"162","26",70
"148","78",70
"152","12",71
"166","38",72
"194","88",73
"165","34",74
"180","60",75
"172","48",76
"197","94",77
"155","18",78
"174","52",78
"168","40",79
"189","8",80
"190","80",81
"185","70",82
"187","74",83
"171","46",84
"159","22",85
"182","64",85
"169","42",86
"188","76",87
"161","24",88
"186","72",89
"150","10",90
"200","154",90
"158","20",91
