"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","101",1
"2","105",2
"3","168",3
"4","113",4
"5","109",5
"6","111",6
"7","107",7
"8","103",8
"9","177",9
"10","139",10
"11","151",11
"12","119",12
"13","123",13
"14","117",14
"15","161",14
"16","157",15
"17","175",15
"18","187",15
"19","143",16
"20","147",17
"21","193",17
"22","185",18
"23","189",19
"24","129",20
"25","149",20
"26","165",21
"28","121",22
"29","137",23
"30","145",23
"31","169",24
"32","141",25
"34","181",26
"35","125",27
"36","163",28
"37","153",29
"38","159",29
"39","155",30
"41","191",31
"42","135",32
"43","173",33
"27","183",33
"33","127",34
"45","178",34
"48","171",35
"47","115",36
"49","104",37
"40","167",37
"44","131",38
"46","133",39
"50","102",40
"51","108",40
"52","110",40
"53","112",40
"55","164",40
"56","174",41
"54","138",42
"59","197",42
"57","152",43
"60","136",44
"65","179",45
"62","122",46
"61","126",46
"63","130",47
"64","162",47
"66","188",47
"58","158",47
"67","180",48
"69","190",49
"71","192",49
"74","7",49
"73","146",49
"76","148",50
"77","47",51
"70","106",51
"80","194",51
"82","1",52
"72","114",52
"83","140",52
"86","195",52
"84","166",52
"68","172",52
"79","176",52
"75","134",52
"81","77",52
"87","81",53
"91","199",53
"78","124",53
"88","95",53
"95","69",53
"92","3",54
"98","144",54
"93","61",54
"100","150",55
"102","5",55
"85","132",55
"104","63",55
"89","184",55
"107","57",55
"110","198",56
"97","142",56
"109","156",56
"111","53",56
"114","89",56
"90","118",56
"106","186",56
"99","128",56
"116","91",56
"120","39",56
"96","71",56
"122","99",56
"112","45",56
"115","9",56
"117","11",56
"108","116",56
"113","73",57
"121","93",57
"105","59",57
"94","67",57
"125","86",57
"123","21",57
"129","41",57
"124","33",57
"130","49",57
"101","83",57
"131","75",57
"127","15",58
"119","182",58
"103","51",58
"118","170",59
"128","35",60
"132","79",60
"126","13",60
"134","160",60
"133","87",60
"137","196",61
"135","17",61
"136","27",61
"138","29",62
"154","25",62
"162","37",63
"139","120",63
"158","31",63
"198","97",63
"193","85",64
"167","43",65
"148","19",66
"152","23",66
"140","200",66
"174","55",66
"181","65",67
"141","94",67
"173","54",68
"143","100",69
"164","4",69
"146","16",70
"149","2",70
"156","28",71
"157","30",72
"168","44",72
"161","36",73
"144","12",74
"182","66",75
"196","92",75
"147","18",76
"185","72",76
"189","8",76
"190","80",76
"177","6",77
"163","38",78
"160","34",79
"194","88",79
"178","60",80
"159","32",81
"186","74",81
"180","64",82
"188","78",83
"199","98",83
"169","46",84
"192","84",85
"151","22",86
"172","52",86
"170","48",87
"187","76",87
"175","56",88
"166","42",89
"179","62",89
"165","40",90
"197","96",91
"153","24",92
"195","90",93
"145","14",94
"176","58",94
"155","26",95
"183","68",96
"184","70",97
"171","50",98
"142","10",99
"191","82",100
"200","154",100
"150","20",101
