"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","102",2
"3","104",3
"4","174",4
"5","138",5
"6","136",6
"7","152",7
"8","172",8
"9","126",9
"10","188",10
"11","190",11
"12","192",11
"13","112",12
"14","146",12
"15","131",13
"16","198",14
"17","128",15
"18","134",15
"19","168",15
"20","118",16
"21","178",16
"22","108",17
"23","116",17
"24","142",17
"25","186",18
"26","106",19
"27","130",20
"28","148",21
"29","122",22
"30","124",22
"31","164",23
"32","162",24
"36","176",25
"37","109",26
"38","156",26
"40","150",27
"41","166",28
"42","140",29
"44","160",30
"48","105",31
"34","158",31
"35","114",32
"49","180",32
"50","144",33
"39","68",33
"52","120",33
"53","111",34
"33","132",34
"47","101",34
"43","182",34
"54","113",34
"51","123",34
"57","175",34
"56","169",35
"61","161",35
"46","196",35
"58","107",35
"59","121",35
"62","177",36
"55","141",36
"45","170",36
"60","135",37
"67","200",37
"64","119",37
"65","185",37
"63","191",37
"68","137",38
"69","117",39
"66","103",39
"70","139",40
"71","145",40
"73","184",40
"72","171",41
"74","187",42
"79","194",42
"78","147",43
"75","189",43
"76","115",44
"80","129",44
"77","143",44
"84","8",45
"83","159",46
"82","183",46
"85","155",47
"81","133",47
"90","98",47
"91","151",48
"89","127",48
"87","195",48
"92","28",48
"86","179",48
"93","16",49
"94","24",49
"97","36",49
"88","167",49
"98","44",49
"100","165",49
"99","32",49
"102","62",49
"101","125",50
"96","34",50
"104","181",51
"95","78",51
"105","64",52
"109","6",52
"108","163",53
"113","72",53
"111","157",54
"107","153",54
"114","38",54
"115","10",55
"116","60",56
"120","66",57
"121","80",57
"103","18",57
"117","2",57
"123","96",57
"118","20",58
"129","4",58
"122","86",58
"124","100",58
"132","52",58
"126","197",59
"112","54",59
"128","30",59
"131","48",59
"110","12",59
"127","22",59
"130","46",59
"106","94",59
"138","56",59
"125","149",59
"141","74",59
"146","92",59
"119","26",59
"136","5",59
"143","82",59
"133","14",60
"134","40",60
"137","50",60
"140","70",60
"145","90",60
"139","58",61
"142","76",62
"144","84",62
"154","173",62
"147","88",62
"156","193",63
"135","42",63
"157","199",64
"179","61",64
"174","51",65
"185","71",66
"194","89",66
"195","9",67
"148","1",68
"172","47",69
"184","7",70
"191","83",70
"198","95",71
"153","17",72
"182","67",72
"183","69",72
"180","63",73
"178","59",74
"188","77",74
"152","154",75
"177","57",75
"187","75",76
"196","91",77
"158","21",78
"171","45",78
"189","79",78
"155","19",79
"190","81",79
"149","11",80
"160","25",80
"151","15",81
"175","53",81
"165","33",82
"167","37",82
"166","35",83
"169","41",83
"192","85",84
"159","23",85
"150","13",86
"199","97",86
"168","39",87
"163","3",88
"193","87",89
"197","93",90
"161","27",91
"164","31",91
"186","73",92
"170","43",93
"200","99",94
"162","29",95
"176","55",96
"181","65",97
"173","49",98
