"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","108",2
"3","180",3
"4","116",4
"5","104",5
"6","126",5
"7","174",5
"8","118",6
"9","128",6
"10","102",7
"11","138",8
"12","190",8
"13","192",9
"14","112",10
"15","176",11
"17","134",12
"18","140",12
"19","152",12
"21","189",13
"24","186",14
"16","122",14
"20","146",15
"22","136",16
"23","144",17
"25","172",18
"26","188",19
"27","130",20
"28","158",20
"29","162",21
"30","164",22
"31","168",22
"32","114",23
"33","178",23
"38","105",23
"39","150",24
"34","106",24
"35","148",24
"36","156",24
"37","142",25
"40","124",26
"41","196",27
"44","182",27
"42","184",27
"45","109",27
"43","198",27
"46","48",28
"47","101",29
"50","107",30
"52","121",31
"49","191",31
"51","123",32
"55","175",32
"53","181",32
"48","132",32
"59","111",32
"60","113",32
"61","141",32
"54","166",32
"63","169",32
"56","120",32
"57","160",32
"65","135",32
"58","103",32
"64","129",32
"62","157",32
"66","161",33
"68","170",34
"67","149",35
"69","177",36
"70","119",37
"75","173",38
"74","151",39
"76","183",39
"71","117",40
"78","2",40
"77","165",41
"79","195",42
"83","88",42
"72","127",42
"73","131",42
"80","147",42
"81","12",43
"85","6",43
"82","125",43
"84","54",44
"87","8",44
"89","4",44
"90","84",45
"94","194",45
"88","145",45
"91","137",46
"92","139",46
"86","143",46
"97","80",46
"96","52",47
"99","200",47
"95","187",47
"98","185",48
"101","96",49
"104","74",49
"106","98",50
"103","36",50
"109","76",50
"107","163",50
"93","133",50
"100","179",50
"108","153",50
"105","28",50
"118","93",50
"110","159",50
"117","30",50
"112","94",50
"115","171",51
"113","115",52
"121","68",52
"120","42",53
"102","167",53
"124","66",53
"123","16",54
"116","18",54
"126","56",54
"114","155",54
"128","40",54
"129","92",54
"119","24",54
"125","44",54
"127","100",55
"130","64",55
"111","78",55
"122","34",56
"132","26",56
"134","90",57
"131","32",57
"136","14",57
"135","197",57
"137","38",58
"138","46",58
"139","72",58
"143","60",59
"140","10",60
"142","22",60
"133","86",60
"144","50",61
"146","82",61
"141","20",61
"145","62",61
"148","58",62
"149","71",63
"150","70",63
"153","3",64
"147","47",64
"154","51",64
"151","1",65
"155","7",66
"157","91",67
"163","193",67
"156","73",67
"164","199",67
"172","35",68
"152","13",68
"180","53",68
"190","77",68
"187","67",69
"198","95",70
"168","27",71
"170","31",71
"199","97",72
"193","83",73
"179","5",74
"182","57",74
"183","59",75
"165","21",76
"160","154",77
"169","29",77
"175","41",77
"177","45",78
"174","39",79
"171","33",80
"159","15",81
"197","9",82
"191","79",83
"196","89",84
"166","23",85
"178","49",85
"158","11",86
"176","43",86
"162","19",87
"192","81",88
"181","55",89
"188","69",90
"200","99",90
"184","61",91
"161","17",92
"189","75",92
"167","25",93
"173","37",94
"185","63",95
"194","85",96
"186","65",97
"195","87",98
