"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","110",1
"2","191",2
"3","144",3
"4","116",4
"5","104",5
"6","112",6
"7","126",6
"8","118",7
"9","108",8
"10","128",8
"11","190",9
"12","192",10
"13","130",11
"14","174",12
"15","176",13
"16","186",14
"17","102",15
"18","152",15
"19","162",15
"20","134",16
"21","138",17
"22","150",18
"24","188",19
"27","140",20
"30","182",20
"31","106",21
"35","195",22
"23","136",22
"25","122",23
"26","146",24
"36","114",24
"28","156",24
"29","168",24
"40","124",24
"32","148",24
"33","164",24
"34","178",24
"37","172",25
"38","196",25
"39","180",26
"41","158",27
"42","132",28
"46","105",28
"43","142",28
"44","198",29
"45","184",30
"49","109",30
"47","166",30
"50","170",30
"48","160",30
"51","101",31
"52","123",32
"55","107",32
"54","129",32
"56","121",32
"57","175",33
"59","111",34
"60","113",34
"53","120",34
"61","135",34
"63","141",34
"65","169",34
"62","137",35
"58","103",36
"68","119",36
"64","157",36
"66","177",36
"67","185",36
"69","161",37
"71","117",38
"74","189",38
"73","181",39
"70","149",39
"72","147",40
"75","163",41
"77","145",42
"83","194",42
"82","183",43
"81","151",44
"78","153",44
"76","171",44
"79","173",44
"80","127",45
"85","139",46
"86","165",47
"84","131",48
"87","187",48
"88","84",48
"89","143",49
"90","125",50
"91","159",51
"92","155",52
"96","4",52
"93","167",52
"97","80",52
"98","200",52
"99","36",53
"100","197",54
"95","133",54
"103","2",54
"102","78",54
"101","28",55
"106","6",55
"94","179",55
"109","76",55
"107","34",55
"108","12",56
"110","30",56
"111","54",57
"112","88",58
"115","68",59
"104","94",59
"114","44",60
"118","66",60
"119","8",60
"117","100",61
"120","52",62
"122","90",62
"123","96",63
"116","16",63
"105","115",63
"113","18",64
"121","32",65
"128","40",65
"129","48",65
"132","74",65
"126","98",65
"131","72",65
"133","92",65
"127","38",66
"130","60",67
"134","26",68
"124","56",68
"137","64",68
"125","86",68
"136","42",69
"138","14",69
"139","10",70
"142","22",70
"143","46",70
"146","62",70
"135","24",70
"147","70",70
"148","82",71
"144","50",72
"145","58",72
"141","20",73
"140","199",74
"151","71",75
"149","1",76
"158","193",76
"175","51",77
"150","3",77
"191","83",77
"188","77",78
"172","47",79
"185","7",80
"196","91",80
"198","95",80
"179","59",81
"183","67",82
"159","21",83
"171","45",84
"197","93",85
"199","97",86
"154","15",87
"189","79",87
"186","73",88
"173","49",89
"155","154",90
"165","33",90
"176","53",90
"192","85",90
"164","31",91
"166","35",91
"194","89",91
"153","13",92
"162","27",92
"190","81",92
"169","41",93
"187","75",93
"161","25",94
"178","57",94
"152","11",95
"167","37",96
"200","99",96
"163","29",97
"168","39",98
"170","43",99
"174","5",99
"193","87",100
"160","23",101
"177","55",102
"157","19",103
"184","69",103
"195","9",103
"180","61",104
"181","63",105
"156","17",106
"182","65",107
