"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","200",1
"2","111",2
"3","161",3
"4","113",4
"5","105",5
"6","198",5
"7","101",6
"8","119",7
"9","147",7
"10","117",8
"11","123",9
"12","129",9
"13","151",9
"14","137",10
"15","125",11
"16","165",11
"17","191",11
"18","145",12
"19","181",12
"20","185",13
"21","175",14
"22","141",15
"23","107",16
"24","109",16
"25","139",16
"26","135",17
"27","103",18
"28","155",18
"29","177",18
"30","157",19
"31","121",20
"32","127",20
"33","163",20
"34","169",20
"35","187",20
"36","115",21
"37","149",21
"38","159",21
"39","197",21
"40","153",22
"41","131",23
"42","189",23
"43","167",24
"44","183",24
"45","179",25
"46","133",26
"47","143",26
"48","195",27
"49","174",28
"50","173",29
"52","193",29
"51","199",29
"65","138",29
"53","171",29
"54","102",30
"55","104",30
"58","110",30
"59","112",30
"64","136",30
"70","152",30
"82","188",30
"57","108",31
"81","186",31
"62","126",32
"73","162",32
"74","164",32
"63","130",33
"84","192",33
"61","122",34
"68","146",34
"69","148",34
"72","160",34
"76","168",34
"79","178",34
"83","190",34
"66","140",35
"78","176",35
"75","166",36
"56","106",37
"80","180",38
"67","142",39
"86","144",39
"77","172",39
"85","120",39
"87","156",40
"71","158",40
"89","150",41
"95","196",41
"90","114",41
"60","116",41
"91","170",41
"94","134",42
"98","194",42
"92","124",42
"93","128",42
"97","132",42
"88","182",42
"96","118",43
"99","184",44
"101","67",45
"100","47",46
"102","71",47
"103","77",48
"104","61",49
"106","83",50
"105","59",51
"108","95",51
"110","5",51
"109","69",51
"111","89",52
"115","1",52
"107","51",52
"113","9",52
"118","99",52
"112","91",52
"114","75",53
"117","35",54
"176","7",54
"186","81",55
"123","13",56
"125","15",56
"127","17",56
"129","19",56
"132","21",56
"138","27",56
"116","3",56
"142","31",56
"144","33",56
"154","43",56
"156","45",56
"162","53",56
"171","63",56
"189","85",56
"195","93",56
"166","57",57
"121","11",58
"134","23",58
"140","29",58
"159","49",58
"179","73",58
"191","87",58
"136","25",59
"149","39",59
"152","41",59
"183","79",59
"147","37",60
"173","65",60
"198","97",60
"164","55",61
"182","78",62
"145","34",63
"146","36",64
"184","8",65
"196","94",65
"139","28",66
"150","4",67
"160","50",67
"120","100",68
"122","12",68
"124","14",68
"128","18",68
"137","26",68
"155","44",68
"163","54",68
"165","56",68
"169","60",68
"174","66",68
"192","88",68
"151","40",69
"158","48",69
"177","70",69
"185","80",69
"141","30",70
"167","58",70
"180","74",71
"148","38",72
"168","6",72
"175","68",72
"181","76",72
"187","82",72
"194","92",72
"130","2",73
"161","52",73
"170","62",74
"157","46",75
"178","72",76
"119","10",77
"197","96",77
"199","98",77
"131","20",78
"143","32",78
"188","84",78
"193","90",78
"126","16",79
"133","22",79
"153","42",79
"172","64",79
"190","86",79
"200","154",79
"135","24",80
