"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","169",1
"2","109",2
"4","123",3
"6","171",4
"7","175",4
"3","101",4
"5","105",5
"12","141",5
"8","181",5
"9","157",6
"10","193",7
"11","107",8
"15","135",8
"13","139",8
"14","113",9
"18","108",9
"16","121",9
"17","177",10
"19","103",11
"20","149",12
"21","179",12
"22","189",13
"23","111",14
"24","191",14
"25","131",15
"26","127",16
"27","119",17
"30","145",17
"28","129",17
"29","143",17
"32","161",18
"33","117",19
"35","187",19
"37","151",20
"38","159",21
"39","165",22
"42","125",23
"43","155",23
"44","104",24
"46","110",24
"36","137",24
"47","140",24
"40","147",24
"49","146",25
"31","167",25
"48","115",25
"52","163",25
"34","183",25
"53","185",25
"55","173",26
"41","195",26
"45","133",27
"51","153",27
"54","102",28
"50","172",28
"57","197",29
"60","85",29
"56","184",29
"64","73",29
"67","57",29
"59","67",29
"58","136",30
"62","106",30
"63","188",30
"61","126",30
"70","1",30
"65","144",30
"66","174",30
"72","3",30
"68","122",30
"69","190",31
"76","51",31
"73","118",32
"74","128",32
"78","93",32
"71","180",32
"79","112",33
"77","138",33
"81","164",34
"82","81",34
"84","7",35
"83","116",36
"75","152",36
"80","134",37
"87","91",37
"86","176",37
"88","69",38
"90","53",39
"95","95",39
"93","71",40
"91","5",40
"94","75",41
"89","166",41
"96","168",41
"92","178",41
"97","148",42
"98","21",43
"99","130",44
"100","15",45
"101","45",46
"85","124",46
"105","9",46
"103","33",46
"107","162",46
"110","63",46
"108","186",47
"102","83",47
"111","192",47
"114","199",47
"112","49",47
"113","156",48
"106","77",48
"115","160",48
"109","59",48
"119","41",49
"118","17",50
"120","11",50
"125","79",50
"104","114",50
"124","39",50
"127","97",50
"122","150",51
"117","158",51
"123","23",52
"130","43",52
"126","87",52
"128","120",53
"121","142",53
"133","19",53
"134","25",53
"116","132",53
"135","37",53
"131","99",53
"132","13",54
"136","196",54
"129","182",54
"141","55",54
"139","198",55
"146","35",55
"145","31",56
"138","194",56
"143","27",56
"144","29",57
"137","170",57
"148","65",57
"194","89",58
"167","4",59
"156","2",60
"147","61",60
"140","47",60
"188","8",60
"193","88",61
"142","200",61
"165","36",61
"162","30",62
"152","12",63
"191","84",64
"185","74",65
"172","48",66
"149","94",66
"161","28",67
"154","16",68
"168","40",68
"170","44",69
"182","68",69
"178","6",70
"151","100",71
"198","98",72
"163","32",73
"184","72",73
"176","56",74
"180","64",74
"186","76",74
"159","24",75
"169","42",75
"166","38",76
"155","18",77
"175","54",78
"181","66",79
"195","90",79
"164","34",80
"179","60",80
"189","80",80
"187","78",81
"150","10",82
"171","46",83
"190","82",83
"197","96",83
"158","22",84
"174","52",85
"192","86",85
"157","20",86
"196","92",87
"177","58",88
"153","14",89
"199","154",89
"160","26",89
"173","50",89
"183","70",89
"200","62",90
