node,hopcount,latency,power,deploymentPenalty,cost
0,5,223,655.0,40,40
1,3,123,764.5,1,40
2,4,139,805.5,40,40
3,4,196,714.5,1,40
4,4,281,781.5,40,40
5,5,299,805.5,1,40
6,4,150,664.0,40,40
7,5,275,681.0,1,40
8,5,327,690.0,40,40
9,6,417,783.0,1,40
10,5,303,789.5,40,40
11,4,199,590.5,1,40
12,6,381,772.5,40,40
13,6,463,691.0,1,40
14,6,343,745.0,40,40
15,4,243,824.0,1,40
16,5,397,709.5,40,40
17,5,302,584.5,1,40
18,6,455,669.0,40,40
19,6,447,815.0,1,40
20,6,331,693.0,40,40
21,5,324,782.0,1,40
22,6,383,818.5,40,40
23,6,325,838.0,1,40
24,5,387,716.5,40,40
25,6,477,609.0,1,40
26,6,411,769.0,40,40
27,5,277,579.5,1,40
28,6,429,806.0,40,40
29,5,222,725.0,1,40
30,6,435,651.0,40,40
31,5,263,816.5,1,40
32,6,325,780.5,40,40
33,5,385,559.0,1,40
34,6,399,632.5,40,40
35,6,301,570.0,1,40
36,5,387,757.5,40,40
37,5,325,741.5,1,40
38,5,270,784.0,40,40
39,5,285,660.5,1,40
40,5,296,703.5,40,40
41,4,275,780.5,1,40
42,6,423,753.0,40,40
43,5,522,611.5,1,40
44,5,304,647.5,40,40
45,5,328,746.0,1,40
46,5,192,527.5,40,40
47,5,275,721.5,1,40
48,5,326,655.0,40,40
49,5,404,724.5,1,40
50,4,279,580.0,40,40
51,4,215,765.5,1,40
52,4,204,677.5,40,40
53,5,190,596.0,1,40
54,5,487,758.0,40,40
55,6,385,623.0,1,40
56,5,276,780.0,40,40
57,5,408,733.5,1,40
58,5,399,568.0,40,40
59,5,353,614.0,1,40
60,5,317,573.0,40,40
61,5,380,791.0,1,40
62,4,304,737.5,40,40
63,5,319,798.5,1,40
64,5,460,733.0,40,40
65,5,378,645.0,1,40
66,6,347,529.0,40,40
67,5,441,746.0,1,40
68,5,282,589.0,40,40
69,5,477,694.5,1,40
70,5,389,541.5,40,40
71,5,353,651.0,1,40
72,5,181,805.0,40,40
73,5,275,635.0,1,40
74,5,331,626.0,40,40
75,4,297,718.5,1,40
76,5,315,545.0,40,40
77,5,421,533.0,1,40
78,5,373,681.0,40,40
79,5,296,650.0,1,40
80,2,87,659.5,40,40
81,6,424,749.5,1,40
82,5,397,566.0,40,40
83,5,201,813.0,1,40
84,6,251,646.0,40,40
85,5,200,822.0,1,40
86,5,506,796.5,40,40
87,5,325,682.5,1,40
88,5,317,711.0,40,40
89,4,241,807.5,1,40
90,5,245,614.0,40,40
91,5,238,753.5,1,40
92,5,183,786.5,40,40
93,5,454,542.0,1,40
94,5,323,579.0,40,40
95,4,225,803.5,1,40
96,4,301,778.5,40,40
97,5,301,800.0,1,40
98,5,355,780.0,40,40
99,5,315,714.0,1,40
100,4,183,527.5,40,1
101,5,339,557.0,1,1
102,4,235,659.5,40,1
103,6,216,567.0,1,1
104,5,291,541.0,40,1
105,4,253,750.0,1,1
106,4,299,657.0,40,1
107,5,213,668.0,1,1
108,5,317,715.5,40,1
109,5,377,652.0,1,1
110,4,233,715.0,40,1
111,4,249,572.5,1,1
112,3,151,577.0,40,1
113,6,426,797.5,1,1
114,6,582,763.5,40,1
115,6,632,759.0,1,1
116,4,316,552.0,40,1
117,6,548,819.0,1,1
118,4,262,565.5,40,1
119,7,664,741.5,1,1
120,6,530,661.5,40,1
121,5,292,651.5,1,1
122,6,482,540.5,40,1
