node,hopcount,latency,power,deploymentPenalty,cost
0,4,390,655.0,40,40
1,4,352,764.5,1,40
2,5,395,805.5,40,40
3,4,360,714.5,1,40
4,4,400,781.5,40,40
5,5,422,805.5,1,40
6,4,406,664.0,40,40
7,4,332,681.0,1,40
8,5,446,690.0,40,40
9,5,474,783.0,1,40
10,4,326,789.5,40,40
11,5,428,590.5,1,40
12,6,504,772.5,40,40
13,6,586,691.0,1,40
14,5,510,745.0,40,40
15,3,266,824.0,1,40
16,5,516,709.5,40,40
17,5,558,584.5,1,40
18,5,512,669.0,40,40
19,5,504,815.0,1,40
20,5,498,693.0,40,40
21,5,580,782.0,1,40
22,5,440,818.5,40,40
23,5,382,838.0,1,40
24,4,410,716.5,40,40
25,6,600,609.0,1,40
26,6,534,769.0,40,40
27,4,300,579.5,1,40
28,6,552,806.0,40,40
29,5,386,725.0,1,40
30,6,558,651.0,40,40
31,4,286,816.5,1,40
32,5,492,780.5,40,40
33,4,408,559.0,1,40
34,6,522,632.5,40,40
35,5,468,570.0,1,40
36,4,410,757.5,40,40
37,4,348,741.5,1,40
38,5,526,784.0,40,40
39,6,541,660.5,1,40
40,5,552,703.5,40,40
41,5,504,780.5,1,40
42,5,366,753.0,40,40
43,4,403,611.5,1,40
44,5,468,647.5,40,40
45,5,584,746.0,1,40
46,4,537,527.5,40,40
47,5,472,721.5,1,40
48,5,490,655.0,40,40
49,4,497,724.5,1,40
50,5,508,580.0,40,40
51,4,400,765.5,1,40
52,5,433,677.5,40,40
53,5,446,596.0,1,40
54,5,521,758.0,40,40
55,5,442,623.0,1,40
56,4,299,780.0,40,40
57,5,664,733.5,1,40
58,4,495,568.0,40,40
59,4,376,614.0,1,40
60,5,458,573.0,40,40
61,5,521,791.0,1,40
62,4,296,737.5,40,40
63,4,320,798.5,1,40
64,5,601,733.0,40,40
65,5,447,645.0,1,40
66,5,418,529.0,40,40
67,5,438,746.0,1,40
68,4,305,589.0,40,40
69,4,500,694.5,1,40
70,4,376,541.5,40,40
71,4,336,651.0,1,40
72,5,654,805.0,40,40
73,5,578,635.0,1,40
74,5,422,626.0,40,40
75,3,178,718.5,1,40
76,5,438,545.0,40,40
77,4,444,533.0,1,40
78,4,489,681.0,40,40
79,4,424,650.0,1,40
80,4,356,659.5,40,40
81,5,425,749.5,1,40
82,5,538,566.0,40,40
83,5,763,813.0,1,40
84,5,454,646.0,40,40
85,4,382,822.0,1,40
86,4,368,796.5,40,40
87,5,466,682.5,1,40
88,4,326,711.0,40,40
89,4,382,807.5,1,40
90,4,430,614.0,40,40
91,5,550,753.5,1,40
92,5,514,786.5,40,40
93,5,478,542.0,1,40
94,5,446,579.0,40,40
95,4,408,803.5,1,40
96,5,530,778.5,40,40
97,4,405,800.0,1,40
98,5,532,780.0,40,40
99,4,418,714.0,1,40
100,4,324,527.5,40,1
101,4,374,557.0,1,1
102,4,471,659.5,40,1
103,4,492,567.0,1,1
104,3,306,541.0,40,1
105,4,394,750.0,1,1
106,2,144,657.0,40,1
107,5,500,668.0,1,1
108,4,284,715.5,40,1
109,3,262,652.0,1,1
110,4,374,715.0,40,1
111,5,478,572.5,1,1
112,3,292,577.0,40,1
113,6,549,797.5,1,1
114,5,617,763.5,40,1
115,4,517,759.0,1,1
116,4,457,552.0,40,1
117,4,433,819.0,1,1
118,4,403,565.5,40,1
119,6,665,741.5,1,1
120,4,415,661.5,40,1
121,5,528,651.5,1,1
122,5,449,540.5,40,1
123,6,575,815.5,1,1
124,5,708,551.5,40,1
125,4,459,542.0,1,1
126,5,466,796.0,40,1
127,4,448,808.5,1,1
128,3,330,541.0,40,1
129,6,562,563.0,1,1
130,6,480,820.5,40,1
131,4,487,821.5,1,1
132,5,666,824.5,40,1
133,3,201,809.5,1,1
134,5,527,609.5,40,1
135,5,443,540.0,1,1
136,6,703,553.5,40,1
137,5,440,573.5,1,1
