node,hopcount,latency,power,deploymentPenalty,cost
0,4,388,655.0,1,40
1,4,475,764.5,40,40
2,4,437,805.5,1,40
3,3,402,714.5,40,40
4,3,446,781.5,1,40
5,4,464,805.5,40,40
6,4,417,664.0,1,40
7,4,440,681.0,40,40
8,4,492,690.0,1,40
9,5,582,783.0,40,40
10,5,568,789.5,1,40
11,5,551,590.5,40,40
12,5,546,772.5,1,40
13,5,628,691.0,40,40
14,5,508,745.0,1,40
15,4,508,824.0,40,40
16,4,562,709.5,1,40
17,5,569,584.5,40,40
18,5,620,669.0,1,40
19,5,612,815.0,40,40
20,5,496,693.0,1,40
21,5,591,782.0,40,40
22,5,548,818.5,1,40
23,5,490,838.0,40,40
24,5,652,716.5,1,40
25,5,642,609.0,40,40
26,5,576,769.0,1,40
27,5,542,579.5,40,40
28,5,594,806.0,1,40
29,4,428,725.0,40,40
30,5,600,651.0,1,40
31,5,528,816.5,40,40
32,5,490,780.5,1,40
33,5,650,559.0,40,40
34,5,564,632.5,1,40
35,5,466,570.0,40,40
36,5,652,757.5,1,40
37,5,590,741.5,40,40
38,5,537,784.0,1,40
39,5,583,660.5,40,40
40,5,563,703.5,1,40
41,5,627,780.5,40,40
42,5,594,753.0,1,40
43,5,723,611.5,40,40
44,4,510,647.5,1,40
45,3,434,746.0,40,40
46,5,857,527.5,1,40
47,5,573,721.5,40,40
48,4,532,655.0,1,40
49,4,569,724.5,40,40
50,5,631,580.0,1,40
51,5,567,765.5,40,40
52,4,618,677.5,1,40
53,5,457,596.0,40,40
54,5,614,758.0,1,40
55,5,602,623.0,40,40
56,5,541,780.0,1,40
57,5,586,733.5,40,40
58,5,645,568.0,1,40
59,5,618,614.0,40,40
60,4,482,573.0,1,40
61,4,545,791.0,40,40
62,3,469,737.5,1,40
63,5,617,798.5,40,40
64,4,625,733.0,1,40
65,5,569,645.0,40,40
66,5,532,529.0,1,40
67,4,606,746.0,40,40
68,5,547,589.0,1,40
69,5,707,694.5,40,40
70,4,554,541.5,1,40
71,5,578,651.0,40,40
72,5,479,805.0,1,40
73,5,573,635.0,40,40
74,4,496,626.0,1,40
75,4,498,718.5,40,40
76,4,480,545.0,1,40
77,3,443,533.0,40,40
78,5,500,681.0,1,40
79,5,462,650.0,40,40
80,3,380,659.5,1,40
81,5,618,749.5,40,40
82,4,562,566.0,1,40
83,5,499,813.0,40,40
84,4,544,646.0,1,40
85,5,467,822.0,40,40
86,4,671,796.5,1,40
87,4,490,682.5,40,40
88,4,482,711.0,1,40
89,3,406,807.5,40,40
90,5,580,614.0,1,40
91,5,594,753.5,40,40
92,5,481,786.5,1,40
93,4,619,542.0,40,40
94,4,488,579.0,1,40
95,3,390,803.5,40,40
96,4,428,778.5,1,40
97,4,466,800.0,40,40
98,4,520,780.0,1,40
99,4,480,714.0,40,40
100,3,348,527.5,1,1
101,4,504,557.0,40,1
102,5,587,659.5,1,1
103,5,570,567.0,40,1
104,4,456,541.0,1,1
105,3,418,750.0,40,1
106,3,464,657.0,1,1
107,5,511,668.0,40,1
108,5,760,715.5,1,1
109,4,542,652.0,40,1
110,3,398,715.0,1,1
111,4,436,572.5,40,1
112,2,316,577.0,1,1
113,5,591,797.5,40,1
114,5,747,763.5,1,1
115,5,797,759.0,40,1
116,3,481,552.0,1,1
117,5,713,819.0,40,1
118,3,427,565.5,1,1
119,6,858,741.5,40,1
120,5,695,661.5,1,1
121,6,644,651.5,40,1
122,6,925,540.5,1,1
123,5,617,815.5,40,1
124,6,824,551.5,1,1
125,5,609,542.0,40,1
126,4,490,796.0,1,1
127,5,728,808.5,40,1
128,4,650,541.0,1,1
129,5,520,563.0,40,1
130,5,648,820.5,1,1
131,3,511,821.5,40,1
132,5,727,824.5,1,1
133,4,521,809.5,40,1
134,6,1003,609.5,1,1
135,5,573,540.0,40,1
136,5,727,553.5,1,1
137,4,464,573.5,40,1
138,4,467,663.5,1,1
139,6,676,653.0,40,1
140,6,961,590.5,1,1
141,4,629,768.0,40,1
142,6,692,770.5,1,1
143,6,727,657.5,40,1
144,6,819,574.0,1,1
145,6,574,586.0,40,1
146,3,529,531.5,1,1
147,4,543,691.0,40,1
148,5,649,740.5,1,1
149,6,720,624.0,40,1
150,6,771,540.5,1,1
151,3,346,645.5,40,1
152,5,601,766.0,1,1
153,5,646,7500.0,40,1
154,4,563,613.0,1,1
155,5,641,620.0,40,1
156,5,553,690.0,1,1
157,6,714,771.0,40,1
158,6,783,716.0,1,1
159,4,604,704.0,40,1
160,4,470,673.0,1,1
161,5,499,630.0,40,1
162,5,601,749.5,1,1
163,5,612,679.5,40,1
164,6,791,558.0,1,1
165,4,623,726.0,40,1
166,4,448,838.5,1,1
167,6,602,604.5,40,1
168,6,656,668.0,1,1
169,1,0,801.5,40,1
170,3,492,684.0,1,1
171,5,588,768.0,40,1
172,5,949,594.0,1,1
173,4,443,545.0,40,1
174,5,664,581.5,1,1
175,4,608,717.0,40,1
176,5,594,623.5,1,1
177,6,587,722.5,40,1
178,5,782,818.0,1,1
179,5,499,739.0,40,1
180,5,763,574.0,1,1
181,5,816,771.5,40,1
182,5,651,809.0,1,1
183,6,819,802.0,40,1
184,5,854,622.0,1,1
185,3,547,596.0,40,1
186,4,510,738.0,1,1
187,3,428,606.0,40,1
188,5,686,807.0,1,1
189,4,602,551.5,40,1
190,5,773,561.0,1,1
191,4,554,663.0,40,1
192,2,344,664.5,1,1
193,7,871,586.5,40,1
194,6,853,810.5,1,1
195,5,764,618.0,40,1
196,4,739,666.0,1,1
197,5,667,595.5,40,1
198,5,949,748.5,1,1
199,6,907,734.0,40,1
