node,hopcount,latency,power,deploymentPenalty,cost
0,3,359,655.0,40,40
1,4,348,764.5,1,40
2,3,332,805.5,40,40
3,3,371,714.5,1,40
4,4,556,781.5,40,40
5,4,362,805.5,1,40
6,4,398,664.0,40,40
7,4,415,681.0,1,40
8,5,602,690.0,40,40
9,5,557,783.0,1,40
10,5,465,789.5,40,40
11,5,424,590.5,1,40
12,5,444,772.5,40,40
13,5,526,691.0,1,40
14,4,479,745.0,40,40
15,4,405,824.0,1,40
16,5,672,709.5,40,40
17,5,550,584.5,1,40
18,5,595,669.0,40,40
19,5,587,815.0,1,40
20,4,467,693.0,40,40
21,5,572,782.0,1,40
22,5,523,818.5,40,40
23,5,465,838.0,1,40
24,5,549,716.5,40,40
25,5,540,609.0,1,40
26,5,474,769.0,40,40
27,5,439,579.5,1,40
28,5,492,806.0,40,40
29,4,397,725.0,1,40
30,5,498,651.0,40,40
31,5,425,816.5,1,40
32,4,461,780.5,40,40
33,5,547,559.0,1,40
34,5,462,632.5,40,40
35,4,437,570.0,1,40
36,5,549,757.5,40,40
37,5,487,741.5,1,40
38,5,518,784.0,40,40
39,4,478,660.5,1,40
40,5,544,703.5,40,40
41,5,500,780.5,1,40
42,5,563,753.0,40,40
43,5,444,611.5,1,40
44,4,479,647.5,40,40
45,5,576,746.0,1,40
46,5,440,527.5,40,40
47,4,468,721.5,1,40
48,4,501,655.0,40,40
49,5,644,724.5,1,40
50,4,289,580.0,40,40
51,5,440,765.5,1,40
52,5,429,677.5,40,40
53,5,438,596.0,1,40
54,5,583,758.0,40,40
55,5,500,623.0,1,40
56,5,493,780.0,40,40
57,5,656,733.5,1,40
58,4,496,568.0,40,40
59,5,515,614.0,1,40
60,5,696,573.0,40,40
61,5,524,791.0,1,40
62,5,610,737.5,40,40
63,4,512,798.5,1,40
64,5,673,733.0,40,40
65,4,416,645.0,1,40
66,5,540,529.0,40,40
67,4,407,746.0,1,40
68,5,655,589.0,40,40
69,5,599,694.5,1,40
70,3,345,541.5,40,40
71,5,475,651.0,1,40
72,4,374,805.0,40,40
73,4,468,635.0,1,40
74,5,547,626.0,40,40
75,4,383,718.5,1,40
76,4,449,545.0,40,40
77,5,583,533.0,1,40
78,4,490,681.0,40,40
79,3,393,650.0,1,40
80,5,521,659.5,40,40
81,5,617,749.5,1,40
82,3,440,566.0,40,40
83,2,270,813.0,1,40
84,5,444,646.0,40,40
85,5,436,822.0,1,40
86,4,563,796.5,40,40
87,4,400,682.5,1,40
88,5,461,711.0,40,40
89,4,420,807.5,1,40
90,4,438,614.0,40,40
91,5,475,753.5,1,40
92,4,376,786.5,40,40
93,5,629,542.0,1,40
94,4,457,579.0,40,40
95,5,414,803.5,1,40
96,4,397,778.5,40,40
97,5,434,800.0,1,40
98,5,512,780.0,40,40
99,5,422,714.0,1,40
100,4,399,527.5,40,1
101,5,541,557.0,1,1
102,5,460,659.5,40,1
103,4,417,567.0,1,1
104,3,307,541.0,40,1
105,5,589,750.0,1,1
106,3,349,657.0,40,1
107,4,406,668.0,1,1
108,3,253,715.5,40,1
109,2,231,652.0,1,1
110,4,473,715.0,40,1
111,4,419,572.5,1,1
112,4,457,577.0,40,1
113,5,560,797.5,1,1
114,6,784,763.5,40,1
115,3,486,759.0,1,1
116,5,622,552.0,40,1
117,3,402,819.0,1,1
118,5,568,565.5,40,1
119,6,857,741.5,1,1
120,3,384,661.5,40,1
121,6,517,651.5,1,1
122,4,418,540.5,40,1
123,5,586,815.5,1,1
124,6,697,551.5,40,1
125,4,460,542.0,1,1
126,5,504,796.0,40,1
127,3,417,808.5,1,1
128,4,535,541.0,40,1
129,5,503,563.0,1,1
130,5,449,820.5,40,1
131,5,652,821.5,1,1
132,6,695,824.5,40,1
133,4,406,809.5,1,1
134,4,496,609.5,40,1
135,6,610,540.0,1,1
136,4,605,553.5,40,1
137,5,539,573.5,1,1
138,6,608,663.5,40,1
139,5,571,653.0,1,1
140,4,454,590.5,40,1
141,5,704,768.0,1,1
142,6,589,770.5,40,1
143,3,498,657.5,1,1
144,5,666,574.0,40,1
145,6,582,586.0,1,1
146,5,670,531.5,40,1
147,5,594,691.0,1,1
148,5,559,740.5,40,1
149,4,651,624.0,1,1
150,6,652,540.5,40,1
151,5,487,645.5,1,1
152,5,584,766.0,40,1
153,6,697,7500.0,1,1
154,6,703,613.0,40,1
155,5,610,620.0,1,1
156,5,463,690.0,40,1
157,6,595,771.0,1,1
158,6,680,716.0,40,1
159,6,775,704.0,1,1
160,5,545,673.0,40,1
161,5,482,630.0,1,1
162,5,584,749.5,40,1
163,6,554,679.5,1,1
164,6,664,558.0,40,1
165,6,764,726.0,1,1
166,6,619,838.5,40,1
167,6,571,604.5,1,1
168,4,430,668.0,40,1
169,5,773,801.5,1,1
170,6,496,684.0,40,1
171,5,622,768.0,1,1
172,5,666,594.0,40,1
173,5,518,545.0,1,1
174,4,376,581.5,40,1
175,4,493,717.0,1,1
176,5,525,623.5,40,1
177,6,556,722.5,1,1
178,5,742,818.0,40,1
179,5,640,739.0,1,1
180,5,619,574.0,40,1
181,4,667,771.5,1,1
182,4,502,809.0,40,1
183,5,714,802.0,1,1
184,5,507,622.0,40,1
185,4,595,596.0,1,1
186,5,663,738.0,40,1
187,5,569,606.0,1,1
188,3,375,807.0,40,1
189,4,487,551.5,1,1
190,1,0,561.0,40,1
191,4,439,663.0,1,1
192,6,1117,664.5,40,1
193,7,840,586.5,1,1
194,2,80,810.5,40,1
195,5,649,618.0,1,1
196,5,787,666.0,40,1
197,6,742,595.5,1,1
198,6,997,748.5,40,1
199,7,982,734.0,1,1
