node,hopcount,latency,power,deploymentPenalty,cost
0,4,295,655.0,1,40
1,4,295,764.5,40,40
2,4,334,805.5,1,40
3,4,746,714.5,40,40
4,4,790,781.5,1,40
5,4,337,805.5,40,40
6,3,268,664.0,1,40
7,4,322,681.0,40,40
8,5,836,690.0,1,40
9,5,464,783.0,40,40
10,4,337,789.5,1,40
11,5,371,590.5,40,40
12,5,419,772.5,1,40
13,5,501,691.0,40,40
14,5,415,745.0,1,40
15,3,277,824.0,40,40
16,5,906,709.5,1,40
17,4,420,584.5,40,40
18,5,502,669.0,1,40
19,5,494,815.0,40,40
20,5,403,693.0,1,40
21,4,442,782.0,40,40
22,5,430,818.5,1,40
23,5,372,838.0,40,40
24,4,421,716.5,1,40
25,5,515,609.0,40,40
26,5,449,769.0,1,40
27,4,311,579.5,40,40
28,5,467,806.0,1,40
29,5,772,725.0,40,40
30,5,473,651.0,1,40
31,4,297,816.5,40,40
32,5,397,780.5,1,40
33,4,419,559.0,40,40
34,5,437,632.5,1,40
35,5,373,570.0,40,40
36,4,421,757.5,1,40
37,4,359,741.5,40,40
38,4,388,784.0,1,40
39,5,480,660.5,40,40
40,4,414,703.5,1,40
41,5,447,780.5,40,40
42,5,470,753.0,1,40
43,4,316,611.5,40,40
44,5,854,647.5,1,40
45,2,90,746.0,40,40
46,4,310,527.5,1,40
47,5,470,721.5,40,40
48,5,876,655.0,1,40
49,4,508,724.5,40,40
50,5,451,580.0,1,40
51,4,411,765.5,40,40
52,5,962,677.5,1,40
53,4,308,596.0,40,40
54,5,511,758.0,1,40
55,5,432,623.0,40,40
56,4,310,780.0,1,40
57,4,526,733.5,40,40
58,4,433,568.0,1,40
59,4,387,614.0,40,40
60,5,826,573.0,1,40
61,5,889,791.0,40,40
62,4,813,737.5,1,40
63,4,331,798.5,40,40
64,5,969,733.0,1,40
65,5,352,645.0,40,40
66,5,372,529.0,1,40
67,5,950,746.0,40,40
68,4,316,589.0,1,40
69,4,511,694.5,40,40
70,5,825,541.5,1,40
71,4,347,651.0,40,40
72,5,271,805.0,1,40
73,4,440,635.0,40,40
74,5,297,626.0,1,40
75,5,469,718.5,40,40
76,5,490,545.0,1,40
77,2,99,533.0,40,40
78,4,373,681.0,1,40
79,4,414,650.0,40,40
80,4,724,659.5,1,40
81,5,436,749.5,40,40
82,5,460,566.0,1,40
83,5,396,813.0,40,40
84,3,200,646.0,1,40
85,4,318,822.0,40,40
86,4,379,796.5,1,40
87,5,341,682.5,40,40
88,4,337,711.0,1,40
89,4,750,807.5,40,40
90,4,373,614.0,1,40
91,4,356,753.5,40,40
92,5,662,786.5,1,40
93,4,340,542.0,40,40
94,5,832,579.0,1,40
95,4,734,803.5,40,40
96,5,772,778.5,1,40
97,5,810,800.0,40,40
98,4,394,780.0,1,40
99,3,207,714.0,40,40
100,4,692,527.5,1,1
101,4,385,557.0,40,1
102,5,472,659.5,1,1
103,5,353,567.0,40,1
104,5,800,541.0,1,1
105,4,762,750.0,40,1
106,4,808,657.0,1,1
