node,hopcount,latency,power,deploymentPenalty,cost
0,5,204,655.0,1,40
1,3,169,764.5,40,40
2,4,185,805.5,1,40
3,4,242,714.5,40,40
4,4,218,781.5,1,40
5,4,238,805.5,40,40
6,4,196,664.0,1,40
7,3,207,681.0,40,40
8,5,264,690.0,1,40
9,4,349,783.0,40,40
10,5,349,789.5,1,40
11,4,245,590.5,40,40
12,5,320,772.5,1,40
13,5,402,691.0,40,40
14,6,324,745.0,1,40
15,4,289,824.0,40,40
16,5,334,709.5,1,40
17,5,348,584.5,40,40
18,4,387,669.0,1,40
19,4,379,815.0,40,40
20,6,312,693.0,1,40
21,5,370,782.0,40,40
22,4,315,818.5,1,40
23,4,257,838.0,40,40
24,5,433,716.5,1,40
25,5,416,609.0,40,40
26,5,350,769.0,1,40
27,5,323,579.5,40,40
28,5,368,806.0,1,40
29,5,268,725.0,40,40
30,5,374,651.0,1,40
31,5,309,816.5,40,40
32,6,306,780.5,1,40
33,5,431,559.0,40,40
34,5,338,632.5,1,40
35,6,282,570.0,40,40
36,5,433,757.5,1,40
37,5,371,741.5,40,40
38,5,316,784.0,1,40
39,5,331,660.5,40,40
40,5,342,703.5,1,40
41,4,321,780.5,40,40
42,4,355,753.0,1,40
43,5,568,611.5,40,40
44,5,350,647.5,1,40
45,5,374,746.0,40,40
46,5,238,527.5,1,40
47,5,321,721.5,40,40
48,5,372,655.0,1,40
49,5,498,724.5,40,40
50,4,325,580.0,1,40
51,4,261,765.5,40,40
52,4,250,677.5,1,40
53,4,347,596.0,40,40
54,4,396,758.0,1,40
55,4,317,623.0,40,40
56,5,462,780.0,1,40
57,5,443,733.5,40,40
58,5,445,568.0,1,40
59,5,399,614.0,40,40
60,5,585,573.0,1,40
61,3,195,791.0,40,40
62,5,614,737.5,1,40
63,5,484,798.5,40,40
64,4,465,733.0,1,40
65,5,424,645.0,40,40
66,4,293,529.0,1,40
67,5,483,746.0,40,40
68,5,624,589.0,1,40
69,5,604,694.5,40,40
70,5,382,541.5,1,40
71,3,175,651.0,40,40
72,5,227,805.0,1,40
73,4,357,635.0,40,40
74,4,229,626.0,1,40
75,4,343,718.5,40,40
76,5,473,545.0,1,40
77,5,407,533.0,40,40
78,5,419,681.0,1,40
79,5,321,650.0,40,40
80,4,205,659.5,1,40
81,4,379,749.5,40,40
82,5,334,566.0,1,40
83,5,247,813.0,40,40
84,4,329,646.0,1,40
85,5,246,822.0,40,40
86,5,443,796.5,1,40
87,5,453,682.5,40,40
88,5,645,711.0,1,40
89,4,307,807.5,40,40
90,5,291,614.0,1,40
91,5,368,753.5,40,40
92,5,229,786.5,1,40
93,4,297,542.0,40,40
94,3,139,579.0,1,40
95,4,319,803.5,40,40
96,4,347,778.5,1,40
97,4,271,800.0,40,40
98,4,377,780.0,1,40
99,4,299,714.0,40,40
100,4,299,527.5,1,1
101,5,491,557.0,40,1
102,2,57,659.5,1,1
103,5,403,567.0,40,1
104,5,296,541.0,1,1
105,4,381,750.0,40,1
106,4,384,657.0,1,1
