node,hopcount,latency,power,deploymentPenalty,cost
0,4,125,655.0,1,40
1,3,260,764.5,40,40
2,3,140,805.5,1,40
3,3,218,714.5,40,40
4,3,185,781.5,1,40
5,3,205,805.5,40,40
6,3,273,664.0,1,40
7,2,174,681.0,40,40
8,4,231,690.0,1,40
9,3,316,783.0,40,40
10,4,300,789.5,1,40
11,4,336,590.5,40,40
12,4,287,772.5,1,40
13,4,369,691.0,40,40
14,5,245,745.0,1,40
15,3,240,824.0,40,40
16,4,301,709.5,1,40
17,4,425,584.5,40,40
18,3,354,669.0,1,40
19,3,346,815.0,40,40
20,5,233,693.0,1,40
21,4,447,782.0,40,40
22,3,282,818.5,1,40
23,3,224,838.0,40,40
24,4,384,716.5,1,40
25,4,383,609.0,40,40
26,4,317,769.0,1,40
27,4,274,579.5,40,40
28,4,335,806.0,1,40
29,4,244,725.0,40,40
30,4,341,651.0,1,40
31,4,260,816.5,40,40
32,5,227,780.5,1,40
33,4,382,559.0,40,40
34,4,305,632.5,1,40
35,5,203,570.0,40,40
36,4,384,757.5,1,40
37,4,322,741.5,40,40
38,4,393,784.0,1,40
39,4,286,660.5,40,40
40,4,419,703.5,1,40
41,4,412,780.5,40,40
42,3,322,753.0,1,40
43,4,279,611.5,40,40
44,4,326,647.5,1,40
45,4,451,746.0,40,40
46,4,315,527.5,1,40
47,4,276,721.5,40,40
48,4,401,655.0,1,40
49,4,355,724.5,40,40
50,4,416,580.0,1,40
51,4,352,765.5,40,40
52,4,341,677.5,1,40
53,3,314,596.0,40,40
54,3,363,758.0,1,40
55,3,284,623.0,40,40
56,4,429,780.0,1,40
57,4,410,733.5,40,40
58,4,396,568.0,1,40
59,4,350,614.0,40,40
60,4,552,573.0,1,40
61,4,284,791.0,40,40
62,3,255,737.5,1,40
63,4,451,798.5,40,40
64,2,207,733.0,1,40
65,3,263,645.0,40,40
66,3,260,529.0,1,40
67,4,450,746.0,40,40
68,4,591,589.0,1,40
69,4,571,694.5,40,40
70,4,267,541.5,1,40
71,4,442,651.0,40,40
72,4,182,805.0,1,40
73,3,324,635.0,40,40
74,2,28,626.0,1,40
75,4,560,718.5,40,40
76,4,440,545.0,1,40
77,3,170,533.0,40,40
78,4,587,681.0,1,40
79,3,160,650.0,40,40
80,3,166,659.5,1,40
81,3,346,749.5,40,40
82,4,301,566.0,1,40
83,4,202,813.0,40,40
84,3,296,646.0,1,40
85,4,323,822.0,40,40
86,4,410,796.5,1,40
87,2,72,682.5,40,40
88,2,264,711.0,1,40
89,3,192,807.5,40,40
90,3,471,614.0,1,40
91,4,335,753.5,40,40
92,4,184,786.5,1,40
93,2,201,542.0,40,40
94,4,304,579.0,1,40
95,3,176,803.5,40,40
96,4,438,778.5,1,40
97,3,238,800.0,40,40
98,3,344,780.0,1,40
99,2,62,714.0,40,40
100,3,266,527.5,1,1
101,4,243,557.0,40,1
102,3,324,659.5,1,1
103,4,368,567.0,40,1
104,4,272,541.0,1,1
105,1,0,750.0,40,1
106,3,250,657.0,1,1
107,3,342,668.0,40,1
108,3,296,715.5,1,1
109,4,358,652.0,40,1
110,3,184,715.0,1,1
111,2,134,572.5,40,1
112,2,102,577.0,1,1
113,5,551,797.5,40,1
114,5,486,763.5,1,1
115,5,613,759.0,40,1
116,3,267,552.0,1,1
117,5,529,819.0,40,1
118,3,213,565.5,1,1
119,4,586,741.5,40,1
120,5,511,661.5,1,1
121,4,381,651.5,40,1
122,4,461,540.5,1,1
123,5,433,815.5,40,1
124,4,561,551.5,1,1
125,5,425,542.0,40,1
126,4,276,796.0,1,1
127,5,544,808.5,40,1
128,4,436,541.0,1,1
129,3,218,563.0,40,1
130,5,492,820.5,1,1
131,3,297,821.5,40,1
132,4,499,824.5,1,1
133,4,307,809.5,40,1
134,4,539,609.5,1,1
135,5,312,540.0,40,1
136,5,466,553.5,1,1
137,4,250,573.5,40,1
138,4,253,663.5,1,1
139,4,507,653.0,40,1
140,4,497,590.5,1,1
141,4,415,768.0,40,1
142,5,556,770.5,1,1
143,5,430,657.5,40,1
144,5,617,574.0,1,1
145,4,302,586.0,40,1
146,3,315,531.5,1,1
147,4,461,691.0,40,1
148,3,231,740.5,1,1
149,4,418,624.0,40,1
150,5,512,540.5,1,1
151,3,132,645.5,40,1
152,3,299,766.0,1,1
153,3,178,7500.0,40,1
154,4,290,613.0,1,1
155,5,651,620.0,40,1
156,3,135,690.0,1,1
157,5,455,771.0,40,1
158,5,515,716.0,1,1
159,2,186,704.0,40,1
160,4,256,673.0,1,1
161,3,197,630.0,40,1
162,3,299,749.5,1,1
163,3,194,679.5,40,1
164,4,528,558.0,1,1
165,4,409,726.0,40,1
166,2,30,838.5,1,1
167,5,458,604.5,40,1
168,4,390,668.0,1,1
169,3,418,801.5,40,1
170,4,348,684.0,1,1
171,4,558,768.0,40,1
172,3,531,594.0,1,1
173,4,229,545.0,40,1
174,3,362,581.5,1,1
175,4,394,717.0,40,1
176,3,176,623.5,1,1
177,5,443,722.5,40,1
178,4,678,818.0,1,1
179,3,197,739.0,40,1
180,4,515,574.0,1,1
181,5,632,771.5,40,1
182,5,467,809.0,1,1
183,4,650,802.0,40,1
184,3,436,622.0,1,1
185,3,333,596.0,40,1
186,3,239,738.0,1,1
187,3,214,606.0,40,1
188,5,502,807.0,1,1
189,4,388,551.5,40,1
