"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","77",1
"2","105",2
"3","113",3
"4","114",3
"5","7",4
"6","111",5
"8","109",6
"9","119",7
"12","104",8
"10","157",8
"13","177",9
"15","95",9
"16","139",10
"17","117",11
"18","161",12
"19","107",13
"7","99",13
"11","97",14
"14","3",15
"20","101",16
"28","152",16
"29","45",16
"24","183",16
"32","81",16
"21","147",16
"22","93",16
"25","175",16
"37","69",16
"38","49",17
"30","149",17
"39","110",17
"40","91",17
"23","145",17
"26","4",18
"27","151",19
"44","1",19
"31","123",19
"41","174",19
"35","189",19
"49","53",19
"34","187",19
"48","112",19
"45","126",19
"52","35",19
"36","121",19
"51","138",19
"33","143",19
"53","39",19
"42","146",19
"57","41",19
"55","57",19
"43","30",19
"56","13",19
"59","188",19
"46","103",19
"47","169",19
"65","23",19
"66","11",19
"70","27",19
"54","191",19
"71","51",19
"50","8",19
"73","31",19
"58","141",19
"76","75",19
"72","71",19
"74","59",20
"78","43",20
"60","54",20
"61","131",21
"62","171",22
"77","2",22
"63","153",22
"88","156",22
"64","163",22
"84","55",22
"80","58",22
"85","29",22
"82","67",22
"94","19",22
"86","124",22
"91","87",22
"92","102",22
"67","127",22
"75","6",22
"93","130",22
"89","190",22
"98","63",22
"97","5",23
"69","159",23
"100","21",23
"102","25",23
"90","83",23
"87","88",23
"68","129",23
"103","79",23
"105","89",23
"79","135",23
"107","162",23
"81","155",23
"83","167",23
"108","37",23
"110","33",24
"111","73",24
"99","84",24
"112","9",24
"115","180",25
"95","137",25
"114","15",25
"104","16",25
"101","24",25
"109","186",25
"118","28",26
"124","158",26
"106","96",26
"127","192",26
"128","85",26
"120","12",26
"121","44",26
"125","164",27
"122","92",27
"96","185",27
"129","132",27
"130","134",27
"113","136",27
"117","168",27
"123","144",27
"131","178",27
"126","18",27
"139","48",28
"140","72",29
"133","100",30
"119","32",30
"132","52",31
"135","118",32
"137","17",33
"136","128",34
"143","40",34
"145","66",35
"116","195",35
"134","108",36
"144","56",36
"142","166",37
"138","176",37
"150","38",37
"151","46",38
"154","94",39
"152","60",40
"149","36",41
"141","106",41
"146","14",41
"155","10",41
"157","22",42
"147","26",42
"156","142",42
"148","34",42
"153","76",43
"163","42",44
"165","64",44
"162","198",45
"164","61",46
"161","197",47
"169","86",47
"159","122",47
"158","116",48
"168","20",48
"166","133",49
"171","181",49
"174","165",50
"167","170",50
"160","182",50
"176","78",50
"170","98",50
"177","80",50
"173","115",51
"172","62",51
"178","50",52
"180","74",52
"181","90",53
"182","125",53
"179","68",53
"175","65",53
"185","70",53
"184","154",54
"186","82",55
"183","148",56
"192","173",56
"193","179",57
"200","47",57
"198","199",58
"195","193",59
"197","196",60
"196","194",61
"188","140",62
"189","150",63
"190","160",64
"191","172",65
"187","120",66
"199","200",67
"194","184",68
