node,hopcount,latency,power,deploymentPenalty,cost
0,3,159,655.0,1,40
1,4,220,764.5,40,40
2,4,178,805.5,1,40
3,4,183,714.5,40,40
4,3,77,781.5,1,40
5,3,121,805.5,40,40
6,3,193,664.0,1,40
7,4,337,681.0,40,40
8,4,123,690.0,1,40
9,5,479,783.0,40,40
10,5,265,789.5,1,40
11,5,296,590.5,40,40
12,4,203,772.5,1,40
13,4,285,691.0,40,40
14,4,279,745.0,1,40
15,4,205,824.0,40,40
16,4,193,709.5,1,40
17,4,345,584.5,40,40
18,5,517,669.0,1,40
19,5,509,815.0,40,40
20,4,267,693.0,1,40
21,4,367,782.0,40,40
22,5,445,818.5,1,40
23,5,387,838.0,40,40
24,5,349,716.5,1,40
25,4,299,609.0,40,40
26,4,233,769.0,1,40
27,5,239,579.5,40,40
28,4,251,806.0,1,40
29,5,209,725.0,40,40
30,4,257,651.0,1,40
31,5,225,816.5,40,40
32,4,261,780.5,1,40
33,5,347,559.0,40,40
34,4,221,632.5,1,40
35,4,237,570.0,40,40
36,5,349,757.5,1,40
37,5,287,741.5,40,40
38,4,313,784.0,1,40
39,5,324,660.5,40,40
40,4,339,703.5,1,40
41,5,372,780.5,40,40
42,5,236,753.0,1,40
43,5,244,611.5,40,40
44,4,290,647.5,1,40
45,4,371,746.0,40,40
46,4,235,527.5,1,40
47,5,314,721.5,40,40
48,5,313,655.0,1,40
49,3,216,724.5,40,40
50,5,376,580.0,1,40
51,5,312,765.5,40,40
52,5,301,677.5,1,40
53,4,233,596.0,40,40
54,5,527,758.0,1,40
55,4,259,623.0,40,40
56,5,238,780.0,1,40
57,4,233,733.5,40,40
58,5,360,568.0,1,40
59,5,315,614.0,40,40
60,4,113,573.0,1,40
61,3,177,791.0,40,40
62,4,404,737.5,1,40
63,5,358,798.5,40,40
64,5,436,733.0,1,40
65,4,216,645.0,40,40
66,5,174,529.0,1,40
67,4,237,746.0,40,40
68,5,244,589.0,1,40
69,5,338,694.5,40,40
70,4,185,541.5,1,40
71,5,433,651.0,40,40
72,5,220,805.0,1,40
73,4,365,635.0,40,40
74,5,257,626.0,1,40
75,5,394,718.5,40,40
76,4,263,545.0,1,40
77,5,337,533.0,40,40
78,4,410,681.0,1,40
79,4,339,650.0,40,40
80,4,191,659.5,1,40
81,5,260,749.5,40,40
82,4,193,566.0,1,40
83,5,240,813.0,40,40
84,5,210,646.0,1,40
85,4,243,822.0,40,40
86,4,302,796.5,1,40
87,5,301,682.5,40,40
88,4,113,711.0,1,40
89,4,265,807.5,40,40
90,5,295,614.0,1,40
91,4,251,753.5,40,40
92,4,225,786.5,1,40
93,4,388,542.0,40,40
94,5,269,579.0,1,40
95,4,173,803.5,40,40
96,4,341,778.5,1,40
97,4,97,800.0,40,40
98,3,167,780.0,1,40
99,4,229,714.0,40,40
100,4,199,527.5,1,1
