node,hopcount,latency,power,deploymentPenalty,cost
0,5,426,655.0,1,40
1,3,391,764.5,40,40
2,4,407,805.5,1,40
3,3,239,714.5,40,40
4,4,415,781.5,1,40
5,4,301,805.5,40,40
6,4,418,664.0,1,40
7,4,283,681.0,40,40
8,5,461,690.0,1,40
9,5,425,783.0,40,40
10,5,571,789.5,1,40
11,4,467,590.5,40,40
12,5,383,772.5,1,40
13,5,465,691.0,40,40
14,6,546,745.0,1,40
15,4,511,824.0,40,40
16,5,531,709.5,1,40
17,5,570,584.5,40,40
18,5,463,669.0,1,40
19,5,455,815.0,40,40
20,6,534,693.0,1,40
21,5,592,782.0,40,40
22,5,391,818.5,1,40
23,5,333,838.0,40,40
24,5,655,716.5,1,40
25,5,479,609.0,40,40
26,5,413,769.0,1,40
27,5,545,579.5,40,40
28,5,431,806.0,1,40
29,4,265,725.0,40,40
30,5,437,651.0,1,40
31,5,531,816.5,40,40
32,6,528,780.5,1,40
33,5,653,559.0,40,40
34,5,401,632.5,1,40
35,6,504,570.0,40,40
36,5,655,757.5,1,40
37,5,593,741.5,40,40
38,5,538,784.0,1,40
39,5,553,660.5,40,40
40,5,564,703.5,1,40
41,4,543,780.5,40,40
42,5,431,753.0,1,40
43,5,790,611.5,40,40
44,4,347,647.5,1,40
45,5,596,746.0,40,40
46,5,460,527.5,1,40
47,5,543,721.5,40,40
48,4,369,655.0,1,40
49,5,680,724.5,40,40
50,4,547,580.0,1,40
51,4,483,765.5,40,40
52,4,472,677.5,1,40
53,5,458,596.0,40,40
54,3,399,758.0,1,40
55,5,439,623.0,40,40
56,5,544,780.0,1,40
57,5,594,733.5,40,40
58,5,482,568.0,1,40
59,5,621,614.0,40,40
60,5,451,573.0,1,40
61,5,514,791.0,40,40
62,5,478,737.5,1,40
63,5,587,798.5,40,40
64,5,541,733.0,1,40
65,5,646,645.0,40,40
66,5,369,529.0,1,40
67,5,575,746.0,40,40
68,5,550,589.0,1,40
69,5,745,694.5,40,40
70,5,523,541.5,1,40
71,5,621,651.0,40,40
72,5,449,805.0,1,40
73,5,543,635.0,40,40
74,5,305,626.0,1,40
75,4,565,718.5,40,40
76,4,317,545.0,1,40
77,5,689,533.0,40,40
78,3,285,681.0,1,40
79,5,543,650.0,40,40
80,4,427,659.5,1,40
81,5,455,749.5,40,40
82,5,531,566.0,1,40
83,5,469,813.0,40,40
84,5,405,646.0,1,40
85,5,468,822.0,40,40
86,5,640,796.5,1,40
87,5,475,682.5,40,40
88,5,571,711.0,1,40
89,5,445,807.5,40,40
90,5,513,614.0,1,40
91,5,506,753.5,40,40
92,5,451,786.5,1,40
93,5,490,542.0,40,40
94,4,325,579.0,1,40
95,5,653,803.5,40,40
96,2,213,778.5,1,40
97,5,373,800.0,40,40
98,4,528,780.0,1,40
99,5,454,714.0,40,40
100,5,605,527.5,1,1
101,3,357,557.0,40,1
102,4,503,659.5,1,1
103,5,483,567.0,40,1
104,4,293,541.0,1,1
105,5,651,750.0,40,1
106,5,599,657.0,1,1
107,5,481,668.0,40,1
108,5,585,715.5,1,1
109,4,379,652.0,40,1
110,4,509,715.0,1,1
111,4,517,572.5,40,1
112,4,325,577.0,1,1
113,5,428,797.5,40,1
114,4,600,763.5,1,1
115,5,634,759.0,40,1
116,5,490,552.0,1,1
117,5,550,819.0,40,1
118,5,436,565.5,1,1
119,6,695,741.5,40,1
120,5,532,661.5,1,1
121,5,560,651.5,40,1
122,6,750,540.5,1,1
123,5,454,815.5,40,1
124,5,740,551.5,1,1
125,5,446,542.0,40,1
126,6,499,796.0,1,1
127,5,565,808.5,40,1
128,6,785,541.0,1,1
129,5,601,563.0,40,1
130,6,617,820.5,1,1
131,5,520,821.5,40,1
132,6,634,824.5,1,1
133,6,656,809.5,40,1
134,6,828,609.5,1,1
135,4,426,540.0,40,1
136,6,696,553.5,1,1
137,5,575,573.5,40,1
138,5,514,663.5,1,1
139,6,646,653.0,40,1
140,6,786,590.5,1,1
141,5,740,768.0,40,1
142,6,735,770.5,1,1
143,6,697,657.5,40,1
144,6,732,574.0,1,1
145,6,411,586.0,40,1
146,5,538,531.5,1,1
147,6,800,691.0,40,1
148,6,634,740.5,1,1
149,6,801,624.0,40,1
150,6,608,540.5,1,1
151,5,355,645.5,40,1
152,5,682,766.0,1,1
153,6,455,7500.0,40,1
154,6,809,613.0,1,1
155,1,0,620.0,40,1
156,6,538,690.0,1,1
157,6,551,771.0,40,1
158,6,786,716.0,1,1
