"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","173",1
"2","105",2
"3","91",3
"5","169",4
"6","189",5
"7","107",6
"8","143",7
"9","1",8
"10","69",8
"11","183",9
"13","167",10
"4","65",10
"12","63",11
"14","3",12
"17","102",12
"15","57",12
"19","7",12
"22","93",13
"16","47",13
"25","73",13
"18","121",13
"26","110",13
"20","181",13
"28","11",13
"21","113",13
"23","159",14
"24","193",14
"27","101",15
"29","53",16
"30","155",17
"34","87",17
"32","151",17
"33","129",18
"35","21",19
"36","25",19
"38","33",20
"40","126",21
"41","136",21
"42","15",22
"43","45",22
"44","37",23
"46","51",24
"31","191",24
"37","157",25
"39","115",26
"50","106",26
"45","109",26
"52","49",26
"55","59",27
"47","119",27
"48","137",28
"51","103",28
"62","79",28
"63","83",29
"56","111",29
"49","16",29
"53","28",30
"54","44",30
"60","179",31
"67","39",31
"71","41",31
"58","117",31
"72","168",31
"57","2",31
"59","32",32
"66","171",32
"65","149",33
"78","75",33
"75","178",34
"61","195",34
"69","72",35
"64","127",35
"68","177",36
"70","147",37
"85","134",37
"87","190",37
"83","60",37
"79","175",37
"91","112",37
"77","66",37
"73","139",37
"80","12",37
"82","36",37
"86","67",37
"74","161",37
"76","38",37
"97","5",37
"81","123",37
"98","118",37
"84","84",37
"90","34",37
"101","128",37
"93","48",37
"88","153",37
"89","163",37
"99","124",37
"107","144",37
"108","9",38
"110","180",39
"100","40",39
"105","158",39
"109","172",39
"117","152",39
"116","146",40
"94","52",40
"102","94",40
"118","61",40
"120","176",40
"95","86",40
"92","187",40
"122","95",40
"123","97",40
"103","96",40
"112","78",40
"113","92",41
"96","141",41
"126","116",41
"127","130",41
"135","160",41
"138","85",41
"106","165",41
"111","42",41
"132","182",41
"125","71",41
"121","76",41
"140","35",41
"150","81",41
"145","17",42
"136","188",42
"137","23",42
"144","162",42
"134","104",42
"143","13",42
"146","174",43
"128","18",43
"130","70",43
"104","133",43
"147","184",43
"129","50",43
"119","125",43
"114","131",43
"151","164",43
"124","64",43
"115","135",43
"131","8",43
"154","108",43
"159","43",44
"156","156",45
"152","27",45
"158","19",45
"142","100",45
"155","138",45
"133","185",45
"160","99",45
"169","31",45
"139","145",45
"149","46",45
"161","122",45
"168","29",45
"141","77",45
"148","22",46
"153","88",46
"173","89",46
"171","55",47
"164","192",48
"166","196",48
"165","194",49
"157","186",49
"170","4",49
"172","6",50
"162","132",51
"163","148",52
"187","30",52
"167","197",52
"189","56",52
"197","98",53
"194","80",54
"185","24",55
"181","154",56
"196","90",57
"188","54",58
"191","62",59
"193","74",60
"178","140",61
"174","10",62
"195","82",63
"180","150",64
"177","14",65
"182","166",66
"186","26",67
"184","20",68
"179","142",69
"183","170",69
"190","58",70
"175","114",71
"176","120",72
"199","199",72
"198","198",73
"192","68",73
"200","200",74
