node,hopcount,latency,power,deploymentPenalty,cost
0,4,375,655.0,40,40
1,4,437,764.5,1,40
2,4,409,805.5,40,40
3,4,441,714.5,1,40
4,4,557,781.5,40,40
5,3,379,805.5,1,40
6,4,448,664.0,40,40
7,3,365,681.0,1,40
8,5,603,690.0,40,40
9,4,507,783.0,1,40
10,4,377,789.5,40,40
11,5,513,590.5,1,40
12,4,461,772.5,40,40
13,4,543,691.0,1,40
14,5,495,745.0,40,40
15,3,317,824.0,1,40
16,5,673,709.5,40,40
17,5,600,584.5,1,40
18,4,545,669.0,40,40
19,4,537,815.0,1,40
20,5,483,693.0,40,40
21,5,622,782.0,1,40
22,4,473,818.5,40,40
23,4,415,838.0,1,40
24,4,461,716.5,40,40
25,4,557,609.0,1,40
26,4,491,769.0,40,40
27,4,351,579.5,1,40
28,4,509,806.0,40,40
29,5,467,725.0,1,40
30,4,515,651.0,40,40
31,4,337,816.5,1,40
32,5,477,780.5,40,40
33,4,459,559.0,1,40
34,4,479,632.5,40,40
35,5,453,570.0,1,40
36,4,461,757.5,40,40
37,4,399,741.5,1,40
38,5,568,784.0,40,40
39,5,555,660.5,1,40
40,5,594,703.5,40,40
41,5,589,780.5,1,40
42,4,513,753.0,40,40
43,4,356,611.5,1,40
44,5,549,647.5,40,40
45,5,626,746.0,1,40
46,5,782,527.5,40,40
47,5,545,721.5,1,40
48,5,571,655.0,40,40
49,4,548,724.5,1,40
50,3,279,580.0,40,40
51,4,451,765.5,1,40
52,5,518,677.5,40,40
53,4,505,596.0,1,40
54,4,554,758.0,40,40
55,4,517,623.0,1,40
56,4,350,780.0,40,40
57,5,601,733.5,1,40
58,4,473,568.0,40,40
59,4,427,614.0,1,40
60,5,743,573.0,40,40
61,5,656,791.0,1,40
62,4,347,737.5,40,40
63,4,371,798.5,1,40
64,4,623,733.0,40,40
65,4,422,645.0,1,40
66,4,451,529.0,40,40
67,3,397,746.0,1,40
68,4,356,589.0,40,40
69,4,551,694.5,1,40
70,4,379,541.5,40,40
71,4,387,651.0,1,40
72,4,479,805.0,40,40
73,4,515,635.0,1,40
74,4,387,626.0,40,40
75,5,611,718.5,1,40
76,4,483,545.0,40,40
77,4,495,533.0,1,40
78,4,413,681.0,40,40
79,4,427,650.0,1,40
80,5,473,659.5,40,40
81,4,537,749.5,1,40
82,5,673,566.0,40,40
83,5,471,813.0,1,40
84,4,487,646.0,40,40
85,4,433,822.0,1,40
86,4,419,796.5,40,40
87,5,611,682.5,1,40
88,4,574,711.0,40,40
89,4,523,807.5,1,40
90,4,413,614.0,40,40
91,4,375,753.5,1,40
92,4,483,786.5,40,40
93,4,646,542.0,1,40
94,3,377,579.0,40,40
95,4,431,803.5,1,40
