node,hopcount,latency,power,deploymentPenalty,cost
0,4,226,655.0,1,40
1,4,189,764.5,40,40
2,4,151,805.5,1,40
3,3,116,714.5,40,40
4,3,160,781.5,1,40
5,4,178,805.5,40,40
6,4,131,664.0,1,40
7,4,160,681.0,40,40
8,4,206,690.0,1,40
9,5,302,783.0,40,40
10,5,282,789.5,1,40
11,5,265,590.5,40,40
12,5,260,772.5,1,40
13,5,342,691.0,40,40
14,5,346,745.0,1,40
15,4,222,824.0,40,40
16,4,276,709.5,1,40
17,5,283,584.5,40,40
18,5,340,669.0,1,40
19,5,332,815.0,40,40
20,5,334,693.0,1,40
21,5,305,782.0,40,40
22,5,268,818.5,1,40
23,5,210,838.0,40,40
24,5,366,716.5,1,40
25,5,356,609.0,40,40
26,5,290,769.0,1,40
27,5,256,579.5,40,40
28,5,308,806.0,1,40
29,4,142,725.0,40,40
30,5,314,651.0,1,40
31,5,242,816.5,40,40
32,5,328,780.5,1,40
33,5,364,559.0,40,40
34,5,278,632.5,1,40
35,5,304,570.0,40,40
36,5,366,757.5,1,40
37,5,304,741.5,40,40
38,5,251,784.0,1,40
39,5,297,660.5,40,40
40,5,277,703.5,1,40
41,5,341,780.5,40,40
42,5,308,753.0,1,40
43,5,437,611.5,40,40
44,4,224,647.5,1,40
45,5,780,746.0,40,40
46,5,571,527.5,1,40
47,5,287,721.5,40,40
48,4,246,655.0,1,40
49,4,283,724.5,40,40
50,5,345,580.0,1,40
51,5,281,765.5,40,40
52,4,332,677.5,1,40
53,5,171,596.0,40,40
54,5,328,758.0,1,40
55,5,316,623.0,40,40
56,5,255,780.0,1,40
57,5,300,733.5,40,40
58,5,359,568.0,1,40
59,5,332,614.0,40,40
60,4,196,573.0,1,40
61,4,259,791.0,40,40
62,3,183,737.5,1,40
63,5,331,798.5,40,40
64,4,339,733.0,1,40
65,5,283,645.0,40,40
66,5,246,529.0,1,40
67,4,320,746.0,40,40
68,5,261,589.0,1,40
69,5,421,694.5,40,40
70,4,195,541.5,1,40
71,5,292,651.0,40,40
72,5,193,805.0,1,40
73,5,287,635.0,40,40
74,4,160,626.0,1,40
75,4,212,718.5,40,40
76,4,194,545.0,1,40
77,5,789,533.0,40,40
78,5,214,681.0,1,40
79,5,176,650.0,40,40
80,3,94,659.5,1,40
81,5,332,749.5,40,40
82,4,276,566.0,1,40
83,5,213,813.0,40,40
84,5,282,646.0,1,40
85,5,181,822.0,40,40
86,4,385,796.5,1,40
87,4,204,682.5,40,40
88,4,396,711.0,1,40
89,3,120,807.5,40,40
90,5,294,614.0,1,40
91,5,308,753.5,40,40
92,5,195,786.5,1,40
93,4,333,542.0,40,40
94,4,202,579.0,1,40
95,3,104,803.5,40,40
96,4,142,778.5,1,40
97,4,180,800.0,40,40
98,4,234,780.0,1,40
99,4,194,714.0,40,40
100,3,62,527.5,1,1
101,4,218,557.0,40,1
102,5,301,659.5,1,1
103,5,284,567.0,40,1
104,4,170,541.0,1,1
105,3,132,750.0,40,1
106,3,178,657.0,1,1
107,5,225,668.0,40,1
108,5,474,715.5,1,1
109,4,256,652.0,40,1
110,3,112,715.0,1,1
111,4,150,572.5,40,1
112,2,30,577.0,1,1
113,5,305,797.5,40,1
114,5,461,763.5,1,1
115,5,511,759.0,40,1
116,3,195,552.0,1,1
117,5,427,819.0,40,1
118,3,141,565.5,1,1
119,6,572,741.5,40,1
120,5,409,661.5,1,1
121,6,358,651.5,40,1
122,6,639,540.5,1,1
123,5,331,815.5,40,1
124,6,538,551.5,1,1
125,5,323,542.0,40,1
126,4,204,796.0,1,1
127,5,442,808.5,40,1
128,4,364,541.0,1,1
129,5,234,563.0,40,1
130,5,362,820.5,1,1
131,3,225,821.5,40,1
132,5,441,824.5,1,1
133,4,235,809.5,40,1
134,6,717,609.5,1,1
135,5,287,540.0,40,1
136,5,441,553.5,1,1
137,4,178,573.5,40,1
138,4,181,663.5,1,1
139,6,390,653.0,40,1
140,6,675,590.5,1,1
141,4,343,768.0,40,1
142,6,406,770.5,1,1
143,6,441,657.5,40,1
144,6,533,574.0,1,1
145,6,288,586.0,40,1
146,3,243,531.5,1,1
147,4,257,691.0,40,1
148,5,363,740.5,1,1
149,6,434,624.0,40,1
150,6,485,540.5,1,1
151,1,0,645.5,40,1
152,5,315,766.0,1,1
153,5,310,7500.0,40,1
154,6,909,613.0,1,1
155,5,355,620.0,40,1
156,5,267,690.0,1,1
157,6,428,771.0,40,1
158,6,497,716.0,1,1
159,4,318,704.0,40,1
160,4,184,673.0,1,1
161,5,213,630.0,40,1
162,5,315,749.5,1,1
163,5,326,679.5,40,1
164,6,505,558.0,1,1
165,4,337,726.0,40,1
166,4,162,838.5,1,1
167,6,316,604.5,40,1
168,6,370,668.0,1,1
169,3,346,801.5,40,1
170,5,838,684.0,1,1
171,5,302,768.0,40,1
172,5,663,594.0,1,1
173,4,157,545.0,40,1
174,5,378,581.5,1,1
175,4,322,717.0,40,1
176,5,308,623.5,1,1
177,6,301,722.5,40,1
178,5,496,818.0,1,1
179,5,213,739.0,40,1
180,6,438,574.0,1,1
181,5,530,771.5,40,1
182,5,365,809.0,1,1
183,6,533,802.0,40,1
184,5,568,622.0,1,1
185,3,261,596.0,40,1
186,4,224,738.0,1,1
187,3,142,606.0,40,1
188,5,400,807.0,1,1
189,4,316,551.5,40,1
190,5,487,561.0,1,1
191,4,268,663.0,40,1
192,4,690,664.5,1,1
193,7,585,586.5,40,1
194,6,567,810.5,1,1
195,5,478,618.0,40,1
196,4,453,666.0,1,1
197,5,381,595.5,40,1
198,5,663,748.5,1,1
199,6,621,734.0,40,1
