node,hopcount,latency,power,deploymentPenalty,cost
0,3,186,655.0,40,40
1,4,247,764.5,1,40
2,4,205,805.5,40,40
3,4,210,714.5,1,40
4,3,104,781.5,40,40
5,3,148,805.5,1,40
6,3,220,664.0,40,40
7,4,115,681.0,1,40
8,4,150,690.0,40,40
9,5,257,783.0,1,40
10,5,292,789.5,40,40
11,5,323,590.5,1,40
12,4,230,772.5,40,40
13,4,312,691.0,1,40
14,4,306,745.0,40,40
15,4,232,824.0,1,40
16,4,220,709.5,40,40
17,4,372,584.5,1,40
18,5,295,669.0,40,40
19,5,287,815.0,1,40
20,4,294,693.0,40,40
21,4,394,782.0,1,40
22,5,223,818.5,40,40
23,5,165,838.0,1,40
24,5,376,716.5,40,40
25,4,326,609.0,1,40
26,4,260,769.0,40,40
27,5,266,579.5,1,40
28,4,278,806.0,40,40
29,5,236,725.0,1,40
30,4,284,651.0,40,40
31,5,252,816.5,1,40
32,4,288,780.5,40,40
33,5,374,559.0,1,40
34,4,248,632.5,40,40
35,4,264,570.0,1,40
36,5,376,757.5,40,40
37,5,314,741.5,1,40
38,4,340,784.0,40,40
39,5,351,660.5,1,40
40,4,366,703.5,40,40
41,5,399,780.5,1,40
42,5,263,753.0,40,40
43,5,271,611.5,1,40
44,4,317,647.5,40,40
45,4,398,746.0,1,40
46,4,262,527.5,40,40
47,5,341,721.5,1,40
48,5,340,655.0,40,40
49,3,243,724.5,1,40
50,5,403,580.0,40,40
51,5,339,765.5,1,40
52,5,328,677.5,40,40
53,4,260,596.0,1,40
54,5,554,758.0,40,40
55,4,286,623.0,1,40
56,5,265,780.0,40,40
57,4,260,733.5,1,40
58,5,387,568.0,40,40
59,5,342,614.0,1,40
60,4,140,573.0,40,40
61,3,204,791.0,1,40
62,4,307,737.5,40,40
63,5,385,798.5,1,40
64,5,463,733.0,40,40
65,4,243,645.0,1,40
66,5,201,529.0,40,40
67,4,264,746.0,1,40
68,5,271,589.0,40,40
69,5,365,694.5,1,40
70,4,212,541.5,40,40
71,5,460,651.0,1,40
72,5,247,805.0,40,40
73,4,392,635.0,1,40
74,5,284,626.0,40,40
75,5,421,718.5,1,40
76,4,290,545.0,40,40
77,5,364,533.0,1,40
78,4,437,681.0,40,40
79,4,366,650.0,1,40
80,4,218,659.5,40,40
81,5,287,749.5,1,40
82,4,220,566.0,40,40
83,5,267,813.0,1,40
84,5,237,646.0,40,40
85,4,270,822.0,1,40
86,4,329,796.5,40,40
87,5,328,682.5,1,40
88,4,140,711.0,40,40
89,4,244,807.5,1,40
90,5,322,614.0,40,40
91,4,278,753.5,1,40
92,4,252,786.5,40,40
93,4,415,542.0,1,40
94,5,296,579.0,40,40
95,4,200,803.5,1,40
96,4,368,778.5,40,40
97,4,220,800.0,1,40
98,3,194,780.0,40,40
99,4,256,714.0,1,40
100,4,226,527.5,40,1
101,3,224,557.0,1,1
102,4,342,659.5,40,1
103,4,244,567.0,1,1
104,4,198,541.0,40,1
105,4,256,750.0,1,1
106,4,302,657.0,40,1
107,5,279,668.0,1,1
108,4,284,715.5,40,1
109,4,314,652.0,1,1
110,2,72,715.0,40,1
111,4,312,572.5,1,1
112,3,154,577.0,40,1
113,5,401,797.5,1,1
114,4,467,763.5,40,1
115,5,569,759.0,1,1
116,4,319,552.0,40,1
117,5,485,819.0,1,1
118,4,265,565.5,40,1
119,6,527,741.5,1,1
120,5,467,661.5,40,1
121,5,399,651.5,1,1
122,5,449,540.5,40,1
123,6,425,815.5,1,1
124,5,579,551.5,40,1
125,5,351,542.0,1,1
126,5,328,796.0,40,1
127,5,500,808.5,1,1
128,5,488,541.0,40,1
129,5,396,563.0,1,1
130,5,306,820.5,40,1
131,4,349,821.5,1,1
132,5,481,824.5,40,1
133,5,359,809.5,1,1
134,5,527,609.5,40,1
135,4,293,540.0,1,1
136,5,385,553.5,40,1
137,3,138,573.5,1,1
138,5,305,663.5,40,1
139,6,444,653.0,1,1
140,5,485,590.5,40,1
141,3,303,768.0,1,1
142,6,574,770.5,40,1
143,6,495,657.5,1,1
144,5,493,574.0,40,1
145,6,243,586.0,1,1
146,4,367,531.5,40,1
147,5,421,691.0,1,1
148,6,487,740.5,40,1
149,5,624,624.0,1,1
150,5,455,540.5,40,1
151,4,184,645.5,1,1
152,5,477,766.0,40,1
153,6,434,7500.0,1,1
154,6,484,613.0,40,1
155,5,581,620.0,1,1
156,6,391,690.0,40,1
157,5,398,771.0,1,1
158,6,507,716.0,40,1
159,5,442,704.0,1,1
160,1,0,673.0,40,1
161,5,375,630.0,1,1
162,5,477,749.5,40,1
163,5,388,679.5,1,1
164,5,546,558.0,40,1
165,5,461,726.0,1,1
166,5,286,838.5,40,1
167,5,405,604.5,1,1
168,5,461,668.0,40,1
169,4,470,801.5,1,1
170,6,962,684.0,40,1
171,4,308,768.0,1,1
172,6,787,594.0,40,1
173,3,117,545.0,1,1
174,5,407,581.5,40,1
175,5,446,717.0,1,1
176,5,370,623.5,40,1
177,5,390,722.5,1,1
178,5,440,818.0,40,1
179,5,516,739.0,1,1
180,5,495,574.0,40,1
181,5,558,771.5,1,1
182,5,393,809.0,40,1
183,6,587,802.0,1,1
184,5,312,622.0,40,1
185,4,385,596.0,1,1
186,5,433,738.0,40,1
187,4,266,606.0,1,1
188,5,360,807.0,40,1
189,5,440,551.5,1,1
190,5,545,561.0,40,1
191,5,391,663.0,1,1
192,5,814,664.5,40,1
193,6,674,586.5,1,1
194,6,625,810.5,40,1
195,6,602,618.0,1,1
196,5,577,666.0,40,1
197,4,341,595.5,1,1
198,6,787,748.5,40,1
199,5,581,734.0,1,1
