node,hopcount,latency,power,deploymentPenalty,cost
0,4,432,655.0,40,40
1,4,394,764.5,1,40
2,5,437,805.5,40,40
3,4,402,714.5,1,40
4,4,464,781.5,40,40
5,5,464,805.5,1,40
6,4,448,664.0,40,40
7,4,374,681.0,1,40
8,5,510,690.0,40,40
9,5,516,783.0,1,40
10,4,368,789.5,40,40
11,5,470,590.5,1,40
12,6,546,772.5,40,40
13,6,628,691.0,1,40
14,5,552,745.0,40,40
15,3,308,824.0,1,40
16,5,580,709.5,40,40
17,5,600,584.5,1,40
18,5,554,669.0,40,40
19,5,546,815.0,1,40
20,5,540,693.0,40,40
21,5,622,782.0,1,40
22,5,482,818.5,40,40
23,5,424,838.0,1,40
24,4,452,716.5,40,40
25,6,642,609.0,1,40
26,6,576,769.0,40,40
27,4,342,579.5,1,40
28,6,594,806.0,40,40
29,5,428,725.0,1,40
30,6,600,651.0,40,40
31,4,328,816.5,1,40
32,5,534,780.5,40,40
33,4,450,559.0,1,40
34,6,564,632.5,40,40
35,5,510,570.0,1,40
36,4,452,757.5,40,40
37,4,390,741.5,1,40
38,5,568,784.0,40,40
39,6,583,660.5,1,40
40,5,594,703.5,40,40
41,5,546,780.5,1,40
42,5,408,753.0,40,40
43,4,445,611.5,1,40
44,5,510,647.5,40,40
45,5,626,746.0,1,40
46,4,579,527.5,40,40
47,5,514,721.5,1,40
48,5,532,655.0,40,40
49,4,539,724.5,1,40
50,5,550,580.0,40,40
51,4,442,765.5,1,40
52,5,475,677.5,40,40
53,5,488,596.0,1,40
54,5,563,758.0,40,40
55,5,484,623.0,1,40
56,4,341,780.0,40,40
57,5,706,733.5,1,40
58,4,537,568.0,40,40
59,4,418,614.0,1,40
60,5,500,573.0,40,40
61,5,563,791.0,1,40
62,4,487,737.5,40,40
63,4,362,798.5,1,40
64,5,643,733.0,40,40
65,5,489,645.0,1,40
66,5,460,529.0,40,40
67,5,480,746.0,1,40
68,4,347,589.0,40,40
69,4,542,694.5,1,40
70,4,418,541.5,40,40
71,4,378,651.0,1,40
72,5,696,805.0,40,40
73,5,620,635.0,1,40
74,5,464,626.0,40,40
75,3,220,718.5,1,40
76,5,480,545.0,40,40
77,4,486,533.0,1,40
78,4,531,681.0,40,40
79,4,466,650.0,1,40
80,4,398,659.5,40,40
81,5,467,749.5,1,40
82,5,580,566.0,40,40
83,5,805,813.0,1,40
84,5,496,646.0,40,40
85,4,424,822.0,1,40
86,4,410,796.5,40,40
87,5,508,682.5,1,40
88,4,368,711.0,40,40
89,4,424,807.5,1,40
90,4,472,614.0,40,40
91,5,592,753.5,1,40
92,5,556,786.5,40,40
93,5,520,542.0,1,40
94,5,488,579.0,40,40
95,4,450,803.5,1,40
96,5,572,778.5,40,40
97,4,447,800.0,1,40
98,5,574,780.0,40,40
99,4,460,714.0,1,40
100,4,366,527.5,40,1
101,4,416,557.0,1,1
102,4,513,659.5,40,1
103,4,534,567.0,1,1
104,3,348,541.0,40,1
105,4,436,750.0,1,1
106,2,186,657.0,40,1
107,5,542,668.0,1,1
108,4,326,715.5,40,1
109,3,304,652.0,1,1
110,4,416,715.0,40,1
111,5,520,572.5,1,1
112,3,334,577.0,40,1
113,6,591,797.5,1,1
114,5,659,763.5,40,1
115,4,559,759.0,1,1
116,4,499,552.0,40,1
117,4,475,819.0,1,1
118,4,445,565.5,40,1
119,6,707,741.5,1,1
120,4,457,661.5,40,1
121,5,570,651.5,1,1
122,5,491,540.5,40,1
123,6,617,815.5,1,1
124,5,750,551.5,40,1
125,4,501,542.0,1,1
126,5,508,796.0,40,1
127,4,490,808.5,1,1
128,1,0,541.0,40,1
129,6,604,563.0,1,1
130,6,522,820.5,40,1
131,4,529,821.5,1,1
132,5,708,824.5,40,1
133,3,243,809.5,1,1
134,5,569,609.5,40,1
135,5,485,540.0,1,1
136,6,745,553.5,40,1
137,5,482,573.5,1,1
138,5,485,663.5,40,1
139,6,707,653.0,1,1
140,5,527,590.5,40,1
141,5,647,768.0,1,1
142,5,492,770.5,40,1
143,6,1033,657.5,1,1
144,5,783,574.0,40,1
145,6,502,586.0,1,1
146,4,547,531.5,40,1
147,5,561,691.0,1,1
148,6,667,740.5,40,1
149,5,724,624.0,1,1
150,6,769,540.5,40,1
151,4,364,645.5,1,1
152,6,685,766.0,40,1
153,6,614,7500.0,1,1
154,5,606,613.0,40,1
155,6,785,620.0,1,1
156,6,571,690.0,40,1
157,6,712,771.0,1,1
158,5,583,716.0,40,1
159,5,622,704.0,1,1
160,5,488,673.0,40,1
161,6,583,630.0,1,1
162,6,685,749.5,40,1
163,5,592,679.5,1,1
164,5,717,558.0,40,1
165,5,641,726.0,1,1
166,5,466,838.5,40,1
167,5,559,604.5,1,1
168,5,503,668.0,40,1
169,4,650,801.5,1,1
170,6,1142,684.0,40,1
171,5,500,768.0,1,1
172,5,700,594.0,40,1
173,5,461,545.0,1,1
174,5,449,581.5,40,1
175,3,330,717.0,1,1
176,5,574,623.5,40,1
177,5,544,722.5,1,1
178,6,778,818.0,40,1
179,6,583,739.0,1,1
180,6,799,574.0,40,1
181,4,708,771.5,1,1
182,4,543,809.0,40,1
183,5,603,802.0,1,1
184,4,344,622.0,40,1
185,3,432,596.0,1,1
186,5,637,738.0,40,1
187,4,446,606.0,1,1
188,4,448,807.0,40,1
189,3,324,551.5,1,1
190,4,535,561.0,40,1
191,3,276,663.0,1,1
192,5,994,664.5,40,1
193,6,828,586.5,1,1
194,5,615,810.5,40,1
195,4,486,618.0,1,1
196,4,624,666.0,40,1
197,6,685,595.5,1,1
198,5,834,748.5,40,1
199,7,925,734.0,1,1
