"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","194",1
"2","101",2
"3","105",3
"4","109",4
"5","111",4
"6","107",5
"7","113",6
"8","119",7
"9","151",7
"10","123",8
"11","147",8
"12","117",9
"13","129",9
"14","177",10
"15","103",11
"16","137",11
"17","125",12
"18","139",12
"19","145",12
"20","165",12
"21","181",13
"22","157",14
"23","175",14
"24","191",14
"25","141",15
"26","178",15
"27","173",16
"28","161",17
"29","187",17
"30","135",18
"31","155",18
"32","185",18
"33","193",19
"34","143",20
"35","169",20
"36","121",21
"37","159",21
"38","149",22
"39","153",22
"40","163",22
"41","189",23
"42","127",24
"43","115",25
"44","171",25
"45","183",26
"46","131",27
"47","167",27
"48","133",28
"51","197",29
"52","168",30
"53","102",31
"54","104",31
"55","108",31
"56","110",31
"57","112",31
"60","136",31
"61","138",31
"62","164",31
"63","174",31
"49","179",31
"50","195",32
"64","190",33
"76","192",33
"58","126",33
"59","130",33
"69","152",33
"66","122",34
"67","146",34
"68","148",34
"71","162",34
"73","176",34
"75","188",34
"65","106",35
"77","140",35
"74","180",35
"81","166",35
"79","144",36
"80","150",37
"72","172",37
"85","199",37
"70","158",37
"84","198",37
"89","156",38
"86","186",38
"83","134",38
"78","142",38
"82","114",39
"87","116",39
"90","184",40
"88","124",41
"91","128",41
"92","132",42
"95","160",42
"93","118",42
"94","182",43
"97","196",43
"96","170",43
"99","7",43
"98","47",44
"100","67",45
"101","77",46
"103","120",46
"102","71",46
"104","59",47
"105","83",47
"107","95",48
"106","61",49
"109","69",49
"110","1",49
"108","51",49
"112","3",50
"111","91",50
"113","81",51
"114","5",52
"115","63",53
"121","11",54
"149","39",54
"166","57",54
"190","89",54
"199","99",54
"116","200",54
"136","25",54
"147","37",54
"152","41",54
"181","79",54
"188","87",54
"117","35",54
"162","53",54
"177","73",54
"118","75",54
"194","93",54
"123","13",55
"125","15",55
"127","17",55
"132","21",55
"134","23",55
"138","27",55
"140","29",55
"142","31",55
"144","33",55
"156","45",55
"159","49",55
"191","9",55
"197","97",55
"129","19",56
"154","43",56
"164","55",56
"172","65",56
"186","85",56
"187","86",57
"195","94",58
"163","54",59
"139","28",60
"150","4",60
"180","78",60
"120","100",61
"145","34",62
"146","36",63
"128","18",64
"130","2",65
"126","16",66
"155","44",66
"122","12",67
"141","30",67
"176","72",67
"182","8",67
"169","60",68
"173","66",68
"178","74",68
"183","80",68
"189","88",69
"124","14",70
"151","40",70
"165","56",70
"179","76",70
"193","92",70
"137","26",71
"158","48",71
"148","38",72
"157","46",72
"167","58",73
"168","6",73
"161","52",74
"174","68",74
"160","50",75
"175","70",75
"143","32",76
"171","64",76
"133","22",77
"198","98",77
"153","42",78
"184","82",78
"170","62",79
"185","84",79
"196","96",79
"192","90",80
"119","10",81
"135","24",81
"200","154",81
"131","20",82
