"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","179",1
"2","169",2
"3","105",3
"4","111",3
"5","171",4
"6","113",5
"8","101",6
"9","181",7
"13","119",8
"14","137",8
"15","147",8
"17","117",9
"7","161",9
"21","191",9
"22","123",10
"10","103",10
"11","109",10
"12","185",10
"24","145",10
"16","157",10
"18","193",11
"19","107",12
"20","131",13
"28","151",13
"23","189",13
"25","149",14
"26","139",15
"31","129",15
"27","175",15
"33","165",15
"29","177",15
"30","183",16
"32","127",17
"34","141",18
"36","125",18
"35","187",18
"37","121",19
"38","163",19
"40","153",20
"42","108",21
"43","135",22
"45","115",23
"39","167",23
"41","155",24
"44","133",25
"50","173",25
"52","140",26
"48","197",26
"49","159",27
"56","104",27
"47","143",27
"66","146",27
"54","174",27
"63","138",28
"67","152",28
"46","195",28
"51","61",29
"58","110",29
"59","112",29
"61","126",29
"53","172",29
"71","188",29
"55","102",30
"62","136",31
"65","144",31
"70","186",31
"60","122",32
"72","190",33
"68","164",34
"73","192",35
"57","106",36
"75","162",36
"74","130",37
"64","142",37
"76","168",37
"77","178",37
"69","180",37
"79","198",37
"78","184",38
"81","148",39
"85","176",39
"84","158",39
"86","166",39
"90","85",39
"89","67",40
"83","134",40
"91","5",40
"80","132",40
"92","156",40
"96","73",40
"82","124",40
"98","160",40
"87","182",40
"100","57",40
"95","69",40
"101","71",40
"99","89",40
"88","170",40
"103","199",40
"102","9",40
"93","116",40
"94","128",40
"104","3",40
"107","83",40
"97","118",40
"108","150",40
"109","1",41
"105","47",41
"106","120",42
"112","17",42
"111","114",42
"110","95",42
"118","7",42
"119","91",43
"120","93",44
"115","59",44
"122","75",44
"116","196",44
"117","200",44
"123","53",44
"121","194",44
"124","81",44
"125","35",45
"126","13",46
"128","21",46
"129","33",46
"113","51",46
"114","77",46
"127","15",47
"130","45",47
"134","87",47
"131","27",48
"132","31",49
"133","49",49
"139","23",49
"141","43",50
"138","19",51
"135","29",51
"136","39",51
"142","55",51
"146","99",51
"140","41",52
"143","63",52
"144","79",52
"145","97",52
"137","11",53
"181","65",54
"157","25",55
"164","37",55
"189","8",56
"186","74",57
"166","4",58
"153","2",59
"194","88",59
"197","94",59
"163","36",60
"179","62",61
"177","6",62
"183","68",62
"149","12",63
"167","40",64
"171","48",64
"192","84",64
"160","30",65
"182","66",66
"148","100",67
"172","50",68
"175","56",68
"174","54",69
"173","52",70
"187","76",71
"199","98",71
"150","14",72
"169","44",72
"152","18",73
"158","26",73
"188","78",73
"190","80",73
"159","28",74
"180","64",74
"196","92",74
"156","24",75
"193","86",75
"168","42",76
"195","90",76
"191","82",77
"147","10",78
"151","16",78
"178","60",78
"170","46",79
"154","20",80
"155","22",81
"161","32",82
"162","34",82
"198","96",82
"165","38",83
"176","58",84
"185","72",85
"200","154",85
"184","70",86
