"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","106",1
"2","146",2
"3","108",3
"4","112",3
"5","160",4
"6","104",5
"7","152",5
"8","122",6
"9","174",7
"10","188",7
"11","164",8
"12","192",9
"13","138",10
"14","130",11
"15","162",12
"16","102",13
"17","190",14
"18","114",15
"19","148",15
"20","180",15
"21","110",16
"22","186",17
"23","156",18
"24","178",19
"25","136",20
"26","158",20
"28","140",21
"29","124",22
"31","101",23
"32","132",24
"33","172",24
"35","120",25
"36","126",25
"27","168",25
"30","134",26
"34","176",27
"37","166",28
"38","150",29
"39","142",30
"41","170",30
"42","184",31
"40","198",31
"45","113",32
"47","109",33
"48","116",33
"49","103",34
"46","144",34
"55","111",34
"51","119",34
"44","128",34
"57","157",34
"59","169",34
"60","171",34
"52","175",34
"61","177",34
"50","123",34
"54","107",34
"43","118",34
"56","149",34
"62","187",34
"53","8",34
"58","167",35
"63","139",36
"64","161",36
"68","182",36
"65","117",36
"69","194",36
"67","155",37
"70","196",37
"66","127",37
"71","141",37
"72","151",38
"76","181",38
"74","105",38
"75","165",39
"77","147",40
"81","159",40
"79","125",41
"83","4",41
"78","94",41
"73","189",41
"85","135",41
"84","6",41
"89","163",41
"92","88",41
"93","98",42
"86","28",42
"91","30",42
"94","100",43
"80","133",43
"88","153",43
"90","24",43
"82","131",43
"97","44",44
"87","78",44
"100","16",44
"95","129",44
"98","54",44
"101","56",44
"99","143",44
"102","32",45
"103","90",45
"105","74",46
"106","185",47
"108","10",48
"96","34",48
"110","145",48
"107","72",48
"109","121",49
"111","38",49
"116","75",49
"117","82",50
"112","64",50
"118","92",51
"115","191",52
"113","137",53
"120","60",53
"121","80",53
"122","20",54
"124","200",54
"104","36",54
"123","14",54
"126","52",55
"119","26",55
"125","173",56
"114","18",56
"127","58",57
"130","86",57
"131","96",57
"128","179",58
"129","197",59
"133","66",60
"134","115",60
"135","2",61
"136","84",61
"143","50",62
"144","70",62
"132","183",62
"140","40",62
"142","48",62
"137","12",63
"139","22",63
"141","46",63
"145","62",64
"147","67",64
"153","154",64
"156","193",65
"138","195",65
"183","68",65
"170","42",66
"148","77",66
"157","199",66
"184","69",67
"188","76",68
"192","85",68
"146","47",68
"185","7",68
"198","95",68
"166","35",69
"175","51",70
"199","97",70
"149","1",71
"171","43",71
"172","45",72
"151","13",73
"164","31",74
"189","79",74
"159","23",75
"161","27",75
"150","11",76
"190","81",76
"197","93",76
"155","19",77
"200","99",77
"179","59",78
"177","55",79
"163","3",80
"182","65",81
"160","25",82
"162","29",82
"167","37",83
"194","89",84
"180","61",85
"187","73",85
"174","5",86
"181","63",86
"158","21",87
"169","41",87
"168","39",88
"178","57",88
"165","33",89
"186","71",89
"152","15",90
"195","9",91
"191","83",92
"176","53",93
"154","17",94
"173","49",95
"196","91",96
"193","87",97
