"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","186",1
"2","197",2
"3","152",3
"4","188",4
"5","190",4
"6","110",5
"7","192",5
"8","106",6
"9","174",6
"10","112",7
"11","176",7
"12","138",8
"13","102",9
"14","134",9
"16","130",10
"19","162",11
"20","180",12
"21","199",12
"22","108",13
"23","170",13
"25","132",14
"15","126",14
"27","196",14
"17","136",14
"28","148",14
"18","104",14
"24","198",15
"26","146",16
"31","160",16
"32","166",16
"29","156",16
"30","168",16
"35","142",16
"33","164",16
"34","116",17
"36","178",17
"37","172",18
"38","122",19
"39","140",20
"40","114",21
"41","124",22
"42","128",22
"43","118",23
"44","144",23
"45","184",24
"46","150",25
"47","182",26
"48","120",27
"49","158",28
"51","101",29
"53","113",30
"54","107",31
"50","200",31
"52","194",32
"55","147",33
"56","105",34
"59","119",34
"57","129",34
"58","117",35
"62","111",35
"61","109",36
"63","139",36
"64","161",36
"65","185",36
"68","121",37
"60","123",37
"66","187",37
"67","103",38
"74","175",38
"75","177",39
"76","191",39
"69","141",40
"71","157",40
"73","169",41
"72","163",42
"70","149",43
"77","135",44
"78","137",44
"79","153",45
"84","127",45
"81","159",45
"82","143",46
"80","155",46
"83","115",47
"87","189",47
"85","181",47
"86","165",48
"90","167",48
"88","183",48
"89","131",49
"91","195",50
"92","133",51
"93","179",52
"94","125",53
"96","151",54
"97","76",55
"95","145",55
"98","4",56
"101","78",56
"99","96",56
"103","94",56
"102","90",56
"100","173",56
"105","34",56
"106","36",57
"107","28",58
"108","193",59
"104","16",59
"112","30",59
"110","54",59
"114","8",59
"116","6",60
"121","98",61
"117","100",62
"120","88",63
"125","2",63
"113","44",63
"130","38",63
"119","60",63
"138","64",63
"142","72",63
"109","18",63
"129","32",63
"111","12",63
"134","50",63
"135","52",63
"137","62",63
"115","26",63
"131","40",63
"133","48",63
"118","56",63
"139","66",63
"140","68",63
"143","74",63
"144","80",63
"123","14",64
"136","58",64
"141","70",64
"145","82",64
"122","10",65
"124","171",65
"127","22",65
"132","42",66
"148","92",67
"146","84",68
"147","86",69
"126","20",70
"128","24",71
"170","46",72
"190","81",73
"188","77",74
"179","61",75
"182","67",75
"185","71",75
"198","95",76
"183","69",77
"191","83",77
"149","1",78
"153","154",79
"184","7",79
"180","63",80
"187","75",80
"194","89",80
"195","9",80
"169","45",81
"172","49",81
"154","17",82
"171","47",83
"173","5",83
"174","51",83
"178","59",83
"156","21",84
"158","25",85
"196","91",86
"199","97",86
"152","15",87
"164","35",87
"167","41",87
"175","53",87
"177","57",87
"192","85",87
"200","99",87
"155","19",88
"162","31",88
"165","37",88
"181","65",88
"150","11",89
"168","43",89
"161","3",90
"151","13",91
"159","27",91
"176","55",91
"163","33",92
"166","39",93
"197","93",93
"189","79",94
"186","73",95
"160","29",96
"157","23",97
"193","87",97
