"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","198",1
"2","174",2
"3","200",3
"4","138",4
"5","102",5
"8","142",6
"6","152",6
"7","104",7
"9","136",8
"10","146",8
"11","188",9
"12","112",10
"13","108",11
"14","106",12
"15","126",13
"16","110",14
"17","172",14
"18","186",14
"19","130",15
"22","162",15
"23","164",16
"24","178",17
"26","192",18
"20","190",18
"21","168",19
"25","122",20
"29","132",20
"27","158",20
"28","148",21
"30","114",22
"31","134",22
"34","170",22
"32","160",23
"33","166",23
"35","176",23
"36","140",24
"37","144",25
"38","180",25
"39","118",26
"41","128",27
"42","120",28
"43","182",29
"44","156",30
"45","116",31
"46","196",32
"47","150",33
"49","111",33
"50","194",34
"51","101",35
"53","105",36
"54","113",37
"56","119",38
"40","124",38
"55","117",39
"48","184",39
"60","109",39
"52","147",39
"62","161",39
"59","107",40
"58","103",41
"57","137",41
"61","139",42
"65","185",42
"64","177",43
"63","175",44
"66","123",45
"68","151",46
"67","187",46
"70","129",47
"75","169",48
"71","121",49
"72","127",50
"73","141",51
"74","145",51
"76","181",51
"69","157",51
"78","189",52
"80","183",53
"77","115",53
"81","131",53
"82","163",54
"83","133",55
"79","155",55
"85","167",55
"84","153",56
"86","165",57
"88","135",57
"87","179",57
"89","191",57
"90","149",58
"91","159",58
"92","125",59
"93","197",60
"94","6",61
"95","98",62
"96","143",63
"97","50",64
"99","36",64
"100","62",64
"98","78",64
"103","28",64
"101","94",64
"102","34",65
"106","4",65
"107","54",66
"109","96",66
"111","2",67
"113","66",67
"114","100",68
"105","195",68
"112","30",68
"118","58",69
"110","44",69
"119","68",69
"115","16",70
"117","32",70
"104","18",70
"108","12",71
"122","92",71
"116","26",71
"123","56",71
"124","82",71
"126","14",72
"120","84",72
"121","86",72
"125","90",72
"128","38",73
"127","173",74
"129","60",74
"130","193",75
"132","40",75
"133","48",75
"134","52",75
"136","70",75
"137","8",75
"138","80",75
"139","88",75
"141","46",76
"143","74",76
"131","199",76
"140","22",76
"135","64",76
"147","42",77
"148","72",77
"149","76",77
"144","10",78
"145","20",79
"156","171",79
"146","24",79
"180","61",80
"142","67",80
"174","5",81
"194","89",82
"185","71",83
"195","9",83
"150","1",84
"172","47",85
"191","83",85
"184","7",86
"200","99",87
"155","17",88
"188","77",88
"190","81",88
"179","59",89
"183","69",89
"166","35",90
"198","95",90
"192","85",91
"154","154",92
"158","21",92
"164","31",92
"152","13",93
"161","27",93
"171","45",93
"153","15",94
"175","51",94
"170","43",95
"187","75",95
"196","91",95
"173","49",96
"176","53",96
"197","93",96
"163","3",97
"165","33",97
"169","41",97
"160","25",98
"178","57",98
"162","29",99
"168","39",100
"167","37",101
"193","87",101
"186","73",102
"151","11",103
"199","97",103
"189","79",104
"181","63",105
"182","65",106
"159","23",107
"157","19",108
"177","55",109
