"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","152",2
"3","106",3
"4","187",4
"5","164",5
"6","130",6
"7","148",6
"8","188",7
"9","162",8
"10","180",9
"11","174",10
"12","102",11
"13","104",11
"14","146",12
"15","186",12
"16","138",13
"17","168",13
"18","178",14
"19","160",15
"20","108",16
"21","110",16
"22","126",17
"23","158",18
"24","101",19
"25","136",19
"26","122",20
"27","132",21
"28","166",22
"29","192",22
"30","114",23
"31","156",24
"32","190",25
"33","170",26
"35","144",27
"37","142",28
"38","176",28
"39","140",29
"40","150",30
"42","113",31
"44","172",32
"34","124",32
"36","134",33
"47","120",33
"41","118",33
"50","116",33
"43","128",33
"51","182",33
"48","147",33
"49","105",34
"53","119",34
"45","198",34
"52","117",34
"55","177",34
"46","194",34
"56","109",35
"57","111",35
"59","155",35
"60","193",35
"58","139",36
"61","103",37
"68","196",37
"54","100",37
"63","163",37
"65","157",37
"64","107",38
"66","161",38
"67","171",39
"71","184",39
"62","153",39
"70","175",39
"69","151",40
"72","149",41
"74","127",42
"75","167",42
"76","169",42
"73","123",42
"77","143",43
"78","191",43
"79","189",44
"80","78",44
"81","137",45
"82","94",45
"83","36",46
"86","54",46
"91","66",47
"88","121",48
"84","131",48
"90","141",48
"93","8",48
"85","183",48
"92","181",48
"89","129",48
"94","159",48
"87","165",48
"95","4",48
"96","28",49
"99","86",49
"97","125",49
"98","197",50
"104","84",50
"100","92",50
"102","135",50
"105","145",50
"103","18",50
"106","88",51
"108","16",52
"107","30",52
"113","200",52
"109","34",52
"111","98",52
"112","185",53
"115","44",53
"116","80",53
"114","115",54
"117","32",55
"119","49",55
"118","6",55
"121","2",56
"122","56",56
"101","133",56
"110","24",57
"123","90",57
"125","74",58
"128","64",59
"126","22",60
"124","46",60
"129","72",60
"120","12",60
"127","38",61
"134","62",61
"130","10",62
"133","60",63
"141","52",64
"143","68",64
"146","82",64
"142","58",65
"136","20",66
"139","48",66
"147","96",66
"131","26",66
"137","40",66
"135","14",67
"140","50",67
"144","70",67
"138","42",68
"154","173",68
"145","76",68
"157","195",69
"158","199",69
"155","179",70
"132","47",70
"148","1",71
"184","7",72
"182","67",73
"187","75",73
"190","81",74
"179","61",75
"188","77",76
"173","5",77
"159","21",78
"152","154",79
"183","69",79
"151","15",80
"170","41",80
"195","9",80
"180","63",81
"198","95",81
"166","33",82
"197","93",82
"199","97",83
"185","71",84
"169","39",85
"200","99",85
"186","73",86
"191","83",86
"192","85",86
"177","57",87
"172","45",88
"164","3",89
"153","17",90
"196","91",90
"149","11",91
"171","43",91
"189","79",91
"160","23",92
"178","59",93
"156","19",94
"167","35",95
"176","55",95
"150","13",96
"175","53",96
"193","87",96
"161","25",97
"168","37",98
"162","27",99
"174","51",99
"165","31",100
"194","89",101
"163","29",102
"181","65",103
