"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","113",1
"2","193",2
"3","101",3
"4","119",4
"5","111",5
"6","147",5
"7","117",6
"8","107",7
"9","171",7
"10","105",8
"11","170",9
"12","129",10
"13","155",11
"14","139",12
"15","161",12
"16","187",13
"17","127",14
"19","157",15
"20","175",15
"21","197",15
"22","167",16
"23","103",17
"24","177",17
"26","153",18
"27","163",18
"29","149",19
"30","121",20
"18","137",20
"25","191",21
"28","181",22
"32","169",23
"33","109",24
"35","183",24
"36","131",25
"37","189",26
"31","151",26
"34","115",27
"45","185",27
"39","143",27
"38","165",27
"47","173",27
"50","152",27
"51","188",27
"44","159",27
"40","133",27
"54","112",27
"41","125",27
"55","174",27
"42","145",27
"56","102",27
"52","106",27
"57","138",27
"58","186",28
"49","199",28
"61","110",28
"65","148",28
"43","179",28
"71","192",28
"70","190",29
"48","195",29
"46","123",29
"66","160",29
"69","176",29
"53","141",29
"68","166",29
"62","126",30
"63","130",30
"64","136",30
"59","104",31
"60","108",31
"67","162",31
"72","132",32
"75","180",33
"76","164",33
"73","142",33
"79","156",33
"74","172",33
"81","135",33
"78","146",33
"82","198",33
"80","134",34
"83","168",35
"84","178",36
"85","122",37
"77","114",37
"88","140",37
"87","196",37
"86","124",38
"91","150",38
"93","144",39
"90","128",39
"94","158",39
"95","81",39
"92","116",39
"97","63",39
"98","5",40
"99","1",41
"89","118",41
"96","182",42
"102","77",42
"104","71",43
"101","67",43
"105","61",43
"106","7",43
"100","120",43
"108","95",43
"107","83",44
"114","97",45
"115","3",46
"109","200",46
"112","69",47
"118","75",47
"127","89",47
"110","59",47
"103","184",47
"123","45",47
"124","49",47
"128","9",47
"111","51",47
"113","47",48
"120","21",48
"130","99",48
"116","194",48
"126","79",48
"119","15",49
"121","33",50
"125","73",50
"135","85",50
"129","93",50
"117","91",50
"132","35",51
"142","17",51
"122","39",51
"172","53",51
"181","65",51
"131","13",51
"133","57",51
"156","31",51
"164","41",51
"138","11",52
"144","19",52
"152","27",52
"166","43",52
"174","55",52
"148","23",53
"154","29",53
"193","87",53
"150","25",54
"160","37",54
"134","78",54
"162","4",55
"198","96",56
"168","46",57
"195","90",58
"155","30",59
"188","8",59
"197","94",60
"137","100",61
"159","36",61
"194","88",61
"187","76",62
"145","2",63
"173","54",63
"189","80",64
"153","28",65
"158","34",66
"170","50",66
"199","98",66
"139","12",67
"177","6",67
"143","18",68
"163","40",69
"169","48",69
"182","66",69
"185","72",69
"186","74",69
"176","58",70
"183","68",70
"151","26",71
"175","56",71
"178","60",71
"140","14",72
"179","62",72
"141","16",73
"161","38",73
"171","52",73
"196","92",73
"190","82",74
"192","86",74
"157","32",75
"191","84",75
"136","10",76
"149","24",77
"147","22",78
"165","42",79
"180","64",80
"146","20",81
"184","70",82
"200","154",82
"167","44",83
