node,hopcount,latency,power,deploymentPenalty,cost
0,2,128,655.0,1,40
1,3,213,764.5,40,40
2,3,147,805.5,1,40
3,2,140,714.5,40,40
4,3,194,781.5,1,40
5,3,202,805.5,40,40
6,3,155,664.0,1,40
7,3,184,681.0,40,40
8,4,240,690.0,1,40
9,4,326,783.0,40,40
10,4,234,789.5,1,40
11,4,289,590.5,40,40
12,4,284,772.5,1,40
13,4,366,691.0,40,40
14,3,248,745.0,1,40
15,3,174,824.0,40,40
16,4,310,709.5,1,40
17,4,307,584.5,40,40
18,4,364,669.0,1,40
19,4,356,815.0,40,40
20,3,236,693.0,1,40
21,4,329,782.0,40,40
22,4,292,818.5,1,40
23,4,234,838.0,40,40
24,4,318,716.5,1,40
25,4,380,609.0,40,40
26,4,314,769.0,1,40
27,4,208,579.5,40,40
28,4,332,806.0,1,40
29,3,166,725.0,40,40
30,4,338,651.0,1,40
31,4,194,816.5,40,40
32,3,230,780.5,1,40
33,4,316,559.0,40,40
34,4,302,632.5,1,40
35,3,206,570.0,40,40
36,4,318,757.5,1,40
37,4,256,741.5,40,40
38,4,275,784.0,1,40
39,4,293,660.5,40,40
40,4,301,703.5,1,40
41,4,365,780.5,40,40
42,4,332,753.0,1,40
43,4,377,611.5,40,40
44,3,248,647.5,1,40
45,4,333,746.0,40,40
46,4,511,527.5,1,40
47,3,210,721.5,40,40
48,3,270,655.0,1,40
49,4,413,724.5,40,40
50,3,58,580.0,1,40
51,4,305,765.5,40,40
52,4,294,677.5,1,40
53,4,195,596.0,40,40
54,4,352,758.0,1,40
55,4,340,623.0,40,40
56,4,207,780.0,1,40
57,4,413,733.5,40,40
58,3,265,568.0,1,40
59,4,284,614.0,40,40
60,4,230,573.0,1,40
61,4,293,791.0,40,40
62,4,379,737.5,1,40
63,4,327,798.5,40,40
64,4,442,733.0,1,40
65,3,185,645.0,40,40
66,4,270,529.0,1,40
67,3,176,746.0,40,40
68,4,213,589.0,1,40
69,4,408,694.5,40,40
70,2,114,541.5,1,40
71,4,244,651.0,40,40
72,4,189,805.0,1,40
73,4,283,635.0,40,40
74,4,316,626.0,1,40
75,3,152,718.5,40,40
76,3,218,545.0,1,40
77,4,352,533.0,40,40
78,3,259,681.0,1,40
79,2,162,650.0,40,40
80,4,290,659.5,1,40
81,4,356,749.5,40,40
82,4,671,566.0,1,40
83,3,501,813.0,40,40
84,4,306,646.0,1,40
85,4,205,822.0,40,40
86,4,419,796.5,1,40
87,4,215,682.5,40,40
88,4,230,711.0,1,40
89,3,189,807.5,40,40
90,3,200,614.0,1,40
91,4,244,753.5,40,40
92,3,252,786.5,1,40
93,4,469,542.0,40,40
94,3,226,579.0,1,40
95,4,254,803.5,40,40
96,3,166,778.5,1,40
97,4,274,800.0,40,40
98,4,281,780.0,1,40
99,4,191,714.0,40,40
100,3,168,527.5,1,1
101,4,310,557.0,40,1
102,4,325,659.5,1,1
103,3,186,567.0,40,1
104,2,76,541.0,1,1
105,4,358,750.0,40,1
106,2,118,657.0,1,1
107,4,221,668.0,40,1
108,2,22,715.5,1,1
109,1,0,652.0,40,1
110,3,242,715.0,1,1
111,3,188,572.5,40,1
112,3,226,577.0,1,1
113,4,329,797.5,40,1
114,5,553,763.5,1,1
115,2,255,759.0,40,1
116,4,391,552.0,1,1
117,2,171,819.0,40,1
118,4,337,565.5,1,1
