node,hopcount,latency,power,deploymentPenalty,cost
0,4,147,655.0,40,40
1,2,112,764.5,1,40
2,3,128,805.5,40,40
3,3,185,714.5,1,40
4,3,161,781.5,40,40
5,3,181,805.5,1,40
6,3,139,664.0,40,40
7,2,150,681.0,1,40
8,4,207,690.0,40,40
9,3,292,783.0,1,40
10,4,292,789.5,40,40
11,3,188,590.5,1,40
12,4,263,772.5,40,40
13,4,345,691.0,1,40
14,5,267,745.0,40,40
15,3,232,824.0,1,40
16,4,277,709.5,40,40
17,4,291,584.5,1,40
18,3,330,669.0,40,40
19,3,322,815.0,1,40
20,5,255,693.0,40,40
21,4,313,782.0,1,40
22,3,258,818.5,40,40
23,3,200,838.0,1,40
24,4,376,716.5,40,40
25,4,359,609.0,1,40
26,4,293,769.0,40,40
27,4,266,579.5,1,40
28,4,311,806.0,40,40
29,4,211,725.0,1,40
30,4,317,651.0,40,40
31,4,252,816.5,1,40
32,5,249,780.5,40,40
33,4,374,559.0,1,40
34,4,281,632.5,40,40
35,5,225,570.0,1,40
36,4,376,757.5,40,40
37,4,314,741.5,1,40
38,4,259,784.0,40,40
39,4,274,660.5,1,40
40,4,285,703.5,40,40
41,3,264,780.5,1,40
42,3,298,753.0,40,40
43,4,511,611.5,1,40
44,4,293,647.5,40,40
45,4,317,746.0,1,40
46,4,181,527.5,40,40
47,4,264,721.5,1,40
48,4,315,655.0,40,40
49,4,441,724.5,1,40
50,3,268,580.0,40,40
51,3,204,765.5,1,40
52,3,193,677.5,40,40
53,3,290,596.0,1,40
54,3,339,758.0,40,40
55,3,260,623.0,1,40
56,4,405,780.0,40,40
57,4,386,733.5,1,40
58,4,388,568.0,40,40
59,4,342,614.0,1,40
60,4,528,573.0,40,40
61,2,138,791.0,1,40
62,4,557,737.5,40,40
63,4,427,798.5,1,40
64,3,408,733.0,40,40
65,4,367,645.0,1,40
66,3,236,529.0,40,40
67,4,426,746.0,1,40
68,4,567,589.0,40,40
69,4,547,694.5,1,40
70,4,325,541.5,40,40
71,2,118,651.0,1,40
72,4,170,805.0,40,40
73,3,300,635.0,1,40
74,3,172,626.0,40,40
75,3,286,718.5,1,40
76,4,416,545.0,40,40
77,4,350,533.0,1,40
78,4,362,681.0,40,40
79,4,264,650.0,1,40
80,3,148,659.5,40,40
81,3,322,749.5,1,40
82,4,277,566.0,40,40
83,4,190,813.0,1,40
84,3,272,646.0,40,40
85,4,189,822.0,1,40
86,4,386,796.5,40,40
87,4,396,682.5,1,40
88,4,588,711.0,40,40
89,3,250,807.5,1,40
90,4,234,614.0,40,40
91,4,311,753.5,1,40
92,4,172,786.5,40,40
93,3,240,542.0,1,40
94,2,82,579.0,40,40
95,3,262,803.5,1,40
96,3,290,778.5,40,40
97,3,214,800.0,1,40
98,3,320,780.0,40,40
99,3,242,714.0,1,40
100,3,242,527.5,40,1
101,4,434,557.0,1,1
102,1,0,659.5,40,1
103,4,346,567.0,1,1
104,4,239,541.0,40,1
105,3,324,750.0,1,1
106,3,327,657.0,40,1
107,3,318,668.0,1,1
108,3,272,715.5,40,1
109,4,325,652.0,1,1
110,3,270,715.0,40,1
111,3,238,572.5,1,1
112,4,271,577.0,40,1
113,5,527,797.5,1,1
114,5,677,763.5,40,1
115,5,580,759.0,1,1
116,5,436,552.0,40,1
117,5,496,819.0,1,1
118,5,382,565.5,40,1
119,4,562,741.5,1,1
120,5,478,661.5,40,1
121,2,57,651.5,1,1
122,4,437,540.5,40,1
123,3,211,815.5,1,1
124,2,237,551.5,40,1
125,5,392,542.0,1,1
126,4,334,796.0,40,1
127,5,511,808.5,1,1
128,4,513,541.0,40,1
129,4,322,563.0,1,1
130,5,468,820.5,40,1
131,5,466,821.5,1,1
132,4,475,824.5,40,1
133,4,384,809.5,1,1
134,4,515,609.5,40,1
135,5,503,540.0,1,1
136,5,442,553.5,40,1
137,4,336,573.5,1,1
138,4,235,663.5,40,1
139,4,483,653.0,1,1
140,4,473,590.5,40,1
141,4,501,768.0,1,1
142,3,232,770.5,40,1
143,5,418,657.5,1,1
144,5,595,574.0,40,1
145,4,278,586.0,1,1
146,5,484,531.5,40,1
147,4,437,691.0,1,1
148,5,555,740.5,40,1
149,5,522,624.0,1,1
150,5,488,540.5,40,1
151,5,301,645.5,1,1
152,4,403,766.0,40,1
153,4,322,7500.0,1,1
154,5,470,613.0,40,1
155,4,503,620.0,1,1
156,5,459,690.0,40,1
157,5,431,771.0,1,1
158,5,507,716.0,40,1
159,4,510,704.0,1,1
160,4,342,673.0,40,1
161,4,301,630.0,1,1
162,4,403,749.5,40,1
163,4,374,679.5,1,1
164,2,204,558.0,40,1
165,4,391,726.0,1,1
166,4,354,838.5,40,1
167,5,324,604.5,1,1
168,4,366,668.0,40,1
169,5,587,801.5,1,1
170,4,324,684.0,40,1
171,4,534,768.0,1,1
172,4,732,594.0,40,1
173,4,315,545.0,1,1
174,4,395,581.5,40,1
175,4,471,717.0,1,1
176,4,356,623.5,40,1
177,5,309,722.5,1,1
178,4,654,818.0,40,1
179,4,301,739.0,1,1
180,4,491,574.0,40,1
181,5,599,771.5,1,1
182,5,434,809.0,40,1
183,4,626,802.0,1,1
184,4,362,622.0,40,1
185,4,573,596.0,1,1
186,4,419,738.0,40,1
187,3,174,606.0,1,1
188,5,280,807.0,40,1
189,4,465,551.5,1,1
190,5,460,561.0,40,1
191,2,237,663.0,1,1
192,5,472,664.5,40,1
193,6,593,586.5,1,1
194,6,540,810.5,40,1
195,5,627,618.0,1,1
196,5,765,666.0,40,1
197,5,539,595.5,1,1
198,6,975,748.5,40,1
199,6,779,734.0,1,1
