node,hopcount,latency,power,deploymentPenalty,cost
0,2,114,655.0,40,40
1,3,175,764.5,1,40
2,3,133,805.5,40,40
3,3,138,714.5,1,40
4,2,32,781.5,40,40
5,2,76,805.5,1,40
6,2,148,664.0,40,40
7,3,43,681.0,1,40
8,3,78,690.0,40,40
9,4,185,783.0,1,40
10,4,220,789.5,40,40
11,4,251,590.5,1,40
12,3,158,772.5,40,40
13,3,240,691.0,1,40
14,3,234,745.0,40,40
15,3,160,824.0,1,40
16,3,148,709.5,40,40
17,3,300,584.5,1,40
18,4,223,669.0,40,40
19,4,215,815.0,1,40
20,3,222,693.0,40,40
21,3,322,782.0,1,40
22,4,151,818.5,40,40
23,4,93,838.0,1,40
24,4,304,716.5,40,40
25,3,254,609.0,1,40
26,3,188,769.0,40,40
27,4,194,579.5,1,40
28,3,206,806.0,40,40
29,4,164,725.0,1,40
30,3,212,651.0,40,40
31,4,180,816.5,1,40
32,3,216,780.5,40,40
33,4,302,559.0,1,40
34,3,176,632.5,40,40
35,3,192,570.0,1,40
36,4,304,757.5,40,40
37,4,242,741.5,1,40
38,3,268,784.0,40,40
39,4,279,660.5,1,40
40,3,294,703.5,40,40
41,4,327,780.5,1,40
42,4,191,753.0,40,40
43,4,199,611.5,1,40
44,3,245,647.5,40,40
45,3,326,746.0,1,40
46,3,190,527.5,40,40
47,4,269,721.5,1,40
48,4,268,655.0,40,40
49,2,171,724.5,1,40
50,4,331,580.0,40,40
51,4,267,765.5,1,40
52,4,256,677.5,40,40
53,3,188,596.0,1,40
54,4,482,758.0,40,40
55,3,214,623.0,1,40
56,4,193,780.0,40,40
57,3,188,733.5,1,40
58,4,315,568.0,40,40
59,4,270,614.0,1,40
60,3,68,573.0,40,40
61,2,132,791.0,1,40
62,3,235,737.5,40,40
63,4,313,798.5,1,40
64,4,391,733.0,40,40
65,3,171,645.0,1,40
66,4,129,529.0,40,40
67,3,192,746.0,1,40
68,4,199,589.0,40,40
69,4,293,694.5,1,40
70,3,140,541.5,40,40
71,4,388,651.0,1,40
72,4,175,805.0,40,40
73,3,320,635.0,1,40
74,4,212,626.0,40,40
75,4,349,718.5,1,40
76,3,218,545.0,40,40
77,4,292,533.0,1,40
78,3,365,681.0,40,40
79,3,294,650.0,1,40
80,3,146,659.5,40,40
81,4,215,749.5,1,40
82,3,148,566.0,40,40
83,4,195,813.0,1,40
84,4,165,646.0,40,40
85,3,198,822.0,1,40
86,3,257,796.5,40,40
87,4,256,682.5,1,40
88,3,68,711.0,40,40
89,3,172,807.5,1,40
90,4,250,614.0,40,40
91,3,206,753.5,1,40
92,3,180,786.5,40,40
93,3,343,542.0,1,40
94,4,224,579.0,40,40
95,3,128,803.5,1,40
96,3,296,778.5,40,40
97,3,148,800.0,1,40
98,2,122,780.0,40,40
99,3,184,714.0,1,40
100,3,154,527.5,40,1
101,2,152,557.0,1,1
102,3,270,659.5,40,1
103,3,172,567.0,1,1
104,3,126,541.0,40,1
105,3,184,750.0,1,1
106,3,230,657.0,40,1
107,4,207,668.0,1,1
108,3,212,715.5,40,1
109,3,242,652.0,1,1
110,1,0,715.0,40,1
111,3,240,572.5,1,1
112,2,82,577.0,40,1
113,4,329,797.5,1,1
114,3,395,763.5,40,1
115,4,497,759.0,1,1
116,3,247,552.0,40,1
117,4,413,819.0,1,1
118,3,193,565.5,40,1
119,5,455,741.5,1,1
120,4,395,661.5,40,1
121,4,327,651.5,1,1
122,4,377,540.5,40,1
123,5,353,815.5,1,1
124,4,507,551.5,40,1
125,4,279,542.0,1,1
126,4,256,796.0,40,1
127,4,428,808.5,1,1
128,4,416,541.0,40,1
129,4,324,563.0,1,1
130,4,234,820.5,40,1
131,3,277,821.5,1,1
132,4,409,824.5,40,1
133,4,287,809.5,1,1
134,4,455,609.5,40,1
135,3,221,540.0,1,1
136,4,313,553.5,40,1
137,2,66,573.5,1,1
138,4,233,663.5,40,1
139,5,372,653.0,1,1
140,4,413,590.5,40,1
141,2,231,768.0,1,1
142,5,502,770.5,40,1
143,5,423,657.5,1,1
144,4,421,574.0,40,1
145,5,171,586.0,1,1
146,3,295,531.5,40,1
147,4,349,691.0,1,1
148,5,415,740.5,40,1
149,4,552,624.0,1,1
150,4,383,540.5,40,1
151,3,112,645.5,1,1
152,4,405,766.0,40,1
153,5,362,7500.0,1,1
154,5,412,613.0,40,1
155,4,509,620.0,1,1
156,5,319,690.0,40,1
157,4,326,771.0,1,1
158,5,435,716.0,40,1
159,4,370,704.0,1,1
160,2,72,673.0,40,1
161,4,303,630.0,1,1
162,4,405,749.5,40,1
163,4,316,679.5,1,1
164,4,474,558.0,40,1
165,4,389,726.0,1,1
166,4,214,838.5,40,1
167,4,333,604.5,1,1
168,4,389,668.0,40,1
169,3,398,801.5,1,1
170,5,890,684.0,40,1
171,3,236,768.0,1,1
172,5,715,594.0,40,1
173,2,45,545.0,1,1
174,4,335,581.5,40,1
175,4,374,717.0,1,1
176,4,298,623.5,40,1
177,4,318,722.5,1,1
178,4,368,818.0,40,1
179,4,444,739.0,1,1
180,4,423,574.0,40,1
181,4,486,771.5,1,1
182,4,321,809.0,40,1
183,5,515,802.0,1,1
184,4,240,622.0,40,1
185,3,313,596.0,1,1
186,4,361,738.0,40,1
187,3,194,606.0,1,1
188,4,288,807.0,40,1
189,4,368,551.5,1,1
190,4,473,561.0,40,1
191,4,319,663.0,1,1
192,4,742,664.5,40,1
193,5,602,586.5,1,1
194,5,553,810.5,40,1
195,5,530,618.0,1,1
196,4,505,666.0,40,1
197,3,269,595.5,1,1
198,5,715,748.5,40,1
199,4,509,734.0,1,1
