node,hopcount,latency,power,deploymentPenalty,cost
0,3,196,655.0,40,40
1,3,159,764.5,1,40
2,3,121,805.5,40,40
3,2,86,714.5,1,40
4,2,130,781.5,40,40
5,3,148,805.5,1,40
6,3,101,664.0,40,40
7,3,130,681.0,1,40
8,3,176,690.0,40,40
9,4,272,783.0,1,40
10,4,252,789.5,40,40
11,4,235,590.5,1,40
12,4,230,772.5,40,40
13,4,312,691.0,1,40
14,4,316,745.0,40,40
15,3,192,824.0,1,40
16,3,246,709.5,40,40
17,4,253,584.5,1,40
18,4,310,669.0,40,40
19,4,302,815.0,1,40
20,4,304,693.0,40,40
21,4,275,782.0,1,40
22,4,238,818.5,40,40
23,4,180,838.0,1,40
24,4,336,716.5,40,40
25,4,326,609.0,1,40
26,4,260,769.0,40,40
27,4,226,579.5,1,40
28,4,278,806.0,40,40
29,3,112,725.0,1,40
30,4,284,651.0,40,40
31,4,212,816.5,1,40
32,4,298,780.5,40,40
33,4,334,559.0,1,40
34,4,248,632.5,40,40
35,4,274,570.0,1,40
36,4,336,757.5,40,40
37,4,274,741.5,1,40
38,4,221,784.0,40,40
39,4,267,660.5,1,40
40,4,247,703.5,40,40
41,4,311,780.5,1,40
42,4,278,753.0,40,40
43,4,407,611.5,1,40
44,3,194,647.5,40,40
45,4,750,746.0,1,40
46,4,541,527.5,40,40
47,4,257,721.5,1,40
48,3,216,655.0,40,40
49,3,253,724.5,1,40
50,4,315,580.0,40,40
51,4,251,765.5,1,40
52,3,302,677.5,40,40
53,4,141,596.0,1,40
54,4,298,758.0,40,40
55,4,286,623.0,1,40
56,4,225,780.0,40,40
57,4,270,733.5,1,40
58,4,329,568.0,40,40
59,4,302,614.0,1,40
60,3,166,573.0,40,40
61,3,229,791.0,1,40
62,2,153,737.5,40,40
63,4,301,798.5,1,40
64,3,309,733.0,40,40
65,4,253,645.0,1,40
66,4,216,529.0,40,40
67,3,290,746.0,1,40
68,4,231,589.0,40,40
69,4,391,694.5,1,40
70,3,165,541.5,40,40
71,4,262,651.0,1,40
72,4,163,805.0,40,40
73,4,257,635.0,1,40
74,3,130,626.0,40,40
75,3,182,718.5,1,40
76,3,164,545.0,40,40
77,4,759,533.0,1,40
78,4,184,681.0,40,40
79,4,146,650.0,1,40
80,2,64,659.5,40,40
81,4,302,749.5,1,40
82,3,246,566.0,40,40
83,4,183,813.0,1,40
84,4,252,646.0,40,40
85,4,151,822.0,1,40
86,3,355,796.5,40,40
87,3,174,682.5,1,40
88,3,366,711.0,40,40
89,2,90,807.5,1,40
90,4,264,614.0,40,40
91,4,278,753.5,1,40
92,4,165,786.5,40,40
93,3,303,542.0,1,40
94,3,172,579.0,40,40
95,2,74,803.5,1,40
96,3,112,778.5,40,40
97,3,150,800.0,1,40
98,3,204,780.0,40,40
99,3,164,714.0,1,40
100,2,32,527.5,40,1
101,3,188,557.0,1,1
102,4,271,659.5,40,1
103,4,254,567.0,1,1
104,3,140,541.0,40,1
105,2,102,750.0,1,1
106,2,148,657.0,40,1
107,4,195,668.0,1,1
108,4,444,715.5,40,1
109,3,226,652.0,1,1
110,2,82,715.0,40,1
111,3,120,572.5,1,1
112,1,0,577.0,40,1
113,4,275,797.5,1,1
114,4,431,763.5,40,1
115,4,481,759.0,1,1
116,2,165,552.0,40,1
117,4,397,819.0,1,1
118,2,111,565.5,40,1
119,5,542,741.5,1,1
120,4,379,661.5,40,1
121,5,328,651.5,1,1
122,5,609,540.5,40,1
123,4,301,815.5,1,1
124,5,508,551.5,40,1
125,4,293,542.0,1,1
126,3,174,796.0,40,1
127,4,412,808.5,1,1
128,3,334,541.0,40,1
129,4,204,563.0,1,1
130,4,332,820.5,40,1
131,2,195,821.5,1,1
132,4,411,824.5,40,1
133,3,205,809.5,1,1
134,5,687,609.5,40,1
135,4,257,540.0,1,1
136,4,411,553.5,40,1
137,3,148,573.5,1,1
138,3,151,663.5,40,1
139,5,360,653.0,1,1
140,5,645,590.5,40,1
141,3,313,768.0,1,1
142,5,376,770.5,40,1
143,5,411,657.5,1,1
144,5,503,574.0,40,1
145,5,258,586.0,1,1
146,2,213,531.5,40,1
147,3,227,691.0,1,1
148,4,333,740.5,40,1
149,5,404,624.0,1,1
150,5,455,540.5,40,1
151,2,30,645.5,1,1
152,4,285,766.0,40,1
153,4,280,7500.0,1,1
154,5,879,613.0,40,1
155,4,325,620.0,1,1
156,4,237,690.0,40,1
157,5,398,771.0,1,1
158,5,467,716.0,40,1
159,3,288,704.0,1,1
160,3,154,673.0,40,1
161,4,183,630.0,1,1
162,4,285,749.5,40,1
163,4,296,679.5,1,1
164,5,475,558.0,40,1
165,3,307,726.0,1,1
166,3,132,838.5,40,1
167,5,286,604.5,1,1
168,5,340,668.0,40,1
169,2,316,801.5,1,1
170,4,808,684.0,40,1
171,4,272,768.0,1,1
172,4,633,594.0,40,1
173,3,127,545.0,1,1
174,4,348,581.5,40,1
175,3,292,717.0,1,1
176,4,278,623.5,40,1
177,5,271,722.5,1,1
178,4,466,818.0,40,1
179,4,183,739.0,1,1
180,5,408,574.0,40,1
181,4,500,771.5,1,1
182,4,335,809.0,40,1
183,5,503,802.0,1,1
184,4,538,622.0,40,1
185,2,231,596.0,1,1
186,3,194,738.0,40,1
187,2,112,606.0,1,1
188,4,370,807.0,40,1
189,3,286,551.5,1,1
190,4,457,561.0,40,1
191,3,238,663.0,1,1
192,3,660,664.5,40,1
193,6,555,586.5,1,1
194,5,537,810.5,40,1
195,4,448,618.0,1,1
196,3,423,666.0,40,1
197,4,351,595.5,1,1
198,4,633,748.5,40,1
199,5,591,734.0,1,1
