"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","176",1
"2","196",2
"3","134",3
"4","107",4
"5","192",5
"6","190",6
"7","110",7
"8","76",8
"10","152",9
"9","186",9
"11","102",10
"15","188",11
"17","106",12
"18","113",13
"19","105",14
"21","109",15
"12","174",15
"13","136",16
"27","28",16
"23","118",16
"14","126",16
"28","129",16
"16","138",16
"30","101",16
"25","16",16
"31","185",16
"26","128",16
"32","32",17
"29","172",17
"20","104",17
"36","72",17
"37","8",17
"22","112",17
"33","132",17
"24","146",17
"34","168",18
"35","116",19
"38","108",20
"39","178",20
"40","64",21
"43","148",22
"44","38",22
"50","4",22
"52","60",23
"41","122",23
"55","111",23
"45","162",23
"46","164",23
"57","119",23
"58","34",23
"47","180",23
"48","2",24
"63","44",24
"51","184",24
"61","175",24
"62","30",24
"64","78",25
"67","117",26
"76","121",26
"42","130",26
"77","100",26
"49","114",26
"73","123",26
"53","160",26
"79","80",26
"80","12",27
"56","124",27
"59","166",28
"60","142",29
"90","36",29
"82","94",29
"86","191",30
"69","90",30
"71","52",30
"93","54",30
"72","86",30
"94","56",30
"96","103",30
"74","189",30
"54","170",30
"97","139",30
"81","147",30
"98","161",30
"102","66",31
"88","98",31
"75","24",31
"100","141",31
"66","69",31
"95","82",31
"105","169",31
"103","68",31
"91","96",31
"68","63",31
"92","167",31
"106","50",31
"101","6",31
"104","143",31
"107","70",31
"70","198",31
"109","48",31
"111","88",31
"87","89",31
"112","127",31
"108","183",31
"117","135",31
"118","177",32
"78","57",32
"65","182",32
"110","81",32
"85","150",32
"122","10",32
"83","120",32
"114","131",32
"84","140",32
"115","18",32
"113","71",32
"99","11",32
"119","157",32
"116","1",32
"127","159",32
"120","197",32
"130","42",32
"128","20",33
"89","158",33
"134","155",33
"138","62",34
"121","7",34
"124","25",35
"137","40",35
"125","43",35
"143","92",35
"131","67",35
"133","87",35
"126","91",35
"132","75",36
"139","77",37
"147","195",37
"141","53",37
"129","37",37
"145","154",37
"142","9",37
"144","95",37
"154","74",37
"153","46",38
"140","5",38
"150","61",39
"152","22",39
"165","187",39
"149","26",39
"136","3",39
"159","14",39
"123","156",39
"168","85",39
"155","115",40
"166","45",41
"146","173",41
"161","149",41
"148","23",41
"164","163",42
"151","165",42
"163","153",43
"135","194",43
"189","79",43
"184","49",44
"187","59",44
"175","21",45
"185","51",46
"167","58",46
"174","19",46
"171","17",47
"156","125",47
"170","15",47
"179","33",47
"158","137",47
"183","47",47
"186","55",48
"190","83",48
"157","133",48
"191","93",48
"181","39",49
"182","41",49
"192","97",50
"193","99",51
"162","151",51
"169","13",51
"180","35",51
"176","27",52
"160","145",52
"178","31",52
"177","29",53
"173","181",54
"188","65",55
"172","179",56
"195","200",56
"197","84",57
"194","199",58
"198","144",58
"196","73",58
"200","193",59
"199","171",60
