"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","158",1
"2","151",2
"3","101",3
"7","105",4
"4","104",4
"10","47",4
"5","177",4
"6","7",5
"8","111",6
"13","113",6
"9","139",6
"11","1",7
"12","109",8
"15","145",8
"14","92",8
"16","161",9
"18","157",10
"19","187",11
"20","103",12
"17","81",12
"22","75",13
"29","77",13
"21","5",13
"23","3",14
"26","189",15
"32","53",15
"35","67",16
"38","35",16
"25","171",16
"37","174",16
"39","9",16
"24","155",16
"41","190",16
"28","193",16
"30","127",17
"31","175",17
"47","21",17
"33","167",17
"40","13",18
"51","41",18
"42","39",18
"44","99",19
"48","33",20
"49","97",20
"52","95",20
"27","119",20
"55","69",20
"60","73",21
"61","102",22
"57","138",22
"36","149",22
"63","93",22
"68","110",22
"69","15",22
"45","107",22
"58","51",22
"65","83",22
"43","121",22
"62","112",22
"67","91",22
"73","108",22
"53","143",22
"66","168",22
"71","27",22
"76","31",22
"56","100",22
"78","164",22
"80","178",23
"59","54",23
"34","123",23
"46","117",24
"77","146",24
"50","137",24
"54","2",25
"87","29",25
"88","57",26
"64","6",26
"93","85",26
"94","17",27
"79","169",27
"92","71",27
"81","183",27
"103","45",27
"75","191",27
"83","153",27
"84","163",27
"85","8",27
"72","141",27
"102","23",27
"89","66",27
"98","136",27
"74","181",27
"104","152",27
"90","131",27
"110","89",27
"106","11",27
"86","133",27
"82","86",27
"112","43",27
"70","147",27
"119","49",27
"120","79",27
"114","106",28
"97","4",28
"117","130",28
"99","36",28
"95","12",28
"118","188",28
"96","165",28
"91","173",28
"125","19",28
"124","162",29
"115","114",29
"123","148",29
"101","185",29
"105","96",30
"116","126",30
"129","55",30
"100","135",30
"111","30",30
"121","80",30
"126","88",31
"109","52",31
"135","59",31
"127","18",31
"107","159",31
"138","192",31
"113","98",31
"137","122",31
"108","125",31
"132","28",31
"136","74",31
"134","56",32
"133","46",33
"144","25",33
"145","37",34
"141","44",34
"131","16",34
"143","172",34
"142","84",34
"150","166",34
"128","24",34
"148","124",34
"159","87",34
"149","14",34
"153","140",34
"139","22",34
"158","76",34
"130","115",34
"154","156",34
"151","32",34
"146","62",34
"157","26",34
"140","42",34
"168","65",34
"147","90",34
"152","118",35
"169","72",35
"166","48",36
"165","40",37
"162","142",38
"122","129",38
"163","144",38
"164","38",38
"156","195",38
"167","63",38
"161","128",39
"160","10",40
"176","198",41
"177","61",42
"155","179",42
"173","150",43
"172","134",44
"181","60",44
"182","82",45
"178","154",46
"180","58",46
"171","132",46
"175","180",46
"179","34",46
"187","64",47
"170","116",47
"185","194",47
"174","160",47
"186","50",47
"190","94",48
"189","78",49
"188","68",50
"183","176",51
"184","184",52
"191","20",52
"192","120",53
"197","197",54
"195","186",55
"193","170",56
"194","182",57
"196","196",58
"199","70",58
"200","199",59
"198","200",60
