"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","194",1
"2","178",2
"3","101",3
"4","105",3
"5","113",4
"7","109",5
"8","111",5
"11","107",6
"14","177",7
"16","103",8
"17","139",9
"6","151",9
"9","123",10
"10","117",11
"23","161",11
"25","187",11
"12","119",11
"13","147",12
"15","175",13
"18","129",14
"19","165",14
"20","137",15
"21","157",16
"33","7",16
"22","145",16
"24","181",17
"26","189",17
"27","125",18
"28","141",19
"29","185",19
"30","143",20
"31","183",21
"32","193",21
"34","127",22
"35","149",22
"44","47",22
"36","121",22
"37","167",22
"38","155",23
"39","169",23
"40","153",24
"41","163",24
"49","168",24
"46","159",24
"53","77",24
"47","131",24
"54","1",24
"55","67",25
"56","69",26
"52","104",26
"57","61",27
"58","71",27
"59","95",27
"60","174",28
"61","102",29
"62","136",29
"63","81",29
"64","112",30
"68","83",31
"71","138",32
"73","51",33
"74","59",33
"79","91",34
"42","191",34
"43","135",35
"81","53",35
"45","173",35
"48","133",36
"86","9",36
"50","115",36
"51","171",37
"65","5",38
"88","108",38
"90","45",38
"91","75",38
"92","89",38
"70","126",38
"78","63",38
"75","190",38
"76","130",39
"67","3",39
"94","110",39
"97","21",39
"99","41",39
"100","49",39
"101","79",39
"84","188",39
"77","57",39
"80","146",40
"87","152",40
"103","164",40
"104","35",40
"85","39",40
"110","17",40
"113","25",40
"116","31",40
"102","162",40
"119","85",40
"96","15",40
"93","99",40
"107","122",40
"82","73",40
"83","93",40
"89","11",41
"95","13",42
"117","37",42
"66","179",42
"98","33",42
"111","180",43
"69","86",43
"105","87",44
"72","195",44
"134","192",44
"114","27",44
"133","19",44
"128","148",45
"109","158",45
"127","140",45
"130","166",46
"120","97",46
"132","176",46
"122","106",47
"115","29",47
"106","114",48
"138","43",48
"131","172",49
"140","55",50
"126","134",51
"118","4",51
"108","124",52
"135","23",52
"125","132",53
"123","118",54
"124","128",55
"146","144",55
"121","100",55
"151","198",55
"139","54",55
"136","30",56
"147","156",56
"112","2",56
"143","94",56
"145","142",56
"150","186",56
"149","184",57
"154","28",58
"159","44",58
"166","66",58
"144","12",59
"156","36",59
"170","8",59
"142","92",59
"148","18",59
"163","60",59
"167","72",59
"168","74",59
"171","80",59
"155","34",60
"129","16",60
"173","88",60
"169","76",61
"157","38",62
"161","48",62
"160","46",63
"141","6",63
"181","150",63
"196","65",63
"178","116",64
"185","182",65
"137","32",65
"162","52",65
"184","170",65
"183","160",66
"194","56",67
"176","78",67
"152","22",67
"192","40",67
"165","64",67
"180","14",67
"191","26",68
"175","98",68
"195","58",68
"197","68",69
"182","154",70
"187","197",70
"186","196",71
"158","42",71
"164","62",71
"174","96",71
"198","70",71
"172","84",71
"193","50",71
"153","24",71
"200","90",71
"177","10",72
"199","82",72
"189","20",73
"179","120",74
"188","199",75
"190","200",76
