"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","187",1
"2","152",2
"4","101",3
"5","106",4
"6","100",5
"3","112",5
"7","188",6
"8","113",7
"9","164",8
"10","130",9
"11","162",10
"12","180",11
"13","148",12
"18","54",13
"21","66",14
"22","78",14
"24","94",15
"26","178",16
"27","8",16
"15","104",16
"28","36",16
"16","146",16
"14","174",16
"17","168",17
"32","119",17
"33","4",17
"25","132",17
"19","138",17
"34","177",17
"20","102",17
"23","186",18
"29","49",19
"30","158",20
"31","160",21
"35","110",22
"36","167",22
"37","108",23
"39","86",23
"43","88",23
"41","105",23
"45","30",23
"49","92",24
"50","117",25
"51","28",26
"46","84",26
"54","18",26
"44","122",26
"47","114",27
"38","126",27
"40","136",28
"42","1",29
"57","139",29
"48","7",29
"66","80",29
"67","111",30
"68","44",30
"52","166",30
"53","192",30
"62","147",30
"60","16",30
"71","56",30
"55","124",30
"56","134",30
"58","170",31
"61","24",31
"74","74",31
"75","193",32
"64","98",32
"70","157",32
"78","109",32
"72","2",32
"77","155",32
"81","72",32
"80","46",33
"73","6",33
"76","32",34
"85","103",34
"83","90",34
"65","156",34
"88","22",34
"59","144",34
"87","163",34
"63","47",34
"69","81",35
"92","38",35
"91","64",35
"98","62",35
"86","153",35
"100","12",35
"89","75",35
"90","21",36
"94","151",37
"105","161",37
"97","34",37
"109","60",37
"108","171",38
"104","10",38
"84","190",38
"79","93",38
"114","107",38
"82","73",38
"113","175",38
"93","5",38
"106","61",38
"118","82",38
"102","15",38
"120","154",38
"95","142",38
"103","33",38
"124","48",38
"111","9",38
"96","176",38
"119","149",38
"129","68",38
"112","97",38
"117","127",38
"127","58",38
"116","67",38
"101","140",38
"122","39",38
"123","41",38
"133","40",38
"125","99",38
"99","118",38
"107","150",39
"134","52",39
"121","3",39
"130","69",39
"131","77",39
"135","169",39
"132","189",39
"128","63",39
"139","96",39
"138","95",40
"141","20",40
"115","198",40
"110","128",40
"126","123",41
"144","131",41
"142","57",41
"143","85",42
"136","191",42
"151","14",42
"146","26",42
"147","45",42
"152","143",42
"148","71",42
"155","42",42
"160","83",43
"153","17",44
"145","137",44
"159","76",44
"137","194",44
"149","11",44
"156","43",44
"154","183",45
"140","172",45
"157","50",46
"177","91",46
"158","70",46
"176","79",46
"168","23",47
"163","13",48
"167","19",48
"173","53",48
"171","35",49
"165","141",50
"166","181",51
"150","120",51
"174","55",51
"161","116",52
"162","121",52
"169","25",52
"170","27",53
"172","37",54
"185","87",54
"179","165",55
"175","59",55
"180","182",56
"164","133",56
"183","31",56
"178","159",57
"181","196",57
"188","129",57
"186","89",57
"187","125",57
"190","145",58
"182","197",58
"191","29",58
"189","135",59
"184","51",59
"193","184",59
"192","65",59
"194","185",60
"200","200",61
"195","115",62
"198","195",63
"196","173",64
"197","179",65
"199","199",66
