"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","75",1
"2","167",2
"3","101",3
"5","109",4
"6","106",5
"4","113",5
"7","103",6
"8","157",7
"9","171",8
"10","67",9
"11","127",10
"12","111",11
"14","154",11
"13","177",11
"15","169",12
"17","69",12
"16","175",12
"18","97",13
"19","77",14
"21","149",15
"25","7",15
"28","146",16
"20","119",16
"29","95",16
"23","123",16
"24","187",17
"33","85",17
"26","189",17
"34","35",17
"27","107",17
"35","13",17
"30","139",17
"32","161",18
"36","51",19
"40","23",19
"41","108",20
"43","45",20
"45","1",20
"46","11",21
"47","43",21
"48","79",21
"51","31",22
"53","81",22
"49","93",22
"37","155",22
"56","19",22
"57","27",23
"22","8",23
"59","112",23
"60","160",23
"31","47",23
"38","117",24
"62","3",24
"61","99",24
"65","152",25
"66","55",25
"42","141",25
"39","151",25
"69","29",25
"44","181",25
"50","131",26
"54","105",27
"55","133",28
"58","165",28
"74","59",28
"75","65",28
"72","104",28
"52","4",28
"68","159",28
"71","174",29
"80","188",29
"82","25",29
"63","6",29
"83","122",29
"64","147",29
"70","88",30
"73","135",31
"76","94",31
"77","100",32
"90","164",32
"91","37",32
"93","192",33
"67","30",33
"96","73",33
"92","138",33
"94","89",33
"84","28",33
"101","39",33
"78","98",33
"97","114",33
"102","41",33
"89","56",33
"79","125",33
"81","24",33
"103","63",33
"88","44",33
"86","153",34
"87","163",34
"107","21",34
"99","5",34
"106","130",34
"85","16",34
"95","143",35
"111","162",35
"98","32",35
"110","156",35
"112","180",36
"108","54",36
"109","72",36
"118","57",36
"117","33",37
"114","74",37
"113","61",38
"115","124",39
"100","90",39
"120","110",39
"116","158",39
"124","15",39
"122","38",39
"123","80",39
"104","64",39
"126","92",39
"128","178",39
"130","78",39
"131","102",39
"119","10",39
"133","190",39
"129","60",39
"121","148",39
"125","82",39
"105","129",39
"132","14",39
"137","34",40
"135","20",41
"136","26",42
"142","9",42
"127","185",42
"140","96",42
"143","168",42
"139","52",42
"134","145",42
"146","86",42
"141","121",42
"147","134",42
"150","186",42
"145","71",42
"151","140",42
"155","53",43
"153","136",44
"144","191",44
"148","137",45
"154","36",45
"156","83",45
"157","58",45
"152","132",45
"159","17",45
"149","179",45
"138","173",45
"161","18",45
"160","172",46
"171","66",46
"166","176",47
"167","2",48
"170","48",49
"172","84",50
"165","166",51
"169","46",52
"168","40",53
"163","120",54
"162","183",54
"180","50",54
"181","70",54
"158","115",54
"175","150",54
"178","22",55
"174","142",56
"164","126",56
"176","197",56
"179","49",57
"186","195",57
"177","198",57
"188","91",58
"173","118",58
"183","144",59
"184","170",60
"189","12",60
"185","184",60
"187","87",60
"182","128",61
"190","62",61
"194","193",62
"192","68",62
"198","199",62
"191","42",62
"196","194",62
"193","116",62
"197","196",62
"200","76",63
"195","182",64
"199","200",64
