"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","154",1
"2","106",2
"3","8",3
"4","146",4
"5","108",5
"6","4",6
"7","112",7
"8","160",8
"9","167",9
"10","104",10
"11","152",10
"15","6",10
"16","94",10
"13","101",10
"14","188",11
"17","30",12
"21","88",12
"18","122",12
"19","75",12
"20","164",13
"22","28",14
"24","192",15
"25","100",15
"27","24",16
"28","98",16
"29","44",17
"30","56",18
"31","16",19
"34","113",20
"37","54",20
"12","174",20
"23","138",21
"38","109",21
"26","114",21
"32","124",22
"33","162",23
"41","103",23
"36","180",23
"43","72",23
"44","157",24
"45","32",25
"48","74",25
"46","78",25
"49","90",26
"35","156",26
"39","130",27
"53","38",27
"56","80",28
"40","158",28
"47","110",29
"60","60",29
"54","64",29
"50","102",29
"61","171",29
"62","82",29
"59","34",29
"55","168",29
"57","10",30
"63","92",30
"67","111",30
"51","178",30
"69","14",30
"52","190",30
"70","177",30
"64","186",30
"73","26",30
"68","127",30
"42","148",30
"71","20",30
"58","134",30
"77","169",30
"78","175",31
"75","36",31
"65","67",31
"81","96",31
"66","140",31
"82","52",31
"84","86",32
"83","119",33
"76","97",33
"72","132",33
"79","69",33
"80","7",34
"86","18",35
"91","149",35
"93","58",36
"90","123",36
"94","107",36
"74","136",36
"89","85",36
"88","77",37
"100","139",37
"101","161",38
"96","189",38
"98","95",38
"99","13",39
"97","35",39
"106","187",39
"85","172",39
"103","23",39
"112","66",39
"114","2",40
"109","51",40
"115","48",40
"107","45",40
"117","84",40
"119","117",41
"87","176",41
"121","46",41
"104","1",41
"110","79",41
"118","11",41
"125","40",41
"127","155",41
"126","93",41
"120","43",41
"108","47",41
"124","27",41
"111","31",41
"92","120",41
"122","151",41
"123","181",42
"95","166",42
"113","19",42
"132","50",42
"134","70",42
"116","81",42
"102","150",42
"131","22",42
"129","3",42
"135","141",42
"130","99",42
"105","142",42
"136","165",42
"138","105",43
"128","29",43
"133","55",43
"141","131",44
"137","25",44
"142","133",45
"144","12",45
"145","159",45
"143","198",45
"147","65",45
"152","147",45
"148","59",45
"150","135",46
"146","37",46
"140","126",46
"139","118",47
"153","170",48
"154","184",48
"155","41",48
"151","144",49
"149","128",50
"160","73",50
"156","63",50
"159","39",50
"167","62",50
"157","89",50
"163","163",50
"162","153",51
"166","57",52
"161","143",53
"158","21",53
"165","5",54
"168","125",54
"164","33",54
"169","15",55
"171","194",56
"170","61",56
"174","129",56
"175","196",57
"173","116",58
"172","9",58
"177","42",59
"178","68",60
"176","185",61
"179","121",62
"181","145",62
"183","191",63
"180","137",64
"184","53",65
"185","71",66
"193","83",67
"187","17",68
"182","173",68
"188","179",69
"191","49",70
"192","76",71
"189","183",72
"186","115",73
"190","197",74
"195","91",75
"200","200",75
"194","87",75
"197","182",75
"196","195",75
"198","193",76
"199","199",77
