"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","193",1
"2","155",2
"3","167",3
"4","177",4
"5","171",5
"6","109",6
"7","78",7
"8","101",8
"9","187",8
"11","106",8
"10","107",8
"12","111",9
"13","105",10
"16","157",11
"14","63",11
"15","69",11
"18","1",12
"19","75",13
"21","103",14
"22","164",15
"23","89",16
"24","143",17
"17","100",17
"20","57",18
"25","175",19
"26","3",20
"27","5",21
"30","102",21
"32","91",21
"28","161",21
"34","79",21
"36","11",22
"39","112",23
"31","123",23
"29","151",23
"33","127",24
"43","99",24
"37","185",24
"38","149",25
"45","7",25
"46","85",25
"35","9",25
"44","169",25
"41","59",25
"48","87",25
"51","25",25
"42","67",25
"47","73",26
"49","104",27
"58","47",28
"50","16",28
"52","46",29
"54","71",29
"64","37",29
"62","136",30
"55","174",30
"40","139",30
"61","35",30
"57","93",30
"60","13",31
"56","28",31
"70","21",31
"74","81",32
"69","77",32
"65","44",32
"67","94",33
"68","32",34
"81","110",34
"75","138",34
"78","17",34
"59","129",34
"53","141",34
"86","160",34
"89","33",35
"80","6",35
"63","159",35
"92","27",35
"82","8",35
"88","31",35
"79","146",35
"84","72",35
"83","92",35
"95","15",35
"85","88",35
"77","95",35
"94","108",35
"66","131",35
"93","64",35
"96","162",35
"72","153",35
"73","163",35
"90","130",35
"71","135",35
"102","172",35
"97","38",35
"104","134",35
"100","158",35
"99","180",35
"106","53",35
"105","4",36
"107","65",36
"76","173",36
"87","181",37
"108","192",37
"111","29",37
"112","45",38
"109","60",38
"113","83",38
"110","190",39
"116","66",39
"91","189",39
"117","80",39
"98","121",39
"120","43",39
"101","165",39
"126","178",39
"125","168",40
"129","98",41
"103","115",41
"121","122",41
"127","36",42
"115","2",42
"119","34",42
"132","23",42
"128","52",42
"123","133",43
"134","19",43
"114","137",43
"135","30",43
"131","183",43
"138","74",43
"133","51",43
"137","176",44
"140","86",44
"130","170",44
"139","49",44
"145","55",44
"142","96",44
"124","145",44
"118","191",44
"143","24",44
"141","90",44
"122","125",44
"136","126",45
"148","39",45
"144","41",45
"150","84",46
"153","154",46
"149","48",46
"147","62",46
"157","56",46
"156","54",47
"146","148",47
"155","184",47
"161","40",47
"158","12",48
"164","97",49
"154","114",49
"163","82",49
"165","14",50
"167","50",51
"159","124",51
"174","26",51
"168","70",51
"175","68",52
"152","144",52
"160","186",52
"162","61",52
"176","10",52
"151","140",52
"166","142",53
"172","195",53
"171","179",54
"173","198",54
"178","113",54
"169","118",54
"170","128",55
"182","42",56
"179","120",57
"180","166",57
"181","18",58
"177","196",58
"185","20",58
"184","197",59
"183","76",59
"189","22",60
"188","194",61
"186","116",62
"187","156",63
"195","147",63
"194","117",64
"193","119",64
"190","150",64
"192","58",64
"191","182",65
"199","199",65
"196","152",65
"198","188",65
"200","200",66
"197","132",67
