"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","112",1
"2","153",2
"3","162",3
"4","180",4
"5","130",5
"6","106",6
"7","80",7
"8","152",8
"9","101",9
"10","110",10
"11","104",11
"13","188",12
"14","108",13
"15","94",13
"16","66",14
"18","113",15
"12","174",15
"17","102",16
"19","138",17
"20","2",18
"21","150",19
"23","148",20
"26","163",20
"24","122",20
"27","160",21
"29","132",22
"36","6",22
"33","175",22
"22","146",22
"25","186",23
"28","168",24
"30","164",25
"31","178",25
"44","12",25
"35","118",25
"47","100",25
"41","54",25
"48","8",25
"51","4",26
"45","119",26
"42","105",26
"55","88",26
"32","136",26
"37","128",27
"38","167",28
"39","140",29
"59","36",29
"62","103",29
"63","111",29
"60","30",29
"34","126",29
"64","187",29
"65","139",30
"43","114",30
"67","28",30
"49","166",30
"50","192",30
"52","158",31
"53","172",31
"72","78",31
"61","117",31
"66","52",32
"76","157",32
"46","134",32
"71","96",32
"69","84",32
"40","190",32
"85","48",32
"86","74",32
"75","98",32
"54","124",32
"82","18",32
"70","86",32
"56","170",32
"57","144",33
"88","109",33
"58","116",33
"79","147",33
"81","16",34
"92","40",34
"93","56",34
"94","76",35
"91","42",35
"99","177",35
"95","92",35
"68","142",35
"83","24",35
"89","32",35
"100","14",35
"101","154",35
"102","161",35
"74","176",35
"106","26",35
"73","7",35
"105","90",35
"108","107",35
"97","34",35
"110","38",35
"111","46",36
"112","121",36
"77","75",36
"78","81",36
"109","22",36
"87","156",36
"103","191",36
"90","1",36
"115","62",36
"80","198",36
"120","60",36
"116","64",36
"84","3",36
"117","10",36
"128","72",36
"125","149",37
"98","47",37
"104","53",37
"129","82",37
"127","171",38
"96","184",38
"113","165",38
"107","73",38
"122","123",39
"136","20",39
"140","50",39
"126","151",39
"142","58",39
"123","125",39
"130","127",39
"114","5",39
"132","155",39
"134","189",40
"138","35",41
"145","67",42
"146","77",42
"118","13",42
"143","61",42
"147","9",42
"144","63",43
"159","51",43
"150","145",44
"137","27",44
"154","31",44
"161","69",44
"164","95",44
"124","137",44
"153","21",44
"156","41",44
"158","45",44
"139","39",44
"141","57",44
"148","99",44
"149","141",44
"151","15",44
"163","85",45
"155","33",46
"131","129",46
"183","68",46
"165","97",46
"173","183",46
"172","169",47
"119","194",47
"162","83",47
"184","70",47
"170","143",48
"166","11",49
"121","120",49
"152","17",49
"160","65",49
"178","29",49
"176","23",50
"168","133",51
"157","43",51
"189","93",51
"133","182",51
"167","131",51
"175","195",51
"185","71",52
"174","19",53
"186","79",53
"177","25",54
"169","135",55
"171","159",55
"180","44",55
"135","196",55
"182","59",55
"187","89",56
"188","91",57
"179","37",58
"190","181",58
"181","49",58
"193","197",59
"192","179",60
"196","185",60
"194","115",61
"199","200",62
"191","87",62
"195","173",63
"200","55",64
"198","199",65
"197","193",66
