"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","104",1
"2","101",2
"3","109",2
"4","177",3
"5","1",4
"6","7",5
"7","111",6
"8","51",6
"9","175",7
"12","3",7
"10","77",7
"13","105",8
"18","5",8
"11","145",8
"21","93",8
"19","21",8
"20","61",8
"14","81",8
"15","157",9
"22","89",9
"16","123",9
"17","151",9
"23","73",10
"27","9",10
"29","102",11
"28","113",11
"30","190",12
"31","33",13
"32","92",13
"24","139",13
"25","169",14
"26","161",15
"37","11",15
"34","91",15
"35","110",16
"38","15",17
"41","66",17
"39","108",17
"40","158",17
"36","141",17
"47","2",17
"44","95",17
"42","131",17
"46","174",17
"33","53",17
"49","112",17
"51","54",18
"48","71",18
"53","138",18
"56","36",18
"59","16",18
"43","171",18
"45","143",19
"57","28",19
"58","39",19
"60","41",20
"61","44",20
"54","83",20
"62","85",20
"50","149",20
"64","88",20
"52","135",20
"55","136",21
"65","17",21
"68","32",21
"63","75",21
"66","25",22
"70","37",23
"67","59",23
"72","86",23
"71","84",24
"69","178",24
"79","72",24
"75","189",24
"76","12",25
"80","99",25
"85","8",25
"77","107",25
"78","121",25
"73","168",25
"83","13",25
"86","38",25
"82","119",25
"84","181",25
"89","97",25
"87","114",26
"74","185",26
"81","103",27
"93","6",27
"94","60",28
"95","74",28
"88","193",28
"90","35",29
"98","48",29
"96","100",30
"101","57",30
"97","188",30
"91","152",30
"100","40",30
"102","159",31
"105","130",31
"99","148",31
"103","162",31
"104","68",31
"92","137",31
"109","191",32
"110","180",32
"111","117",33
"113","27",33
"114","67",34
"115","62",35
"116","18",36
"106","153",36
"107","163",36
"108","187",36
"117","4",36
"112","167",36
"119","31",36
"120","34",36
"118","52",36
"121","127",37
"124","23",37
"122","96",37
"126","29",37
"128","80",38
"123","115",38
"125","42",38
"130","46",39
"127","126",39
"132","30",39
"129","124",39
"136","22",39
"133","43",39
"139","64",39
"137","24",40
"131","146",40
"138","45",40
"135","164",41
"140","140",42
"142","98",42
"134","155",42
"145","147",42
"147","87",43
"141","144",43
"148","118",43
"144","49",43
"146","106",43
"143","19",43
"149","128",44
"150","166",45
"151","55",45
"155","78",46
"160","129",46
"153","56",46
"154","58",47
"152","122",47
"158","70",48
"156","142",49
"166","183",49
"168","195",50
"170","47",51
"161","90",51
"159","10",52
"169","198",52
"157","50",52
"162","134",53
"164","172",54
"171","69",54
"172","133",54
"163","14",54
"175","165",54
"167","192",54
"165","116",55
"176","179",55
"177","26",56
"173","65",56
"178","82",57
"174","132",58
"182","125",58
"181","76",58
"179","156",59
"183","154",59
"180","176",59
"186","20",59
"184","63",59
"190","194",59
"185","79",59
"187","150",60
"189","184",61
"191","186",61
"188","160",61
"195","173",61
"192","94",61
"194","170",62
"198","197",62
"193","120",62
"197","196",62
"196","182",63
"200","199",63
"199","200",64
