"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","135",1
"2","110",2
"3","104",3
"4","109",4
"5","188",5
"7","118",6
"8","134",7
"10","128",8
"16","105",9
"6","126",9
"9","174",10
"17","175",10
"11","146",10
"19","28",10
"12","190",10
"14","112",11
"15","138",12
"18","158",13
"20","124",14
"21","16",15
"23","116",16
"28","8",16
"24","106",16
"25","108",16
"30","44",16
"31","123",17
"33","32",18
"13","102",18
"26","176",19
"40","68",19
"42","107",19
"43","72",19
"22","168",19
"27","136",20
"46","141",20
"47","169",20
"29","178",20
"32","122",21
"34","130",22
"35","164",23
"39","6",23
"36","114",23
"37","162",23
"44","92",23
"38","186",23
"41","192",24
"45","101",25
"55","60",25
"51","34",25
"52","36",26
"53","38",26
"59","121",26
"61","177",26
"62","66",26
"57","191",26
"58","78",26
"63","80",26
"65","4",27
"68","100",28
"67","111",28
"70","151",29
"74","129",30
"49","148",30
"77","30",30
"48","64",30
"50","51",31
"54","150",32
"83","12",32
"84","145",32
"88","54",32
"60","142",32
"56","189",32
"72","2",32
"73","24",33
"66","131",33
"95","103",33
"78","96",33
"98","56",33
"64","196",33
"87","52",33
"69","140",33
"71","182",34
"89","86",34
"100","14",34
"101","161",34
"102","74",34
"90","98",34
"105","171",34
"96","143",34
"75","144",34
"107","26",34
"108","48",35
"76","198",35
"115","154",35
"79","160",35
"116","70",35
"110","82",35
"104","84",35
"97","18",35
"81","69",35
"82","95",35
"106","183",35
"112","10",35
"85","152",35
"86","166",35
"119","50",35
"125","40",36
"80","63",36
"94","1",36
"114","139",36
"121","159",36
"93","71",36
"120","90",36
"124","20",37
"91","180",37
"103","75",37
"128","193",37
"127","155",38
"99","57",38
"123","195",38
"117","94",38
"122","167",38
"109","79",38
"111","91",38
"92","172",38
"126","67",39
"118","11",39
"129","25",39
"140","58",39
"130","7",39
"133","59",40
"141","76",40
"134","77",40
"142","88",40
"132","35",40
"136","85",41
"146","42",41
"131","3",41
"137","87",41
"143","127",41
"144","187",41
"135","81",41
"113","120",41
"148","22",41
"139","21",41
"151","37",41
"147","13",42
"157","46",42
"149","27",42
"150","31",43
"160","93",43
"159","73",44
"152","15",45
"155","33",45
"145","194",45
"154","23",46
"161","113",46
"156","43",46
"138","156",46
"158","53",46
"163","19",47
"176","62",47
"167","157",48
"164","45",48
"169","165",48
"170","181",49
"165","29",49
"168","163",50
"153","184",50
"166","153",50
"178","99",51
"175","55",52
"173","49",53
"177","89",53
"181","125",53
"174","5",53
"185","185",53
"182","133",54
"171","39",54
"172","41",54
"162","132",54
"189","9",54
"180","119",55
"187","65",56
"183","149",57
"190","97",58
"179","115",59
"188","83",60
"192","137",60
"184","17",60
"191","117",60
"193","147",61
"186","200",61
"194","170",62
"197","197",63
"195","173",64
"200","61",65
"196","179",66
"199","47",67
"198","199",68
