"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","107",1
"2","134",2
"3","192",3
"4","76",4
"5","110",5
"6","190",6
"7","176",7
"8","152",8
"11","113",9
"9","102",9
"12","109",9
"13","105",10
"14","28",11
"15","185",12
"17","16",12
"10","186",12
"16","129",13
"18","188",14
"20","106",15
"21","101",16
"22","32",16
"25","8",17
"19","174",17
"23","136",18
"27","72",18
"24","138",18
"29","64",18
"28","118",18
"30","38",18
"31","196",19
"26","126",19
"35","4",19
"33","128",19
"39","111",19
"34","112",19
"37","2",19
"36","172",19
"40","60",19
"38","104",19
"46","119",19
"32","146",19
"48","34",19
"41","132",19
"47","30",19
"49","44",19
"51","175",20
"50","69",20
"56","121",20
"53","90",20
"58","100",20
"44","168",20
"57","52",20
"60","86",21
"54","189",21
"63","80",21
"61","12",22
"42","108",22
"43","178",22
"62","24",22
"65","89",22
"64","78",23
"66","98",23
"55","57",23
"68","96",23
"69","123",24
"70","117",25
"45","116",25
"52","148",26
"67","82",26
"59","122",26
"76","54",26
"77","56",26
"79","139",27
"78","11",28
"82","161",28
"83","68",29
"80","6",29
"85","66",29
"84","81",29
"72","162",29
"74","164",30
"75","167",30
"73","180",30
"90","36",30
"87","143",30
"95","169",30
"71","130",30
"86","184",31
"92","71",31
"97","103",31
"99","88",31
"96","94",31
"81","114",31
"103","191",31
"101","147",31
"91","43",31
"89","160",31
"100","127",31
"106","141",31
"105","48",31
"98","87",31
"104","1",32
"109","50",32
"110","70",33
"88","124",33
"111","183",33
"107","7",33
"94","166",33
"108","25",33
"116","10",33
"113","131",33
"115","67",34
"112","3",34
"114","37",35
"119","75",35
"121","135",35
"93","170",35
"120","91",35
"102","142",35
"124","177",35
"127","53",36
"128","77",37
"117","198",37
"123","63",37
"122","157",38
"125","18",39
"129","5",39
"130","95",39
"131","159",40
"137","42",40
"133","61",40
"134","85",40
"136","155",41
"132","40",41
"142","20",41
"139","45",41
"145","62",41
"140","9",41
"141","154",41
"118","182",41
"146","74",41
"156","92",41
"135","140",41
"150","23",41
"138","120",41
"148","195",41
"155","79",42
"153","49",43
"126","197",43
"154","59",43
"152","46",44
"144","158",44
"147","150",44
"149","21",44
"143","14",44
"157","187",44
"158","51",45
"159","19",46
"163","22",46
"151","26",46
"162","15",46
"164","55",47
"161","47",47
"167","156",47
"172","33",47
"165","115",47
"170","13",47
"160","35",47
"174","93",47
"169","83",47
"173","39",47
"168","17",47
"180","194",47
"184","97",48
"185","99",49
"166","149",49
"179","165",49
"171","173",49
"181","27",50
"183","41",50
"175","125",51
"177","153",52
"178","163",52
"182","31",53
"186","137",53
"188","58",54
"176","133",54
"190","151",54
"187","29",54
"189","145",55
"192","181",56
"191","179",57
"195","65",57
"199","200",57
"194","84",57
"197","144",57
"193","199",57
"196","73",57
"198","193",58
"200","171",59
