node,hopcount,latency,power,deploymentPenalty,cost
0,3,202,655.0,40,40
1,4,365,764.5,1,40
2,4,327,805.5,40,40
3,3,292,714.5,1,40
4,3,300,781.5,40,40
5,4,354,805.5,1,40
6,3,213,664.0,40,40
7,3,269,681.0,1,40
8,4,346,690.0,40,40
9,4,411,783.0,1,40
10,4,389,789.5,40,40
11,5,441,590.5,1,40
12,5,436,772.5,40,40
13,5,518,691.0,1,40
14,4,322,745.0,40,40
15,3,329,824.0,1,40
16,4,416,709.5,40,40
17,4,365,584.5,1,40
18,4,449,669.0,40,40
19,4,441,815.0,1,40
20,4,310,693.0,40,40
21,4,387,782.0,1,40
22,4,377,818.5,40,40
23,4,319,838.0,1,40
24,4,473,716.5,40,40
25,5,532,609.0,1,40
26,5,466,769.0,40,40
27,4,363,579.5,1,40
28,5,484,806.0,40,40
29,4,318,725.0,1,40
30,5,490,651.0,40,40
31,4,349,816.5,1,40
32,4,304,780.5,40,40
33,4,471,559.0,1,40
34,5,454,632.5,40,40
35,4,280,570.0,1,40
36,4,473,757.5,40,40
37,4,411,741.5,1,40
38,4,333,784.0,40,40
39,5,473,660.5,1,40
40,4,359,703.5,40,40
41,5,517,780.5,1,40
42,4,417,753.0,40,40
43,4,368,611.5,1,40
44,4,400,647.5,40,40
45,4,391,746.0,1,40
46,4,255,527.5,40,40
47,5,463,721.5,1,40
48,2,162,655.0,40,40
49,4,560,724.5,1,40
50,5,521,580.0,40,40
51,4,463,765.5,1,40
52,5,446,677.5,40,40
53,4,253,596.0,1,40
54,4,458,758.0,40,40
55,4,379,623.0,1,40
56,4,362,780.0,40,40
57,4,471,733.5,1,40
58,4,485,568.0,40,40
59,4,439,614.0,1,40
60,4,336,573.0,40,40
61,4,399,791.0,1,40
62,4,359,737.5,40,40
63,4,383,798.5,1,40
64,4,527,733.0,40,40
65,4,259,645.0,1,40
66,4,355,529.0,40,40
67,4,460,746.0,1,40
68,4,368,589.0,40,40
69,4,563,694.5,1,40
70,4,408,541.5,40,40
71,4,399,651.0,1,40
72,5,263,805.0,40,40
73,4,385,635.0,1,40
74,3,310,626.0,40,40
75,5,539,718.5,1,40
76,4,370,545.0,40,40
77,3,285,533.0,1,40
78,4,425,681.0,40,40
79,4,359,650.0,1,40
80,4,258,659.5,40,40
81,4,441,749.5,1,40
82,4,416,566.0,40,40
83,5,283,813.0,1,40
84,4,391,646.0,40,40
85,4,263,822.0,1,40
86,4,431,796.5,40,40
87,4,311,682.5,1,40
88,4,503,711.0,40,40
89,4,369,807.5,1,40
90,4,425,614.0,40,40
91,4,301,753.5,1,40
92,5,265,786.5,40,40
93,4,285,542.0,1,40
94,4,378,579.0,40,40
95,4,471,803.5,1,40
96,4,318,778.5,40,40
97,4,333,800.0,1,40
98,4,339,780.0,40,40
99,2,177,714.0,1,40
100,2,162,527.5,40,1
101,4,437,557.0,1,1
102,4,419,659.5,40,1
103,4,399,567.0,1,1
104,4,346,541.0,40,1
105,3,239,750.0,1,1
106,4,451,657.0,40,1
107,4,437,668.0,1,1
108,4,391,715.5,40,1
109,4,432,652.0,1,1
110,4,361,715.0,40,1
111,3,250,572.5,1,1
112,3,194,577.0,40,1
113,5,481,797.5,1,1
114,5,680,763.5,40,1
115,5,687,759.0,1,1
116,4,359,552.0,40,1
117,5,603,819.0,1,1
118,4,305,565.5,40,1
119,5,681,741.5,1,1
120,5,585,661.5,40,1
121,5,476,651.5,1,1
122,5,556,540.5,40,1
123,5,507,815.5,1,1
124,5,656,551.5,40,1
125,5,499,542.0,1,1
126,5,453,796.0,40,1
127,5,618,808.5,1,1
128,5,637,541.0,40,1
129,4,334,563.0,1,1
130,5,502,820.5,40,1
131,4,389,821.5,1,1
132,5,594,824.5,40,1
133,5,508,809.5,1,1
134,5,634,609.5,40,1
135,5,506,540.0,1,1
136,5,581,553.5,40,1
137,5,427,573.5,1,1
138,5,345,663.5,40,1
139,5,602,653.0,1,1
140,5,592,590.5,40,1
141,5,592,768.0,1,1
142,5,513,770.5,40,1
143,6,511,657.5,1,1
144,5,648,574.0,40,1
145,5,397,586.0,1,1
146,4,407,531.5,40,1
147,3,357,691.0,1,1
148,5,470,740.5,40,1
149,5,617,624.0,1,1
150,5,478,540.5,40,1
151,4,224,645.5,1,1
152,4,415,766.0,40,1
153,4,460,7500.0,1,1
154,4,405,613.0,40,1
155,5,531,620.0,1,1
156,5,374,690.0,40,1
157,5,421,771.0,1,1
158,5,604,716.0,40,1
159,4,425,704.0,1,1
160,5,433,673.0,40,1
161,4,313,630.0,1,1
