"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","198",1
"2","174",2
"3","200",3
"4","138",4
"5","102",5
"6","111",6
"7","152",7
"8","104",8
"9","142",9
"10","136",10
"11","146",11
"12","188",12
"13","112",13
"14","106",14
"15","126",15
"16","108",16
"17","113",17
"18","110",18
"19","172",19
"20","161",20
"24","132",21
"29","105",22
"21","130",22
"22","186",22
"36","101",22
"28","134",22
"30","162",23
"31","164",24
"32","178",24
"33","192",24
"34","122",25
"35","158",25
"43","50",25
"37","114",25
"46","4",25
"25","168",25
"49","119",25
"38","148",25
"51","36",25
"23","98",25
"26","190",26
"41","160",27
"45","176",28
"58","54",28
"60","66",29
"40","124",29
"42","170",30
"63","100",30
"56","117",30
"44","140",30
"53","28",30
"47","166",30
"57","30",30
"67","58",30
"66","44",31
"27","6",31
"61","147",31
"39","62",31
"62","78",31
"75","109",31
"77","56",31
"73","68",31
"65","2",31
"72","34",31
"80","18",32
"48","96",32
"84","107",32
"50","118",32
"78","12",32
"86","92",32
"83","82",32
"54","128",32
"88","139",32
"55","144",32
"92","14",32
"70","137",32
"95","26",32
"71","16",32
"94","185",32
"59","180",32
"85","32",32
"64","120",32
"68","61",32
"93","175",32
"103","38",32
"52","5",32
"97","84",32
"99","90",32
"87","94",32
"98","86",32
"69","89",32
"101","131",32
"74","9",32
"89","167",32
"113","60",32
"100","123",32
"115","177",32
"117","88",32
"118","103",32
"76","182",32
"102","151",32
"131","8",32
"123","40",33
"126","48",33
"132","80",33
"82","116",33
"129","70",33
"79","156",33
"127","52",33
"119","127",34
"109","129",34
"120","189",34
"81","1",34
"90","184",35
"149","74",35
"146","46",36
"142","22",37
"145","42",38
"91","196",38
"104","7",38
"105","71",38
"134","133",38
"139","183",38
"136","157",39
"108","81",39
"96","67",39
"112","83",39
"106","99",39
"135","145",39
"107","150",39
"110","17",39
"138","181",39
"125","47",39
"111","3",39
"122","35",39
"133","85",40
"159","64",40
"114","13",40
"155","141",40
"128","69",40
"130","77",40
"143","31",41
"141","21",42
"183","76",42
"170","187",43
"171","24",44
"121","27",44
"150","75",44
"152","95",44
"165","154",44
"157","155",44
"168","169",44
"169","179",45
"182","72",45
"162","121",46
"167","163",47
"124","43",47
"151","93",47
"161","115",47
"164","153",47
"137","165",47
"140","191",47
"154","135",47
"163","149",47
"166","159",48
"160","10",49
"147","57",49
"156","15",49
"116","194",49
"176","45",49
"144","33",49
"179","53",49
"148","73",49
"184","91",49
"158","29",49
"177","49",49
"175","41",50
"153","11",50
"172","25",50
"180","59",51
"174","39",52
"173","37",53
"187","87",53
"185","97",53
"186","125",53
"178","51",53
"188","20",53
"193","197",54
"189","79",54
"190","143",55
"181","63",55
"196","65",56
"192","195",57
"194","23",58
"191","19",59
"195","55",60
"198","173",61
"200","199",62
"199","193",63
"197","171",64
