"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","192",1
"3","188",2
"2","134",3
"4","107",4
"5","190",5
"6","110",6
"7","76",6
"8","176",7
"9","152",8
"10","122",9
"13","103",10
"14","113",10
"11","98",10
"12","186",11
"15","8",11
"17","105",12
"20","16",12
"19","28",12
"16","174",12
"24","185",12
"18","146",12
"28","129",12
"29","6",13
"30","32",14
"26","196",14
"27","118",15
"21","126",15
"22","138",15
"23","102",16
"31","128",16
"25","112",16
"35","96",16
"36","64",17
"32","104",17
"40","38",17
"38","101",18
"33","108",18
"34","106",19
"37","132",20
"45","4",20
"42","124",20
"50","60",20
"49","24",21
"52","111",21
"53","119",21
"54","100",22
"43","168",22
"56","34",22
"41","178",22
"51","36",22
"60","72",22
"47","116",22
"57","30",22
"64","44",22
"39","136",22
"59","2",22
"46","164",22
"44","5",22
"55","162",23
"48","130",23
"68","78",23
"58","61",23
"71","68",23
"63","9",23
"73","117",23
"76","121",23
"77","54",24
"79","80",25
"66","86",25
"65","69",25
"78","62",25
"61","158",25
"62","172",25
"85","109",25
"75","189",25
"84","92",25
"87","56",25
"86","139",26
"88","161",27
"82","165",27
"91","74",27
"69","1",27
"72","75",27
"94","191",27
"90","147",27
"95","10",27
"67","114",27
"70","57",28
"98","171",28
"74","148",28
"93","125",28
"103","14",28
"105","82",29
"109","48",29
"106","12",30
"81","166",30
"96","131",30
"100","71",30
"80","142",30
"114","154",30
"102","133",30
"115","26",30
"83","170",30
"112","83",30
"113","137",30
"104","81",30
"116","90",30
"101","95",30
"92","11",30
"108","17",30
"119","40",30
"111","7",30
"121","177",30
"117","18",30
"122","50",30
"110","67",30
"99","3",30
"107","157",31
"125","70",31
"89","140",31
"124","52",31
"132","20",31
"131","183",32
"128","167",33
"136","88",33
"97","144",33
"133","143",33
"118","198",33
"134","175",33
"123","13",33
"140","159",33
"120","160",33
"135","35",33
"139","127",33
"126","73",33
"142","25",33
"144","85",33
"150","84",33
"149","46",34
"137","94",34
"155","22",34
"145","123",34
"153","155",34
"130","182",34
"141","21",34
"143","37",34
"159","91",34
"154","187",35
"129","180",35
"147","27",35
"156","31",35
"160","93",35
"146","151",35
"127","150",35
"158","63",35
"157","43",36
"151","149",37
"168","42",37
"152","15",37
"167","23",37
"148","33",37
"165","195",38
"166","197",38
"164","19",39
"171","53",40
"173","66",40
"138","120",40
"169","45",40
"174","79",41
"172","55",42
"177","29",42
"170","49",42
"183","99",42
"163","169",42
"181","59",42
"182","89",43
"175","141",44
"178","39",44
"162","163",44
"176","181",44
"179","41",44
"161","153",44
"187","87",44
"184","194",45
"180","47",45
"185","58",45
"190","156",46
"191","184",46
"186","77",46
"193","65",47
"189","135",48
"192","51",49
"195","145",50
"194","97",50
"188","115",51
"200","200",51
"196","173",52
"199","199",53
"197","179",54
"198","193",55
