"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","175",1
"2","110",2
"3","112",3
"4","104",4
"5","109",5
"7","162",6
"6","130",7
"8","180",7
"9","105",8
"10","118",9
"11","134",10
"12","28",11
"13","188",12
"15","128",13
"17","106",14
"21","8",14
"19","44",14
"20","16",15
"23","80",15
"14","126",15
"24","32",15
"16","174",15
"18","146",16
"22","190",17
"29","72",17
"30","107",18
"28","123",18
"25","138",18
"26","152",18
"27","124",19
"31","64",20
"33","102",21
"34","116",21
"35","6",22
"36","101",23
"39","169",23
"37","176",23
"40","68",23
"38","108",23
"42","38",23
"41","141",24
"45","121",25
"47","177",26
"49","60",27
"52","34",28
"54","94",29
"32","51",29
"56","4",29
"43","168",29
"44","178",29
"58","113",29
"59","78",29
"50","122",29
"61","191",29
"63","100",30
"48","189",30
"53","36",30
"66","135",30
"51","164",30
"67","111",30
"68","66",30
"55","114",30
"57","24",31
"69","52",31
"60","131",31
"65","96",32
"46","136",32
"79","2",32
"75","30",32
"72","86",32
"82","54",32
"78","163",32
"80","98",32
"77","153",33
"64","63",33
"62","192",33
"74","69",33
"71","150",33
"89","103",33
"85","143",33
"76","95",33
"91","56",33
"92","74",33
"84","1",33
"81","57",33
"70","148",33
"95","161",33
"94","145",33
"83","71",33
"101","92",33
"73","158",33
"99","167",33
"86","129",33
"87","75",33
"97","12",33
"107","10",33
"108","154",34
"109","171",35
"112","14",36
"93","11",36
"102","119",36
"113","50",36
"88","132",36
"111","26",36
"105","79",36
"106","91",36
"115","90",36
"90","160",36
"121","70",36
"114","82",36
"122","88",36
"118","40",37
"110","183",37
"119","67",38
"120","7",39
"117","25",40
"96","186",40
"125","87",40
"131","20",40
"123","3",40
"124","18",41
"127","59",42
"98","142",42
"100","196",42
"126","37",42
"133","35",43
"134","77",44
"128","13",45
"137","195",45
"103","140",45
"142","84",45
"140","159",46
"104","182",46
"135","85",46
"141","187",46
"148","193",46
"144","139",47
"116","198",47
"136","117",47
"132","21",47
"150","58",47
"145","155",48
"143","127",49
"146","157",50
"151","81",50
"155","93",51
"149","33",51
"153","27",51
"154","73",51
"152","15",52
"157","31",52
"156","23",53
"130","172",53
"158","48",53
"163","43",53
"129","166",53
"160","147",53
"161","151",54
"159","76",54
"138","120",54
"162","19",54
"168","42",54
"166","22",55
"167","29",56
"147","170",56
"164","53",56
"170","99",56
"139","144",56
"171","165",56
"169","55",56
"165","89",56
"174","46",57
"175","5",58
"172","39",59
"176","62",59
"173","41",59
"181","194",59
"177","9",59
"179","149",60
"178","133",61
"180","156",61
"182","184",61
"184","125",61
"183","65",61
"188","137",62
"185","45",62
"192","83",63
"186","97",63
"189","17",64
"187","115",65
"197","200",65
"191","61",65
"194","181",65
"190","49",65
"195","185",66
"193","179",67
"198","47",68
"199","173",68
"196","197",68
"200","199",69
