node,hopcount,latency,power,deploymentPenalty,cost
0,4,150,655.0,1,40
1,4,147,764.5,40,40
2,3,131,805.5,1,40
3,4,166,714.5,40,40
4,5,320,781.5,1,40
5,4,161,805.5,40,40
6,4,197,664.0,1,40
7,4,309,681.0,40,40
8,6,366,690.0,1,40
9,5,451,783.0,40,40
10,6,409,789.5,1,40
11,5,223,590.5,40,40
12,5,243,772.5,1,40
13,5,325,691.0,40,40
14,5,270,745.0,1,40
15,5,349,824.0,40,40
16,6,436,709.5,1,40
17,5,349,584.5,40,40
18,5,489,669.0,1,40
19,5,481,815.0,40,40
20,5,258,693.0,1,40
21,5,371,782.0,40,40
22,5,417,818.5,1,40
23,5,359,838.0,40,40
24,6,493,716.5,1,40
25,5,339,609.0,40,40
26,5,273,769.0,1,40
27,6,383,579.5,40,40
28,5,291,806.0,1,40
29,5,192,725.0,40,40
30,5,297,651.0,1,40
31,6,369,816.5,40,40
32,5,252,780.5,1,40
33,6,491,559.0,40,40
34,5,261,632.5,1,40
35,5,228,570.0,40,40
36,6,493,757.5,1,40
37,6,431,741.5,40,40
38,5,317,784.0,1,40
39,4,277,660.5,40,40
40,5,343,703.5,1,40
41,5,299,780.5,40,40
42,5,457,753.0,1,40
43,6,388,611.5,40,40
44,5,274,647.5,1,40
45,5,375,746.0,40,40
46,5,239,527.5,1,40
47,4,267,721.5,40,40
48,5,296,655.0,1,40
49,6,580,724.5,40,40
50,5,303,580.0,1,40
51,5,239,765.5,40,40
52,5,228,677.5,1,40
53,5,237,596.0,40,40
54,5,498,758.0,1,40
55,5,299,623.0,40,40
56,5,292,780.0,1,40
57,5,455,733.5,40,40
58,6,505,568.0,1,40
59,6,459,614.0,40,40
60,5,495,573.0,1,40
61,6,315,791.0,40,40
62,5,390,737.5,1,40
63,4,311,798.5,40,40
64,4,342,733.0,1,40
65,5,398,645.0,40,40
66,5,395,529.0,1,40
67,6,451,746.0,40,40
68,5,454,589.0,1,40
69,6,641,694.5,40,40
70,6,402,541.5,1,40
71,6,377,651.0,40,40
72,4,173,805.0,1,40
73,4,267,635.0,40,40
74,4,163,626.0,1,40
75,5,321,718.5,40,40
76,5,244,545.0,1,40
77,5,305,533.0,40,40
78,6,397,681.0,1,40
79,5,295,650.0,40,40
80,5,301,659.5,1,40
81,5,481,749.5,40,40
82,5,363,566.0,1,40
83,4,193,813.0,40,40
84,5,431,646.0,1,40
85,5,247,822.0,40,40
86,6,486,796.5,1,40
87,2,63,682.5,40,40
88,4,399,711.0,1,40
89,5,409,807.5,40,40
90,4,237,614.0,1,40
91,5,291,753.5,40,40
92,4,175,786.5,1,40
93,4,336,542.0,40,40
94,5,252,579.0,1,40
95,5,311,803.5,40,40
96,5,325,778.5,1,40
97,5,373,800.0,40,40
98,5,479,780.0,1,40
99,4,197,714.0,40,40
100,5,401,527.5,1,1
101,5,329,557.0,40,1
102,5,459,659.5,1,1
103,5,208,567.0,40,1
104,5,220,541.0,1,1
105,3,135,750.0,40,1
106,5,385,657.0,1,1
107,4,205,668.0,40,1
108,5,431,715.5,1,1
109,5,278,652.0,40,1
110,5,319,715.0,1,1
111,4,269,572.5,40,1
112,4,237,577.0,1,1
113,6,355,797.5,40,1
114,6,572,763.5,1,1
115,6,533,759.0,40,1
116,5,402,552.0,1,1
117,6,449,819.0,40,1
118,5,348,565.5,1,1
119,6,721,741.5,40,1
120,6,431,661.5,1,1
121,6,516,651.5,40,1
122,6,596,540.5,1,1
123,6,381,815.5,40,1
124,6,696,551.5,1,1
125,6,373,542.0,40,1
126,6,493,796.0,1,1
127,6,464,808.5,40,1
128,6,571,541.0,1,1
129,5,353,563.0,40,1
130,7,627,820.5,1,1
131,5,432,821.5,40,1
132,6,634,824.5,1,1
133,6,442,809.5,40,1
134,6,674,609.5,1,1
135,6,398,540.0,40,1
136,6,528,553.5,1,1
137,6,385,573.5,40,1
138,6,388,663.5,1,1
139,5,370,653.0,40,1
140,6,632,590.5,1,1
141,6,550,768.0,40,1
142,7,533,770.5,1,1
143,5,421,657.5,40,1
144,6,457,574.0,1,1
145,6,381,586.0,40,1
146,5,450,531.5,1,1
147,6,596,691.0,40,1
148,3,222,740.5,1,1
149,6,553,624.0,40,1
150,6,468,540.5,1,1
151,5,267,645.5,40,1
152,5,434,766.0,1,1
153,5,313,7500.0,40,1
154,6,425,613.0,1,1
155,6,538,620.0,40,1
156,1,0,690.0,1,1
157,6,411,771.0,40,1
158,7,624,716.0,1,1
159,4,321,704.0,40,1
160,6,391,673.0,1,1
161,5,332,630.0,40,1
162,5,434,749.5,1,1
163,5,329,679.5,40,1
164,6,663,558.0,1,1
165,6,544,726.0,40,1
166,4,165,838.5,1,1
167,6,382,604.5,40,1
168,5,253,668.0,1,1
169,5,553,801.5,40,1
170,6,483,684.0,1,1
171,5,421,768.0,40,1
172,5,666,594.0,1,1
173,6,364,545.0,40,1
174,5,497,581.5,1,1
175,6,529,717.0,40,1
176,5,311,623.5,1,1
177,6,367,722.5,40,1
178,5,541,818.0,1,1
179,5,439,739.0,40,1
180,5,418,574.0,1,1
181,6,580,771.5,40,1
182,6,415,809.0,1,1
183,5,513,802.0,40,1
184,5,571,622.0,1,1
185,5,468,596.0,40,1
186,5,374,738.0,1,1
187,5,349,606.0,40,1
188,5,333,807.0,1,1
189,6,523,551.5,40,1
190,5,463,561.0,1,1
191,6,404,663.0,40,1
192,6,897,664.5,1,1
193,7,651,586.5,40,1
194,6,543,810.5,1,1
195,7,685,618.0,40,1
196,6,660,666.0,1,1
197,7,588,595.5,40,1
198,7,870,748.5,1,1
199,8,828,734.0,40,1
