"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","179",1
"2","169",2
"3","111",3
"4","61",4
"5","105",5
"6","108",6
"7","171",7
"8","113",8
"9","161",9
"10","101",10
"12","85",11
"13","181",12
"14","119",13
"15","185",14
"16","137",15
"17","157",15
"18","89",15
"19","131",16
"22","9",17
"25","189",18
"26","193",19
"27","109",20
"29","107",21
"30","67",21
"34","71",22
"36","1",23
"23","117",23
"24","174",23
"38","183",23
"39","83",24
"32","138",24
"11","5",24
"21","73",25
"40","149",25
"28","57",25
"31","3",26
"33","103",27
"48","140",27
"35","139",27
"20","147",27
"49","17",27
"58","7",28
"43","127",28
"60","146",28
"62","104",29
"56","47",29
"42","177",29
"37","191",29
"46","167",29
"54","93",29
"69","152",29
"44","175",29
"55","69",29
"61","172",30
"73","91",30
"50","121",30
"70","95",30
"67","112",30
"51","145",30
"41","123",30
"64","126",30
"78","53",30
"79","75",30
"45","151",30
"52","153",30
"53","163",30
"47","129",30
"57","187",31
"76","188",31
"66","184",31
"84","35",31
"74","51",31
"85","81",31
"77","102",31
"88","21",31
"90","45",31
"80","59",31
"82","13",32
"91","110",32
"89","33",32
"92","15",32
"94","27",33
"96","31",33
"97","49",33
"59","141",33
"104","87",33
"101","29",34
"98","130",35
"83","136",35
"99","142",35
"68","155",35
"63","165",35
"65","133",36
"105","186",36
"71","195",36
"114","79",36
"107","162",36
"111","198",36
"113","39",37
"116","41",37
"117","63",38
"115","97",38
"100","190",38
"102","4",39
"121","168",39
"72","125",39
"75","135",39
"122","23",39
"81","115",39
"125","178",39
"126","43",40
"127","106",41
"129","19",41
"110","88",41
"95","2",41
"86","143",41
"109","8",41
"131","99",41
"87","197",41
"130","55",41
"136","144",41
"135","122",42
"128","132",42
"103","62",42
"108","77",42
"133","134",42
"93","159",42
"134","11",42
"132","124",42
"106","6",42
"112","30",43
"119","68",43
"118","66",44
"123","74",44
"124","12",45
"138","36",46
"139","40",46
"120","84",46
"140","48",47
"154","164",47
"158","192",48
"157","180",49
"141","50",49
"155","176",49
"147","94",49
"152","158",49
"143","100",49
"142","52",49
"149","118",49
"150","128",50
"163","56",51
"148","98",51
"164","76",51
"151","14",52
"195","65",52
"185","25",53
"160","26",53
"162","44",53
"167","92",53
"172","148",53
"177","166",53
"144","24",53
"189","37",53
"145","64",53
"165","80",53
"156","18",54
"179","182",54
"175","156",55
"178","170",56
"161","42",56
"166","86",56
"170","116",56
"192","54",57
"146","90",57
"186","28",57
"174","154",58
"191","46",59
"153","16",59
"168","10",59
"176","160",59
"199","82",60
"194","60",61
"184","22",62
"198","78",62
"173","150",63
"137","173",63
"182","20",63
"187","32",63
"200","96",64
"190","38",65
"169","114",66
"193","58",67
"183","200",68
"171","120",69
"181","196",70
"188","34",70
"180","194",71
"159","199",71
"197","72",72
"196","70",73
