node,hopcount,latency,power,deploymentPenalty,cost
0,3,268,655.0,40,40
1,4,346,764.5,1,40
2,4,363,805.5,40,40
3,4,354,714.5,1,40
4,4,394,781.5,40,40
5,4,366,805.5,1,40
6,3,297,664.0,40,40
7,4,326,681.0,1,40
8,5,440,690.0,40,40
9,5,468,783.0,1,40
10,4,320,789.5,40,40
11,5,422,590.5,1,40
12,5,448,772.5,40,40
13,5,530,691.0,1,40
14,4,388,745.0,40,40
15,3,260,824.0,1,40
16,5,510,709.5,40,40
17,4,449,584.5,1,40
18,5,506,669.0,40,40
19,5,498,815.0,1,40
20,4,376,693.0,40,40
21,4,471,782.0,1,40
22,5,434,818.5,40,40
23,5,376,838.0,1,40
24,4,404,716.5,40,40
25,5,544,609.0,1,40
26,5,478,769.0,40,40
27,4,294,579.5,1,40
28,5,496,806.0,40,40
29,5,380,725.0,1,40
30,5,502,651.0,40,40
31,4,280,816.5,1,40
32,4,370,780.5,40,40
33,4,402,559.0,1,40
34,5,466,632.5,40,40
35,4,346,570.0,1,40
36,4,404,757.5,40,40
37,4,342,741.5,1,40
38,4,417,784.0,40,40
39,5,509,660.5,1,40
40,4,443,703.5,40,40
41,5,498,780.5,1,40
42,5,360,753.0,40,40
43,4,397,611.5,1,40
44,5,462,647.5,40,40
45,4,475,746.0,1,40
46,2,255,527.5,40,40
47,5,466,721.5,1,40
48,5,484,655.0,40,40
49,4,491,724.5,1,40
50,4,320,580.0,40,40
51,4,394,765.5,1,40
52,5,427,677.5,40,40
53,4,337,596.0,1,40
54,5,515,758.0,40,40
55,5,436,623.0,1,40
56,4,293,780.0,40,40
57,4,555,733.5,1,40
58,4,489,568.0,40,40
59,4,370,614.0,1,40
60,5,697,573.0,40,40
61,5,433,791.0,1,40
62,4,290,737.5,40,40
63,4,314,798.5,1,40
64,5,595,733.0,40,40
65,3,315,645.0,1,40
66,5,539,529.0,40,40
67,4,438,746.0,1,40
68,4,299,589.0,40,40
69,4,494,694.5,1,40
70,4,370,541.5,40,40
71,4,330,651.0,1,40
72,3,372,805.0,40,40
73,4,469,635.0,1,40
74,5,416,626.0,40,40
75,3,172,718.5,1,40
76,3,376,545.0,40,40
77,4,438,533.0,1,40
78,4,483,681.0,40,40
79,4,418,650.0,1,40
80,4,350,659.5,40,40
81,5,419,749.5,1,40
82,5,450,566.0,40,40
83,5,349,813.0,1,40
84,5,443,646.0,40,40
85,4,376,822.0,1,40
86,4,362,796.5,40,40
87,5,460,682.5,1,40
88,4,320,711.0,40,40
89,4,376,807.5,1,40
90,4,424,614.0,40,40
91,3,268,753.5,1,40
92,5,331,786.5,40,40
93,4,369,542.0,1,40
94,4,418,579.0,40,40
95,4,402,803.5,1,40
96,5,502,778.5,40,40
97,4,399,800.0,1,40
98,4,423,780.0,40,40
99,4,412,714.0,1,40
100,4,318,527.5,40,1
101,4,368,557.0,1,1
102,4,465,659.5,40,1
103,2,210,567.0,1,1
104,3,300,541.0,40,1
105,4,388,750.0,1,1
106,2,138,657.0,40,1
107,4,405,668.0,1,1
108,3,284,715.5,40,1
109,3,256,652.0,1,1
110,4,368,715.0,40,1
111,4,444,572.5,1,1
112,3,286,577.0,40,1
113,4,487,797.5,1,1
114,5,611,763.5,40,1
115,4,511,759.0,1,1
116,4,451,552.0,40,1
117,4,427,819.0,1,1
118,4,397,565.5,40,1
119,6,659,741.5,1,1
120,4,409,661.5,40,1
121,5,522,651.5,1,1
122,4,449,540.5,40,1
123,5,547,815.5,1,1
124,5,702,551.5,40,1
125,4,453,542.0,1,1
126,5,460,796.0,40,1
127,4,442,808.5,1,1
128,3,324,541.0,40,1
129,5,528,563.0,1,1
130,5,480,820.5,40,1
131,4,481,821.5,1,1
132,5,660,824.5,40,1
133,3,195,809.5,1,1
134,4,527,609.5,40,1
135,5,437,540.0,1,1
136,6,615,553.5,40,1
137,5,434,573.5,1,1
138,5,437,663.5,40,1
139,5,570,653.0,1,1
140,4,485,590.5,40,1
141,5,599,768.0,1,1
142,5,444,770.5,40,1
143,6,577,657.5,1,1
144,3,459,574.0,40,1
145,6,454,586.0,1,1
146,4,499,531.5,40,1
147,5,513,691.0,1,1
148,6,619,740.5,40,1
149,5,676,624.0,1,1
150,4,445,540.5,40,1
151,4,316,645.5,1,1
152,5,609,766.0,40,1
153,6,566,7500.0,1,1
154,5,558,613.0,40,1
155,6,715,620.0,1,1
156,6,523,690.0,40,1
157,4,388,771.0,1,1
158,5,535,716.0,40,1
159,5,574,704.0,1,1
160,5,440,673.0,40,1
161,5,507,630.0,1,1
162,5,609,749.5,40,1
163,5,544,679.5,1,1
164,5,669,558.0,40,1
165,5,593,726.0,1,1
166,5,418,838.5,40,1
167,5,511,604.5,1,1
168,4,461,668.0,40,1
169,4,602,801.5,1,1
170,6,1094,684.0,40,1
171,5,452,768.0,1,1
172,5,652,594.0,40,1
173,5,413,545.0,1,1
174,4,407,581.5,40,1
175,3,282,717.0,1,1
176,3,318,623.5,40,1
177,5,496,722.5,1,1
178,5,741,818.0,40,1
179,5,507,739.0,1,1
180,6,574,574.0,40,1
181,4,660,771.5,1,1
182,4,495,809.0,40,1
183,5,555,802.0,1,1
184,4,296,622.0,40,1
185,3,384,596.0,1,1
186,5,510,738.0,40,1
187,4,398,606.0,1,1
188,4,400,807.0,40,1
189,1,0,551.5,1,1
190,4,487,561.0,40,1
191,3,228,663.0,1,1
192,5,946,664.5,40,1
193,6,780,586.5,1,1
194,5,567,810.5,40,1
195,4,438,618.0,1,1
196,4,576,666.0,40,1
197,6,637,595.5,1,1
198,5,786,748.5,40,1
199,7,877,734.0,1,1
