"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","152",1
"2","113",2
"3","101",3
"4","106",4
"5","188",5
"6","112",6
"9","111",6
"7","174",6
"8","138",7
"10","4",7
"12","119",8
"11","102",8
"16","30",8
"13","132",8
"17","96",8
"19","105",9
"14","162",9
"22","8",9
"21","107",10
"15","180",10
"18","130",11
"20","108",12
"25","90",12
"24","134",12
"26","54",12
"27","117",13
"29","139",13
"30","161",14
"31","100",15
"28","80",15
"34","81",15
"35","167",16
"23","186",16
"36","2",16
"37","98",17
"32","110",17
"38","6",17
"33","148",17
"40","88",17
"39","192",18
"41","136",19
"43","7",19
"42","104",19
"44","76",19
"45","86",20
"46","127",21
"49","147",22
"48","146",22
"54","187",22
"52","75",22
"57","97",22
"50","190",22
"60","84",22
"53","172",22
"55","114",23
"61","24",23
"62","5",23
"51","126",23
"56","178",24
"66","28",24
"63","63",24
"69","3",24
"71","16",24
"70","12",25
"59","168",25
"58","160",26
"73","71",26
"74","77",26
"76","61",27
"64","176",27
"65","164",28
"77","157",28
"81","32",28
"79","95",28
"67","124",28
"68","166",28
"47","170",28
"84","9",28
"72","142",28
"78","18",28
"85","62",28
"82","50",28
"75","156",28
"86","79",28
"83","66",28
"88","74",29
"89","198",30
"91","45",30
"87","48",30
"94","93",30
"90","1",30
"93","72",31
"92","36",32
"95","52",33
"97","40",34
"98","73",34
"80","122",34
"99","103",34
"102","177",35
"100","58",35
"101","94",36
"106","154",36
"103","38",36
"104","49",37
"96","140",37
"109","56",37
"105","67",37
"108","163",38
"115","99",38
"107","153",38
"112","68",38
"114","92",38
"116","10",39
"111","129",39
"110","60",39
"118","22",39
"113","69",39
"117","14",40
"124","82",40
"119","17",40
"120","83",40
"128","39",40
"123","41",40
"131","57",40
"126","150",40
"121","34",40
"122","35",40
"125","118",41
"130","26",41
"127","158",41
"129","85",42
"132","91",43
"137","13",43
"134","149",43
"139","175",43
"141","42",43
"142","64",43
"138","131",43
"140","183",43
"133","144",43
"144","20",43
"136","128",43
"135","169",43
"150","27",43
"143","31",43
"149","196",44
"146","53",44
"152","11",44
"145","21",44
"148","19",45
"155","43",45
"157","23",45
"151","51",45
"159","137",45
"147","121",45
"154","189",45
"162","65",45
"160","181",46
"163","15",47
"167","55",47
"153","143",47
"156","59",47
"166","116",47
"168","33",47
"158","70",47
"173","151",47
"165","25",47
"161","44",47
"177","194",47
"175","182",48
"176","184",48
"178","120",49
"180","191",50
"164","197",50
"172","133",50
"169","89",50
"179","165",50
"174","37",50
"181","125",51
"171","115",51
"182","145",51
"170","109",51
"185","87",51
"187","200",51
"183","159",51
"184","179",52
"189","29",52
"191","123",53
"186","185",53
"192","141",53
"188","195",53
"193","173",53
"190","47",53
"196","135",53
"198","78",53
"194","193",53
"195","199",53
"199","155",53
"197","46",53
"200","171",54
