"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","199",1
"2","197",2
"3","186",3
"4","190",4
"5","188",5
"6","152",6
"7","192",7
"8","106",8
"9","110",9
"10","134",9
"11","174",9
"12","176",10
"13","112",11
"14","136",12
"15","126",13
"16","138",14
"17","102",15
"18","132",16
"19","170",17
"20","130",18
"21","104",19
"22","146",20
"23","198",21
"26","113",21
"24","168",21
"25","196",21
"29","107",21
"27","156",21
"28","162",21
"30","180",22
"31","108",23
"32","148",23
"33","160",24
"34","166",25
"35","172",25
"36","114",26
"37","142",26
"38","164",26
"39","118",27
"40","124",27
"41","128",28
"42","140",28
"43","116",29
"44","178",29
"45","122",30
"46","144",31
"47","184",31
"48","101",32
"53","119",33
"54","105",34
"55","76",34
"56","129",35
"57","117",36
"58","147",37
"59","111",38
"60","4",38
"63","78",39
"65","94",40
"68","34",41
"72","28",42
"80","30",43
"50","182",43
"49","150",43
"51","120",44
"81","109",44
"82","139",44
"83","161",44
"84","185",44
"85","8",44
"86","44",45
"66","123",45
"89","60",45
"70","191",45
"69","36",45
"90","100",45
"94","88",45
"52","158",45
"74","175",45
"75","18",45
"62","96",45
"76","54",45
"64","90",45
"77","12",45
"78","141",46
"92","187",46
"88","26",46
"93","2",46
"97","177",47
"100","56",47
"120","50",47
"127","72",47
"107","121",48
"129","80",48
"67","16",48
"116","38",48
"125","68",49
"121","52",50
"91","127",50
"73","137",50
"95","135",50
"102","64",50
"104","98",50
"61","200",50
"101","6",50
"108","14",50
"111","157",50
"117","40",50
"119","48",50
"123","62",50
"124","66",50
"128","74",50
"122","58",51
"113","189",52
"99","32",52
"112","163",52
"87","167",52
"131","82",52
"110","155",53
"132","86",53
"133","103",53
"109","153",53
"71","194",53
"140","154",53
"141","169",53
"103","84",53
"106","10",53
"138","149",53
"115","22",53
"118","42",53
"98","24",53
"79","181",53
"142","183",53
"114","20",53
"136","143",53
"96","165",53
"135","131",53
"130","81",53
"105","1",54
"134","125",54
"126","7",54
"148","77",55
"145","61",56
"149","89",56
"189","70",56
"157","159",57
"198","92",58
"153","115",59
"164","195",60
"155","133",61
"139","151",61
"146","63",61
"161","179",61
"177","45",62
"188","69",62
"191","75",62
"196","9",62
"199","95",62
"137","145",62
"144","5",63
"158","17",63
"180","49",63
"190","71",63
"193","83",63
"167","25",64
"182","53",65
"197","91",65
"192","79",66
"151","97",66
"185","59",66
"186","65",66
"187","67",67
"181","51",68
"165","21",69
"172","35",70
"175","41",70
"194","85",70
"160","173",71
"162","19",71
"143","3",71
"170","31",71
"173","37",71
"179","47",72
"184","57",72
"156","15",73
"200","99",73
"152","11",74
"176","43",74
"183","55",75
"154","13",76
"168","27",76
"150","93",76
"171","33",76
"174","39",77
"163","193",78
"147","73",78
"195","87",79
"169","29",80
"166","23",81
"178","46",82
"159","171",83
