"","Final.Ranking.Matrix.alternative","Final.Ranking.Matrix.ranking"
"1","166",1
"2","113",2
"3","139",3
"4","101",4
"5","81",5
"6","119",6
"7","103",7
"8","111",7
"9","117",8
"10","105",9
"12","147",9
"11","107",10
"13","169",11
"14","7",12
"15","167",13
"16","189",14
"17","161",15
"19","109",16
"21","127",17
"24","152",18
"26","187",19
"22","47",19
"18","3",19
"20","151",20
"31","157",20
"23","165",20
"25","181",21
"41","53",21
"42","112",22
"43","108",23
"33","185",23
"45","174",23
"50","188",23
"51","51",24
"47","1",25
"37","153",25
"38","163",25
"52","91",25
"40","177",25
"53","69",25
"27","125",25
"28","129",25
"57","138",25
"29","191",25
"56","77",25
"32","93",25
"34","175",26
"59","106",26
"35","73",26
"60","102",26
"61","61",26
"44","143",26
"63","130",26
"65","95",27
"30","123",27
"36","145",28
"39","104",29
"76","122",29
"46","149",29
"70","5",29
"48","131",29
"49","183",29
"77","162",29
"80","41",29
"72","63",29
"74","186",30
"68","39",30
"83","45",30
"58","85",30
"62","67",31
"71","57",31
"75","97",32
"81","180",32
"78","71",32
"93","89",32
"54","141",32
"79","168",32
"87","178",33
"94","75",33
"64","159",33
"95","49",33
"98","9",33
"88","11",33
"55","2",33
"86","136",33
"96","59",33
"97","83",33
"67","121",33
"84","132",33
"100","21",33
"69","155",33
"99","190",33
"102","33",33
"90","12",33
"66","137",33
"105","15",33
"91","4",33
"92","54",33
"113","110",33
"73","135",33
"115","148",33
"118","79",34
"117","192",35
"110","134",35
"112","99",35
"104","126",35
"111","158",35
"85","133",35
"124","25",35
"122","140",36
"82","197",36
"125","37",36
"127","35",36
"89","115",36
"121","13",36
"114","146",36
"128","17",36
"108","30",36
"130","144",36
"101","52",36
"126","23",36
"129","172",37
"134","31",37
"103","84",37
"120","92",37
"131","27",37
"138","43",38
"106","86",38
"132","114",38
"116","170",38
"142","160",38
"143","176",39
"133","28",39
"109","96",39
"140","74",39
"141","8",39
"144","198",39
"136","40",39
"150","164",39
"152","19",39
"145","29",39
"107","179",39
"156","65",39
"148","142",40
"149","156",41
"146","76",41
"119","90",41
"123","16",42
"139","48",42
"151","18",42
"157","80",42
"147","124",43
"137","42",43
"154","36",44
"163","55",44
"159","100",45
"135","32",45
"166","88",45
"165","87",46
"161","38",47
"162","46",48
"155","6",48
"179","60",48
"158","98",48
"182","72",48
"170","184",49
"181","66",50
"160","22",50
"175","34",50
"169","150",51
"176","50",52
"164","64",52
"177","56",53
"178","58",54
"167","118",55
"153","195",55
"180","62",55
"174","24",56
"168","128",57
"172","194",58
"198","78",58
"173","196",58
"199","82",58
"196","68",59
"183","10",60
"200","94",61
"186","14",62
"197","70",63
"187","154",64
"189","173",64
"192","20",64
"194","26",65
"191","199",66
"184","116",67
"171","193",67
"195","44",68
"190","182",69
"188","171",70
"185","120",71
"193","200",72
